date,GOOGL,isPartial
2011-06-24,80,False
2011-06-25,80,False
2011-06-26,81,False
2011-06-27,76,False
2011-06-28,76,False
2011-06-29,80,False
2011-06-30,81,False
2011-07-01,72,False
2011-07-02,73,False
2011-07-03,80,False
2011-07-04,74,False
2011-07-05,71,False
2011-07-06,71,False
2011-07-07,69,False
2011-07-08,72,False
2011-07-09,71,False
2011-07-10,76,False
2011-07-11,67,False
2011-07-12,67,False
2011-07-13,71,False
2011-07-14,70,False
2011-07-15,74,False
2011-07-16,80,False
2011-07-17,80,False
2011-07-18,68,False
2011-07-19,68,False
2011-07-20,73,False
2011-07-21,69,False
2011-07-22,75,False
2011-07-23,78,False
2011-07-24,75,False
2011-07-25,67,False
2011-07-26,71,False
2011-07-27,70,False
2011-07-28,67,False
2011-07-29,71,False
2011-07-30,81,False
2011-07-31,77,False
2011-08-01,68,False
2011-08-02,71,False
2011-08-03,67,False
2011-08-04,67,False
2011-08-05,71,False
2011-08-06,81,False
2011-08-07,78,False
2011-08-08,70,False
2011-08-09,69,False
2011-08-10,72,False
2011-08-11,70,False
2011-08-12,73,False
2011-08-13,74,False
2011-08-14,80,False
2011-08-15,71,False
2011-08-16,69,False
2011-08-17,71,False
2011-08-18,71,False
2011-08-19,71,False
2011-08-20,77,False
2011-08-21,75,False
2011-08-22,67,False
2011-08-23,72,False
2011-08-24,70,False
2011-08-25,69,False
2011-08-26,72,False
2011-08-27,76,False
2011-08-28,78,False
2011-08-29,70,False
2011-08-30,67,False
2011-08-31,71,False
2011-09-01,69,False
2011-09-02,67,False
2011-09-03,82,False
2011-09-04,76,False
2011-09-05,79,False
2011-09-06,70,False
2011-09-07,71,False
2011-09-08,70,False
2011-09-09,76,False
2011-09-10,77,False
2011-09-11,78,False
2011-09-12,72,False
2011-09-13,73,False
2011-09-14,71,False
2011-09-15,75,False
2011-09-16,80,False
2011-09-17,78,False
2011-09-18,82,False
2011-09-19,70,False
2011-09-20,70,False
2011-09-21,77,False
2011-09-22,76,False
2011-09-23,79,False
2011-09-24,84,False
2011-09-25,82,False
2011-09-26,77,False
2011-09-27,86,False
2011-09-28,74,False
2011-09-29,78,False
2011-09-30,75,False
2011-10-01,79,False
2011-10-02,79,False
2011-10-03,75,False
2011-10-04,73,False
2011-10-05,76,False
2011-10-06,76,False
2011-10-07,75,False
2011-10-08,82,False
2011-10-09,82,False
2011-10-10,74,False
2011-10-11,77,False
2011-10-12,82,False
2011-10-13,71,False
2011-10-14,76,False
2011-10-15,81,False
2011-10-16,78,False
2011-10-17,78,False
2011-10-18,72,False
2011-10-19,75,False
2011-10-20,78,False
2011-10-21,81,False
2011-10-22,80,False
2011-10-23,80,False
2011-10-24,74,False
2011-10-25,77,False
2011-10-26,77,False
2011-10-27,73,False
2011-10-28,77,False
2011-10-29,85,False
2011-10-30,81,False
2011-10-31,81,False
2011-11-01,77,False
2011-11-02,77,False
2011-11-03,78,False
2011-11-04,78,False
2011-11-05,80,False
2011-11-06,79,False
2011-11-07,79,False
2011-11-08,78,False
2011-11-09,82,False
2011-11-10,79,False
2011-11-11,79,False
2011-11-12,80,False
2011-11-13,82,False
2011-11-14,77,False
2011-11-15,81,False
2011-11-16,81,False
2011-11-17,76,False
2011-11-18,80,False
2011-11-19,79,False
2011-11-20,79,False
2011-11-21,77,False
2011-11-22,75,False
2011-11-23,81,False
2011-11-24,83,False
2011-11-25,76,False
2011-11-26,86,False
2011-11-27,79,False
2011-11-28,73,False
2011-11-29,74,False
2011-11-30,81,False
2011-12-01,75,False
2011-12-02,78,False
2011-12-03,85,False
2011-12-04,87,False
2011-12-05,76,False
2011-12-06,75,False
2011-12-07,76,False
2011-12-08,81,False
2011-12-09,80,False
2011-12-10,86,False
2011-12-11,82,False
2011-12-12,79,False
2011-12-13,78,False
2011-12-14,78,False
2011-12-15,76,False
2011-12-16,79,False
2011-12-17,82,False
2011-12-18,80,False
2011-12-19,78,False
2011-12-20,72,False
2011-12-21,72,False
2011-12-22,72,False
2011-12-23,76,False
2011-12-24,99,False
2011-12-25,100,False
2011-12-26,88,False
2011-12-27,80,False
2011-12-28,80,False
2011-12-29,78,False
2011-12-30,84,False
2011-12-31,83,False
2012-01-01,85,False
2012-01-02,80,False
2012-01-03,80,False
2012-01-04,80,False
2012-01-05,79,False
2012-01-06,81,False
2012-01-07,91,False
2012-01-08,91,False
2012-01-09,80,False
2012-01-10,82,False
2012-01-11,81,False
2012-01-12,80,False
2012-01-13,80,False
2012-01-14,86,False
2012-01-15,87,False
2012-01-16,78,False
2012-01-17,81,False
2012-01-18,82,False
2012-01-19,83,False
2012-01-20,85,False
2012-01-21,85,False
2012-01-22,86,False
2012-01-23,79,False
2012-01-24,79,False
2012-01-25,80,False
2012-01-26,81,False
2012-01-27,83,False
2012-01-28,93,False
2012-01-29,83,False
2012-01-30,79,False
2012-01-31,79,False
2012-02-01,79,False
2012-02-02,81,False
2012-02-03,80,False
2012-02-04,85,False
2012-02-05,80,False
2012-02-06,77,False
2012-02-07,83,False
2012-02-08,81,False
2012-02-09,81,False
2012-02-10,82,False
2012-02-11,86,False
2012-02-12,84,False
2012-02-13,84,False
2012-02-14,82,False
2012-02-15,83,False
2012-02-16,83,False
2012-02-17,78,False
2012-02-18,85,False
2012-02-19,87,False
2012-02-20,81,False
2012-02-21,84,False
2012-02-22,82,False
2012-02-23,84,False
2012-02-24,79,False
2012-02-25,86,False
2012-02-26,86,False
2012-02-27,81,False
2012-02-28,81,False
2012-02-29,84,False
2012-03-01,80,False
2012-03-02,86,False
2012-03-03,82,False
2012-03-04,81,False
2012-03-05,85,False
2012-03-06,79,False
2012-03-07,84,False
2012-03-08,87,False
2012-03-09,87,False
2012-03-10,86,False
2012-03-11,86,False
2012-03-12,81,False
2012-03-13,82,False
2012-03-14,85,False
2012-03-15,81,False
2012-03-16,84,False
2012-03-17,87,False
2012-03-18,91,False
2012-03-19,80,False
2012-03-20,87,False
2012-03-21,88,False
2012-03-22,86,False
2012-03-23,87,False
2012-03-24,86,False
2012-03-25,88,False
2012-03-26,85,False
2012-03-27,86,False
2012-03-28,89,False
2012-03-29,87,False
2012-03-30,85,False
2012-03-31,85,False
2012-04-01,89,False
2012-04-02,77,False
2012-04-03,84,False
2012-04-04,86,False
2012-04-05,84,False
2012-04-06,79,False
2012-04-07,85,False
2012-04-08,89,False
2012-04-09,84,False
2012-04-10,76,False
2012-04-11,79,False
2012-04-12,86,False
2012-04-13,80,False
2012-04-14,89,False
2012-04-15,89,False
2012-04-16,86,False
2012-04-17,84,False
2012-04-18,81,False
2012-04-19,81,False
2012-04-20,82,False
2012-04-21,81,False
2012-04-22,88,False
2012-04-23,85,False
2012-04-24,90,False
2012-04-25,85,False
2012-04-26,84,False
2012-04-27,85,False
2012-04-28,89,False
2012-04-29,94,False
2012-04-30,82,False
2012-05-01,86,False
2012-05-02,80,False
2012-05-03,85,False
2012-05-04,86,False
2012-05-05,88,False
2012-05-06,86,False
2012-05-07,82,False
2012-05-08,85,False
2012-05-09,88,False
2012-05-10,82,False
2012-05-11,85,False
2012-05-12,91,False
2012-05-13,90,False
2012-05-14,82,False
2012-05-15,83,False
2012-05-16,89,False
2012-05-17,83,False
2012-05-18,96,False
2012-05-19,96,False
2012-05-20,97,False
2012-05-21,90,False
2012-05-22,90,False
2012-05-23,100,False
2012-05-24,88,False
2012-05-25,84,False
2012-05-26,94,False
2012-05-27,89,False
2012-05-28,84,False
2012-05-29,87,False
2012-05-30,89,False
2012-05-31,86,False
2012-06-01,85,False
2012-06-02,90,False
2012-06-03,89,False
2012-06-04,87,False
2012-06-05,88,False
2012-06-06,89,False
2012-06-07,89,False
2012-06-08,85,False
2012-06-09,91,False
2012-06-10,89,False
2012-06-11,80,False
2012-06-12,86,False
2012-06-13,88,False
2012-06-14,86,False
2012-06-15,89,False
2012-06-16,87,False
2012-06-17,95,False
2012-06-18,87,False
2012-06-19,84,False
2012-06-20,82,False
2012-06-21,85,False
2012-06-22,86,False
2012-06-23,97,False
2012-06-24,88,False
2012-06-25,86,False
2012-06-26,85,False
2012-06-27,87,False
2012-06-28,86,False
2012-06-29,84,False
2012-06-30,86,False
2012-07-01,84,False
2012-07-02,76,False
2012-07-03,75,False
2012-07-04,75,False
2012-07-05,72,False
2012-07-06,71,False
2012-07-07,78,False
2012-07-08,75,False
2012-07-09,72,False
2012-07-10,73,False
2012-07-11,71,False
2012-07-12,71,False
2012-07-13,73,False
2012-07-14,78,False
2012-07-15,84,False
2012-07-16,73,False
2012-07-17,75,False
2012-07-18,73,False
2012-07-19,76,False
2012-07-20,72,False
2012-07-21,76,False
2012-07-22,78,False
2012-07-23,74,False
2012-07-24,72,False
2012-07-25,70,False
2012-07-26,71,False
2012-07-27,78,False
2012-07-28,80,False
2012-07-29,81,False
2012-07-30,73,False
2012-07-31,73,False
2012-08-01,76,False
2012-08-02,74,False
2012-08-03,73,False
2012-08-04,79,False
2012-08-05,77,False
2012-08-06,73,False
2012-08-07,77,False
2012-08-08,75,False
2012-08-09,78,False
2012-08-10,78,False
2012-08-11,76,False
2012-08-12,80,False
2012-08-13,73,False
2012-08-14,72,False
2012-08-15,72,False
2012-08-16,69,False
2012-08-17,73,False
2012-08-18,77,False
2012-08-19,75,False
2012-08-20,74,False
2012-08-21,73,False
2012-08-22,73,False
2012-08-23,75,False
2012-08-24,72,False
2012-08-25,79,False
2012-08-26,75,False
2012-08-27,75,False
2012-08-28,72,False
2012-08-29,72,False
2012-08-30,72,False
2012-08-31,74,False
2012-09-01,77,False
2012-09-02,81,False
2012-09-03,74,False
2012-09-04,74,False
2012-09-05,70,False
2012-09-06,76,False
2012-09-07,81,False
2012-09-08,82,False
2012-09-09,76,False
2012-09-10,74,False
2012-09-11,77,False
2012-09-12,75,False
2012-09-13,79,False
2012-09-14,78,False
2012-09-15,78,False
2012-09-16,77,False
2012-09-17,74,False
2012-09-18,73,False
2012-09-19,75,False
2012-09-20,78,False
2012-09-21,81,False
2012-09-22,77,False
2012-09-23,78,False
2012-09-24,78,False
2012-09-25,78,False
2012-09-26,80,False
2012-09-27,85,False
2012-09-28,80,False
2012-09-29,79,False
2012-09-30,84,False
2012-10-01,79,False
2012-10-02,79,False
2012-10-03,77,False
2012-10-04,80,False
2012-10-05,83,False
2012-10-06,83,False
2012-10-07,85,False
2012-10-08,80,False
2012-10-09,78,False
2012-10-10,77,False
2012-10-11,78,False
2012-10-12,78,False
2012-10-13,78,False
2012-10-14,78,False
2012-10-15,80,False
2012-10-16,77,False
2012-10-17,78,False
2012-10-18,81,False
2012-10-19,79,False
2012-10-20,79,False
2012-10-21,76,False
2012-10-22,76,False
2012-10-23,77,False
2012-10-24,76,False
2012-10-25,78,False
2012-10-26,79,False
2012-10-27,79,False
2012-10-28,77,False
2012-10-29,83,False
2012-10-30,79,False
2012-10-31,84,False
2012-11-01,76,False
2012-11-02,87,False
2012-11-03,79,False
2012-11-04,77,False
2012-11-05,80,False
2012-11-06,74,False
2012-11-07,75,False
2012-11-08,80,False
2012-11-09,78,False
2012-11-10,81,False
2012-11-11,77,False
2012-11-12,78,False
2012-11-13,76,False
2012-11-14,77,False
2012-11-15,80,False
2012-11-16,81,False
2012-11-17,80,False
2012-11-18,79,False
2012-11-19,78,False
2012-11-20,78,False
2012-11-21,78,False
2012-11-22,76,False
2012-11-23,77,False
2012-11-24,79,False
2012-11-25,80,False
2012-11-26,77,False
2012-11-27,79,False
2012-11-28,81,False
2012-11-29,80,False
2012-11-30,84,False
2012-12-01,84,False
2012-12-02,84,False
2012-12-03,81,False
2012-12-04,81,False
2012-12-05,84,False
2012-12-06,85,False
2012-12-07,81,False
2012-12-08,87,False
2012-12-09,82,False
2012-12-10,85,False
2012-12-11,85,False
2012-12-12,83,False
2012-12-13,85,False
2012-12-14,83,False
2012-12-15,83,False
2012-12-16,84,False
2012-12-17,84,False
2012-12-18,81,False
2012-12-19,82,False
2012-12-20,83,False
2012-12-21,82,False
2012-12-22,82,False
2012-12-23,91,False
2012-12-24,87,False
2012-12-25,100,False
2012-12-26,86,False
2012-12-27,83,False
2012-12-28,82,False
2012-12-29,90,False
2012-12-30,85,False
2012-12-31,82,False
2013-01-01,86,False
2013-01-02,79,False
2013-01-03,77,False
2013-01-04,80,False
2013-01-05,81,False
2013-01-06,83,False
2013-01-07,78,False
2013-01-08,82,False
2013-01-09,80,False
2013-01-10,85,False
2013-01-11,81,False
2013-01-12,82,False
2013-01-13,84,False
2013-01-14,82,False
2013-01-15,74,False
2013-01-16,86,False
2013-01-17,83,False
2013-01-18,100,False
2013-01-19,84,False
2013-01-20,83,False
2013-01-21,81,False
2013-01-22,81,False
2013-01-23,78,False
2013-01-24,77,False
2013-01-25,80,False
2013-01-26,83,False
2013-01-27,82,False
2013-01-28,80,False
2013-01-29,84,False
2013-01-30,83,False
2013-01-31,74,False
2013-02-01,79,False
2013-02-02,86,False
2013-02-03,84,False
2013-02-04,89,False
2013-02-05,83,False
2013-02-06,84,False
2013-02-07,86,False
2013-02-08,81,False
2013-02-09,84,False
2013-02-10,84,False
2013-02-11,79,False
2013-02-12,92,False
2013-02-13,77,False
2013-02-14,85,False
2013-02-15,85,False
2013-02-16,83,False
2013-02-17,85,False
2013-02-18,78,False
2013-02-19,81,False
2013-02-20,77,False
2013-02-21,82,False
2013-02-22,84,False
2013-02-23,86,False
2013-02-24,83,False
2013-02-25,76,False
2013-02-26,81,False
2013-02-27,79,False
2013-02-28,84,False
2013-03-01,82,False
2013-03-02,81,False
2013-03-03,79,False
2013-03-04,80,False
2013-03-05,78,False
2013-03-06,78,False
2013-03-07,80,False
2013-03-08,81,False
2013-03-09,85,False
2013-03-10,81,False
2013-03-11,81,False
2013-03-12,82,False
2013-03-13,78,False
2013-03-14,89,False
2013-03-15,79,False
2013-03-16,81,False
2013-03-17,83,False
2013-03-18,81,False
2013-03-19,81,False
2013-03-20,84,False
2013-03-21,81,False
2013-03-22,78,False
2013-03-23,85,False
2013-03-24,82,False
2013-03-25,78,False
2013-03-26,82,False
2013-03-27,83,False
2013-03-28,85,False
2013-03-29,79,False
2013-03-30,82,False
2013-03-31,82,False
2013-04-01,82,False
2013-04-02,77,False
2013-04-03,80,False
2013-04-04,80,False
2013-04-05,86,False
2013-04-06,79,False
2013-04-07,81,False
2013-04-08,79,False
2013-04-09,82,False
2013-04-10,81,False
2013-04-11,69,False
2013-04-12,76,False
2013-04-13,82,False
2013-04-14,80,False
2013-04-15,79,False
2013-04-16,74,False
2013-04-17,77,False
2013-04-18,86,False
2013-04-19,80,False
2013-04-20,81,False
2013-04-21,79,False
2013-04-22,78,False
2013-04-23,79,False
2013-04-24,80,False
2013-04-25,79,False
2013-04-26,92,False
2013-04-27,83,False
2013-04-28,79,False
2013-04-29,80,False
2013-04-30,79,False
2013-05-01,81,False
2013-05-02,83,False
2013-05-03,80,False
2013-05-04,80,False
2013-05-05,82,False
2013-05-06,82,False
2013-05-07,76,False
2013-05-08,81,False
2013-05-09,82,False
2013-05-10,83,False
2013-05-11,85,False
2013-05-12,80,False
2013-05-13,79,False
2013-05-14,83,False
2013-05-15,80,False
2013-05-16,84,False
2013-05-17,79,False
2013-05-18,80,False
2013-05-19,84,False
2013-05-20,78,False
2013-05-21,78,False
2013-05-22,75,False
2013-05-23,78,False
2013-05-24,76,False
2013-05-25,82,False
2013-05-26,80,False
2013-05-27,77,False
2013-05-28,73,False
2013-05-29,81,False
2013-05-30,69,False
2013-05-31,83,False
2013-06-01,81,False
2013-06-02,83,False
2013-06-03,71,False
2013-06-04,74,False
2013-06-05,80,False
2013-06-06,81,False
2013-06-07,81,False
2013-06-08,82,False
2013-06-09,83,False
2013-06-10,84,False
2013-06-11,82,False
2013-06-12,87,False
2013-06-13,84,False
2013-06-14,78,False
2013-06-15,84,False
2013-06-16,84,False
2013-06-17,90,False
2013-06-18,74,False
2013-06-19,75,False
2013-06-20,79,False
2013-06-21,82,False
2013-06-22,84,False
2013-06-23,82,False
2013-06-24,78,False
2013-06-25,80,False
2013-06-26,69,False
2013-06-27,81,False
2013-06-28,73,False
2013-06-29,86,False
2013-06-30,83,False
2013-07-01,78,False
2013-07-02,75,False
2013-07-03,75,False
2013-07-04,82,False
2013-07-05,83,False
2013-07-06,84,False
2013-07-07,81,False
2013-07-08,82,False
2013-07-09,67,False
2013-07-10,73,False
2013-07-11,71,False
2013-07-12,77,False
2013-07-13,82,False
2013-07-14,82,False
2013-07-15,79,False
2013-07-16,74,False
2013-07-17,74,False
2013-07-18,62,False
2013-07-19,70,False
2013-07-20,75,False
2013-07-21,74,False
2013-07-22,69,False
2013-07-23,68,False
2013-07-24,72,False
2013-07-25,73,False
2013-07-26,72,False
2013-07-27,76,False
2013-07-28,77,False
2013-07-29,69,False
2013-07-30,77,False
2013-07-31,69,False
2013-08-01,72,False
2013-08-02,82,False
2013-08-03,79,False
2013-08-04,76,False
2013-08-05,73,False
2013-08-06,71,False
2013-08-07,77,False
2013-08-08,73,False
2013-08-09,76,False
2013-08-10,83,False
2013-08-11,81,False
2013-08-12,76,False
2013-08-13,75,False
2013-08-14,81,False
2013-08-15,66,False
2013-08-16,77,False
2013-08-17,82,False
2013-08-18,79,False
2013-08-19,78,False
2013-08-20,75,False
2013-08-21,76,False
2013-08-22,79,False
2013-08-23,81,False
2013-08-24,81,False
2013-08-25,78,False
2013-08-26,78,False
2013-08-27,75,False
2013-08-28,77,False
2013-08-29,71,False
2013-08-30,70,False
2013-08-31,77,False
2013-09-01,73,False
2013-09-02,75,False
2013-09-03,72,False
2013-09-04,84,False
2013-09-05,70,False
2013-09-06,74,False
2013-09-07,78,False
2013-09-08,75,False
2013-09-09,70,False
2013-09-10,74,False
2013-09-11,74,False
2013-09-12,76,False
2013-09-13,77,False
2013-09-14,77,False
2013-09-15,75,False
2013-09-16,72,False
2013-09-17,80,False
2013-09-18,72,False
2013-09-19,86,False
2013-09-20,79,False
2013-09-21,75,False
2013-09-22,75,False
2013-09-23,74,False
2013-09-24,80,False
2013-09-25,83,False
2013-09-26,79,False
2013-09-27,100,False
2013-09-28,87,False
2013-09-29,82,False
2013-09-30,78,False
2013-10-01,80,False
2013-10-02,82,False
2013-10-03,91,False
2013-10-04,85,False
2013-10-05,90,False
2013-10-06,88,False
2013-10-07,83,False
2013-10-08,78,False
2013-10-09,89,False
2013-10-10,88,False
2013-10-11,79,False
2013-10-12,77,False
2013-10-13,79,False
2013-10-14,85,False
2013-10-15,82,False
2013-10-16,79,False
2013-10-17,85,False
2013-10-18,87,False
2013-10-19,97,False
2013-10-20,94,False
2013-10-21,81,False
2013-10-22,85,False
2013-10-23,83,False
2013-10-24,82,False
2013-10-25,82,False
2013-10-26,85,False
2013-10-27,82,False
2013-10-28,83,False
2013-10-29,82,False
2013-10-30,87,False
2013-10-31,85,False
2013-11-01,87,False
2013-11-02,82,False
2013-11-03,83,False
2013-11-04,81,False
2013-11-05,82,False
2013-11-06,83,False
2013-11-07,80,False
2013-11-08,88,False
2013-11-09,86,False
2013-11-10,98,False
2013-11-11,77,False
2013-11-12,82,False
2013-11-13,83,False
2013-11-14,82,False
2013-11-15,81,False
2013-11-16,86,False
2013-11-17,82,False
2013-11-18,84,False
2013-11-19,80,False
2013-11-20,86,False
2013-11-21,88,False
2013-11-22,88,False
2013-11-23,85,False
2013-11-24,86,False
2013-11-25,84,False
2013-11-26,87,False
2013-11-27,78,False
2013-11-28,84,False
2013-11-29,84,False
2013-11-30,86,False
2013-12-01,74,False
2013-12-02,86,False
2013-12-03,80,False
2013-12-04,81,False
2013-12-05,89,False
2013-12-06,86,False
2013-12-07,88,False
2013-12-08,84,False
2013-12-09,84,False
2013-12-10,82,False
2013-12-11,79,False
2013-12-12,83,False
2013-12-13,86,False
2013-12-14,89,False
2013-12-15,81,False
2013-12-16,80,False
2013-12-17,73,False
2013-12-18,78,False
2013-12-19,81,False
2013-12-20,94,False
2013-12-21,86,False
2013-12-22,82,False
2013-12-23,77,False
2013-12-24,87,False
2013-12-25,93,False
2013-12-26,86,False
2013-12-27,81,False
2013-12-28,87,False
2013-12-29,81,False
2013-12-30,74,False
2013-12-31,86,False
2014-01-01,90,False
2014-01-02,82,False
2014-01-03,81,False
2014-01-04,91,False
2014-01-05,79,False
2014-01-06,82,False
2014-01-07,89,False
2014-01-08,91,False
2014-01-09,88,False
2014-01-10,86,False
2014-01-11,86,False
2014-01-12,85,False
2014-01-13,85,False
2014-01-14,86,False
2014-01-15,82,False
2014-01-16,89,False
2014-01-17,90,False
2014-01-18,87,False
2014-01-19,85,False
2014-01-20,88,False
2014-01-21,82,False
2014-01-22,86,False
2014-01-23,87,False
2014-01-24,89,False
2014-01-25,90,False
2014-01-26,84,False
2014-01-27,90,False
2014-01-28,81,False
2014-01-29,87,False
2014-01-30,89,False
2014-01-31,92,False
2014-02-01,85,False
2014-02-02,88,False
2014-02-03,85,False
2014-02-04,87,False
2014-02-05,89,False
2014-02-06,91,False
2014-02-07,92,False
2014-02-08,81,False
2014-02-09,87,False
2014-02-10,82,False
2014-02-11,84,False
2014-02-12,83,False
2014-02-13,92,False
2014-02-14,90,False
2014-02-15,87,False
2014-02-16,84,False
2014-02-17,84,False
2014-02-18,81,False
2014-02-19,77,False
2014-02-20,87,False
2014-02-21,87,False
2014-02-22,96,False
2014-02-23,84,False
2014-02-24,85,False
2014-02-25,79,False
2014-02-26,86,False
2014-02-27,91,False
2014-02-28,86,False
2014-03-01,87,False
2014-03-02,90,False
2014-03-03,82,False
2014-03-04,85,False
2014-03-05,85,False
2014-03-06,87,False
2014-03-07,85,False
2014-03-08,88,False
2014-03-09,84,False
2014-03-10,97,False
2014-03-11,90,False
2014-03-12,90,False
2014-03-13,90,False
2014-03-14,88,False
2014-03-15,93,False
2014-03-16,98,False
2014-03-17,86,False
2014-03-18,86,False
2014-03-19,100,False
2014-03-20,82,False
2014-03-21,80,False
2014-03-22,86,False
2014-03-23,84,False
2014-03-24,79,False
2014-03-25,82,False
2014-03-26,87,False
2014-03-27,82,False
2014-03-28,83,False
2014-03-29,83,False
2014-03-30,81,False
2014-03-31,87,False
2014-04-01,80,False
2014-04-02,95,False
2014-04-03,95,False
2014-04-04,90,False
2014-04-05,91,False
2014-04-06,87,False
2014-04-07,89,False
2014-04-08,87,False
2014-04-09,90,False
2014-04-10,90,False
2014-04-11,94,False
2014-04-12,89,False
2014-04-13,87,False
2014-04-14,87,False
2014-04-15,86,False
2014-04-16,87,False
2014-04-17,89,False
2014-04-18,85,False
2014-04-19,87,False
2014-04-20,94,False
2014-04-21,90,False
2014-04-22,85,False
2014-04-23,94,False
2014-04-24,81,False
2014-04-25,79,False
2014-04-26,86,False
2014-04-27,88,False
2014-04-28,90,False
2014-04-29,90,False
2014-04-30,96,False
2014-05-01,97,False
2014-05-02,90,False
2014-05-03,93,False
2014-05-04,91,False
2014-05-05,88,False
2014-05-06,86,False
2014-05-07,87,False
2014-05-08,89,False
2014-05-09,86,False
2014-05-10,87,False
2014-05-11,94,False
2014-05-12,94,False
2014-05-13,86,False
2014-05-14,86,False
2014-05-15,89,False
2014-05-16,83,False
2014-05-17,94,False
2014-05-18,81,False
2014-05-19,93,False
2014-05-20,88,False
2014-05-21,92,False
2014-05-22,98,False
2014-05-23,91,False
2014-05-24,90,False
2014-05-25,84,False
2014-05-26,87,False
2014-05-27,87,False
2014-05-28,93,False
2014-05-29,94,False
2014-05-30,91,False
2014-05-31,91,False
2014-06-01,91,False
2014-06-02,87,False
2014-06-03,90,False
2014-06-04,88,False
2014-06-05,87,False
2014-06-06,87,False
2014-06-07,99,False
2014-06-08,88,False
2014-06-09,86,False
2014-06-10,87,False
2014-06-11,96,False
2014-06-12,90,False
2014-06-13,89,False
2014-06-14,95,False
2014-06-15,99,False
2014-06-16,85,False
2014-06-17,86,False
2014-06-18,90,False
2014-06-19,85,False
2014-06-20,84,False
2014-06-21,90,False
2014-06-22,88,False
2014-06-23,85,False
2014-06-24,91,False
2014-06-25,86,False
2014-06-26,87,False
2014-06-27,86,False
2014-06-28,86,False
2014-06-29,88,False
2014-06-30,84,False
2014-07-01,86,False
2014-07-02,84,False
2014-07-03,91,False
2014-07-04,83,False
2014-07-05,89,False
2014-07-06,89,False
2014-07-07,80,False
2014-07-08,86,False
2014-07-09,85,False
2014-07-10,79,False
2014-07-11,87,False
2014-07-12,89,False
2014-07-13,91,False
2014-07-14,85,False
2014-07-15,86,False
2014-07-16,79,False
2014-07-17,85,False
2014-07-18,91,False
2014-07-19,87,False
2014-07-20,88,False
2014-07-21,89,False
2014-07-22,90,False
2014-07-23,89,False
2014-07-24,79,False
2014-07-25,87,False
2014-07-26,88,False
2014-07-27,91,False
2014-07-28,85,False
2014-07-29,86,False
2014-07-30,90,False
2014-07-31,92,False
2014-08-01,89,False
2014-08-02,89,False
2014-08-03,94,False
2014-08-04,90,False
2014-08-05,90,False
2014-08-06,93,False
2014-08-07,83,False
2014-08-08,84,False
2014-08-09,97,False
2014-08-10,90,False
2014-08-11,89,False
2014-08-12,79,False
2014-08-13,85,False
2014-08-14,90,False
2014-08-15,87,False
2014-08-16,90,False
2014-08-17,89,False
2014-08-18,80,False
2014-08-19,84,False
2014-08-20,80,False
2014-08-21,85,False
2014-08-22,80,False
2014-08-23,85,False
2014-08-24,81,False
2014-08-25,77,False
2014-08-26,82,False
2014-08-27,77,False
2014-08-28,82,False
2014-08-29,82,False
2014-08-30,84,False
2014-08-31,83,False
2014-09-01,77,False
2014-09-02,79,False
2014-09-03,79,False
2014-09-04,88,False
2014-09-05,91,False
2014-09-06,85,False
2014-09-07,83,False
2014-09-08,76,False
2014-09-09,81,False
2014-09-10,79,False
2014-09-11,81,False
2014-09-12,80,False
2014-09-13,81,False
2014-09-14,87,False
2014-09-15,79,False
2014-09-16,79,False
2014-09-17,84,False
2014-09-18,80,False
2014-09-19,77,False
2014-09-20,72,False
2014-09-21,87,False
2014-09-22,84,False
2014-09-23,82,False
2014-09-24,82,False
2014-09-25,80,False
2014-09-26,78,False
2014-09-27,82,False
2014-09-28,83,False
2014-09-29,84,False
2014-09-30,79,False
2014-10-01,87,False
2014-10-02,81,False
2014-10-03,83,False
2014-10-04,75,False
2014-10-05,79,False
2014-10-06,81,False
2014-10-07,80,False
2014-10-08,84,False
2014-10-09,82,False
2014-10-10,83,False
2014-10-11,100,False
2014-10-12,82,False
2014-10-13,99,False
2014-10-14,81,False
2014-10-15,76,False
2014-10-16,80,False
2014-10-17,79,False
2014-10-18,83,False
2014-10-19,78,False
2014-10-20,78,False
2014-10-21,81,False
2014-10-22,77,False
2014-10-23,79,False
2014-10-24,76,False
2014-10-25,81,False
2014-10-26,80,False
2014-10-27,79,False
2014-10-28,84,False
2014-10-29,78,False
2014-10-30,80,False
2014-10-31,81,False
2014-11-01,84,False
2014-11-02,80,False
2014-11-03,80,False
2014-11-04,85,False
2014-11-05,83,False
2014-11-06,85,False
2014-11-07,74,False
2014-11-08,80,False
2014-11-09,82,False
2014-11-10,77,False
2014-11-11,80,False
2014-11-12,75,False
2014-11-13,71,False
2014-11-14,80,False
2014-11-15,83,False
2014-11-16,77,False
2014-11-17,79,False
2014-11-18,77,False
2014-11-19,80,False
2014-11-20,85,False
2014-11-21,80,False
2014-11-22,78,False
2014-11-23,77,False
2014-11-24,72,False
2014-11-25,79,False
2014-11-26,76,False
2014-11-27,78,False
2014-11-28,78,False
2014-11-29,75,False
2014-11-30,79,False
2014-12-01,77,False
2014-12-02,75,False
2014-12-03,81,False
2014-12-04,79,False
2014-12-05,77,False
2014-12-06,83,False
2014-12-07,85,False
2014-12-08,76,False
2014-12-09,79,False
2014-12-10,81,False
2014-12-11,78,False
2014-12-12,81,False
2014-12-13,78,False
2014-12-14,78,False
2014-12-15,78,False
