date,GOOG,isPartial
2011-06-24,86,False
2011-06-25,90,False
2011-06-26,93,False
2011-06-27,82,False
2011-06-28,85,False
2011-06-29,89,False
2011-06-30,89,False
2011-07-01,76,False
2011-07-02,77,False
2011-07-03,75,False
2011-07-04,70,False
2011-07-05,74,False
2011-07-06,74,False
2011-07-07,77,False
2011-07-08,72,False
2011-07-09,75,False
2011-07-10,78,False
2011-07-11,73,False
2011-07-12,74,False
2011-07-13,72,False
2011-07-14,85,False
2011-07-15,97,False
2011-07-16,82,False
2011-07-17,74,False
2011-07-18,77,False
2011-07-19,77,False
2011-07-20,76,False
2011-07-21,74,False
2011-07-22,75,False
2011-07-23,79,False
2011-07-24,77,False
2011-07-25,79,False
2011-07-26,73,False
2011-07-27,75,False
2011-07-28,73,False
2011-07-29,76,False
2011-07-30,81,False
2011-07-31,69,False
2011-08-01,73,False
2011-08-02,78,False
2011-08-03,73,False
2011-08-04,80,False
2011-08-05,82,False
2011-08-06,78,False
2011-08-07,82,False
2011-08-08,82,False
2011-08-09,81,False
2011-08-10,79,False
2011-08-11,78,False
2011-08-12,83,False
2011-08-13,81,False
2011-08-14,80,False
2011-08-15,87,False
2011-08-16,79,False
2011-08-17,83,False
2011-08-18,82,False
2011-08-19,80,False
2011-08-20,76,False
2011-08-21,75,False
2011-08-22,81,False
2011-08-23,76,False
2011-08-24,77,False
2011-08-25,78,False
2011-08-26,74,False
2011-08-27,75,False
2011-08-28,76,False
2011-08-29,79,False
2011-08-30,79,False
2011-08-31,76,False
2011-09-01,73,False
2011-09-02,74,False
2011-09-03,77,False
2011-09-04,72,False
2011-09-05,75,False
2011-09-06,75,False
2011-09-07,76,False
2011-09-08,76,False
2011-09-09,74,False
2011-09-10,76,False
2011-09-11,76,False
2011-09-12,76,False
2011-09-13,77,False
2011-09-14,74,False
2011-09-15,77,False
2011-09-16,80,False
2011-09-17,77,False
2011-09-18,81,False
2011-09-19,76,False
2011-09-20,73,False
2011-09-21,81,False
2011-09-22,80,False
2011-09-23,79,False
2011-09-24,87,False
2011-09-25,85,False
2011-09-26,77,False
2011-09-27,80,False
2011-09-28,80,False
2011-09-29,78,False
2011-09-30,78,False
2011-10-01,80,False
2011-10-02,77,False
2011-10-03,83,False
2011-10-04,80,False
2011-10-05,78,False
2011-10-06,83,False
2011-10-07,78,False
2011-10-08,84,False
2011-10-09,76,False
2011-10-10,75,False
2011-10-11,84,False
2011-10-12,85,False
2011-10-13,90,False
2011-10-14,90,False
2011-10-15,80,False
2011-10-16,81,False
2011-10-17,81,False
2011-10-18,84,False
2011-10-19,78,False
2011-10-20,78,False
2011-10-21,77,False
2011-10-22,81,False
2011-10-23,80,False
2011-10-24,77,False
2011-10-25,80,False
2011-10-26,76,False
2011-10-27,80,False
2011-10-28,84,False
2011-10-29,85,False
2011-10-30,83,False
2011-10-31,84,False
2011-11-01,80,False
2011-11-02,82,False
2011-11-03,85,False
2011-11-04,85,False
2011-11-05,82,False
2011-11-06,81,False
2011-11-07,84,False
2011-11-08,86,False
2011-11-09,82,False
2011-11-10,86,False
2011-11-11,83,False
2011-11-12,85,False
2011-11-13,84,False
2011-11-14,85,False
2011-11-15,83,False
2011-11-16,83,False
2011-11-17,81,False
2011-11-18,82,False
2011-11-19,82,False
2011-11-20,81,False
2011-11-21,81,False
2011-11-22,79,False
2011-11-23,80,False
2011-11-24,78,False
2011-11-25,81,False
2011-11-26,86,False
2011-11-27,87,False
2011-11-28,82,False
2011-11-29,83,False
2011-11-30,83,False
2011-12-01,81,False
2011-12-02,80,False
2011-12-03,87,False
2011-12-04,85,False
2011-12-05,88,False
2011-12-06,85,False
2011-12-07,81,False
2011-12-08,85,False
2011-12-09,84,False
2011-12-10,83,False
2011-12-11,82,False
2011-12-12,79,False
2011-12-13,85,False
2011-12-14,87,False
2011-12-15,83,False
2011-12-16,82,False
2011-12-17,91,False
2011-12-18,86,False
2011-12-19,84,False
2011-12-20,84,False
2011-12-21,82,False
2011-12-22,81,False
2011-12-23,86,False
2011-12-24,92,False
2011-12-25,100,False
2011-12-26,89,False
2011-12-27,86,False
2011-12-28,86,False
2011-12-29,86,False
2011-12-30,84,False
2011-12-31,87,False
2012-01-01,81,False
2012-01-02,85,False
2012-01-03,83,False
2012-01-04,82,False
2012-01-05,83,False
2012-01-06,83,False
2012-01-07,89,False
2012-01-08,89,False
2012-01-09,84,False
2012-01-10,86,False
2012-01-11,83,False
2012-01-12,87,False
2012-01-13,84,False
2012-01-14,84,False
2012-01-15,83,False
2012-01-16,81,False
2012-01-17,83,False
2012-01-18,93,False
2012-01-19,90,False
2012-01-20,95,False
2012-01-21,90,False
2012-01-22,90,False
2012-01-23,95,False
2012-01-24,84,False
2012-01-25,82,False
2012-01-26,87,False
2012-01-27,83,False
2012-01-28,87,False
2012-01-29,85,False
2012-01-30,75,False
2012-01-31,81,False
2012-02-01,83,False
2012-02-02,83,False
2012-02-03,83,False
2012-02-04,84,False
2012-02-05,86,False
2012-02-06,83,False
2012-02-07,84,False
2012-02-08,83,False
2012-02-09,87,False
2012-02-10,85,False
2012-02-11,88,False
2012-02-12,84,False
2012-02-13,89,False
2012-02-14,84,False
2012-02-15,82,False
2012-02-16,84,False
2012-02-17,83,False
2012-02-18,84,False
2012-02-19,88,False
2012-02-20,83,False
2012-02-21,83,False
2012-02-22,86,False
2012-02-23,87,False
2012-02-24,83,False
2012-02-25,87,False
2012-02-26,86,False
2012-02-27,87,False
2012-02-28,89,False
2012-02-29,85,False
2012-03-01,79,False
2012-03-02,84,False
2012-03-03,86,False
2012-03-04,89,False
2012-03-05,84,False
2012-03-06,88,False
2012-03-07,83,False
2012-03-08,83,False
2012-03-09,86,False
2012-03-10,88,False
2012-03-11,84,False
2012-03-12,87,False
2012-03-13,85,False
2012-03-14,89,False
2012-03-15,84,False
2012-03-16,85,False
2012-03-17,91,False
2012-03-18,84,False
2012-03-19,82,False
2012-03-20,83,False
2012-03-21,84,False
2012-03-22,88,False
2012-03-23,84,False
2012-03-24,86,False
2012-03-25,84,False
2012-03-26,84,False
2012-03-27,90,False
2012-03-28,88,False
2012-03-29,84,False
2012-03-30,87,False
2012-03-31,86,False
2012-04-01,89,False
2012-04-02,83,False
2012-04-03,84,False
2012-04-04,83,False
2012-04-05,86,False
2012-04-06,89,False
2012-04-07,86,False
2012-04-08,83,False
2012-04-09,87,False
2012-04-10,85,False
2012-04-11,83,False
2012-04-12,97,False
2012-04-13,92,False
2012-04-14,85,False
2012-04-15,88,False
2012-04-16,87,False
2012-04-17,88,False
2012-04-18,78,False
2012-04-19,90,False
2012-04-20,86,False
2012-04-21,86,False
2012-04-22,85,False
2012-04-23,94,False
2012-04-24,88,False
2012-04-25,90,False
2012-04-26,88,False
2012-04-27,88,False
2012-04-28,89,False
2012-04-29,84,False
2012-04-30,90,False
2012-05-01,89,False
2012-05-02,87,False
2012-05-03,83,False
2012-05-04,84,False
2012-05-05,89,False
2012-05-06,84,False
2012-05-07,82,False
2012-05-08,85,False
2012-05-09,74,False
2012-05-10,92,False
2012-05-11,84,False
2012-05-12,86,False
2012-05-13,89,False
2012-05-14,80,False
2012-05-15,84,False
2012-05-16,90,False
2012-05-17,87,False
2012-05-18,100,False
2012-05-19,97,False
2012-05-20,94,False
2012-05-21,92,False
2012-05-22,96,False
2012-05-23,99,False
2012-05-24,89,False
2012-05-25,92,False
2012-05-26,88,False
2012-05-27,87,False
2012-05-28,87,False
2012-05-29,87,False
2012-05-30,87,False
2012-05-31,87,False
2012-06-01,90,False
2012-06-02,87,False
2012-06-03,90,False
2012-06-04,87,False
2012-06-05,92,False
2012-06-06,87,False
2012-06-07,86,False
2012-06-08,91,False
2012-06-09,89,False
2012-06-10,86,False
2012-06-11,85,False
2012-06-12,90,False
2012-06-13,82,False
2012-06-14,85,False
2012-06-15,87,False
2012-06-16,85,False
2012-06-17,88,False
2012-06-18,91,False
2012-06-19,79,False
2012-06-20,81,False
2012-06-21,85,False
2012-06-22,86,False
2012-06-23,91,False
2012-06-24,88,False
2012-06-25,83,False
2012-06-26,80,False
2012-06-27,86,False
2012-06-28,85,False
2012-06-29,86,False
2012-06-30,90,False
2012-07-01,71,False
2012-07-02,69,False
2012-07-03,69,False
2012-07-04,64,False
2012-07-05,63,False
2012-07-06,68,False
2012-07-07,66,False
2012-07-08,65,False
2012-07-09,65,False
2012-07-10,64,False
2012-07-11,66,False
2012-07-12,65,False
2012-07-13,66,False
2012-07-14,67,False
2012-07-15,67,False
2012-07-16,63,False
2012-07-17,66,False
2012-07-18,64,False
2012-07-19,70,False
2012-07-20,71,False
2012-07-21,66,False
2012-07-22,64,False
2012-07-23,67,False
2012-07-24,67,False
2012-07-25,65,False
2012-07-26,66,False
2012-07-27,73,False
2012-07-28,67,False
2012-07-29,67,False
2012-07-30,67,False
2012-07-31,66,False
2012-08-01,67,False
2012-08-02,66,False
2012-08-03,66,False
2012-08-04,65,False
2012-08-05,66,False
2012-08-06,64,False
2012-08-07,68,False
2012-08-08,68,False
2012-08-09,66,False
2012-08-10,66,False
2012-08-11,64,False
2012-08-12,67,False
2012-08-13,67,False
2012-08-14,68,False
2012-08-15,64,False
2012-08-16,65,False
2012-08-17,64,False
2012-08-18,65,False
2012-08-19,64,False
2012-08-20,68,False
2012-08-21,64,False
2012-08-22,67,False
2012-08-23,66,False
2012-08-24,65,False
2012-08-25,66,False
2012-08-26,65,False
2012-08-27,71,False
2012-08-28,71,False
2012-08-29,65,False
2012-08-30,67,False
2012-08-31,66,False
2012-09-01,62,False
2012-09-02,63,False
2012-09-03,63,False
2012-09-04,65,False
2012-09-05,65,False
2012-09-06,67,False
2012-09-07,70,False
2012-09-08,65,False
2012-09-09,65,False
2012-09-10,74,False
2012-09-11,71,False
2012-09-12,68,False
2012-09-13,68,False
2012-09-14,71,False
2012-09-15,66,False
2012-09-16,65,False
2012-09-17,68,False
2012-09-18,69,False
2012-09-19,67,False
2012-09-20,69,False
2012-09-21,70,False
2012-09-22,66,False
2012-09-23,63,False
2012-09-24,71,False
2012-09-25,75,False
2012-09-26,74,False
2012-09-27,75,False
2012-09-28,72,False
2012-09-29,70,False
2012-09-30,67,False
2012-10-01,68,False
2012-10-02,68,False
2012-10-03,70,False
2012-10-04,70,False
2012-10-05,73,False
2012-10-06,66,False
2012-10-07,70,False
2012-10-08,71,False
2012-10-09,72,False
2012-10-10,66,False
2012-10-11,69,False
2012-10-12,69,False
2012-10-13,69,False
2012-10-14,64,False
2012-10-15,74,False
2012-10-16,67,False
2012-10-17,64,False
2012-10-18,100,False
2012-10-19,98,False
2012-10-20,72,False
2012-10-21,68,False
2012-10-22,76,False
2012-10-23,71,False
2012-10-24,75,False
2012-10-25,77,False
2012-10-26,68,False
2012-10-27,63,False
2012-10-28,63,False
2012-10-29,70,False
2012-10-30,67,False
2012-10-31,74,False
2012-11-01,69,False
2012-11-02,75,False
2012-11-03,70,False
2012-11-04,66,False
2012-11-05,73,False
2012-11-06,67,False
2012-11-07,69,False
2012-11-08,70,False
2012-11-09,62,False
2012-11-10,66,False
2012-11-11,61,False
2012-11-12,69,False
2012-11-13,62,False
2012-11-14,68,False
2012-11-15,68,False
2012-11-16,69,False
2012-11-17,65,False
2012-11-18,62,False
2012-11-19,61,False
2012-11-20,65,False
2012-11-21,71,False
2012-11-22,64,False
2012-11-23,66,False
2012-11-24,62,False
2012-11-25,66,False
2012-11-26,67,False
2012-11-27,71,False
2012-11-28,74,False
2012-11-29,71,False
2012-11-30,75,False
2012-12-01,69,False
2012-12-02,68,False
2012-12-03,71,False
2012-12-04,73,False
2012-12-05,78,False
2012-12-06,71,False
2012-12-07,73,False
2012-12-08,71,False
2012-12-09,68,False
2012-12-10,73,False
2012-12-11,74,False
2012-12-12,67,False
2012-12-13,72,False
2012-12-14,72,False
2012-12-15,68,False
2012-12-16,68,False
2012-12-17,70,False
2012-12-18,83,False
2012-12-19,69,False
2012-12-20,68,False
2012-12-21,67,False
2012-12-22,69,False
2012-12-23,70,False
2012-12-24,74,False
2012-12-25,76,False
2012-12-26,72,False
2012-12-27,66,False
2012-12-28,71,False
2012-12-29,69,False
2012-12-30,66,False
2012-12-31,72,False
2013-01-01,90,False
2013-01-02,96,False
2013-01-03,89,False
2013-01-04,92,False
2013-01-05,89,False
2013-01-06,87,False
2013-01-07,85,False
2013-01-08,84,False
2013-01-09,86,False
2013-01-10,86,False
2013-01-11,86,False
2013-01-12,88,False
2013-01-13,93,False
2013-01-14,86,False
2013-01-15,89,False
2013-01-16,88,False
2013-01-17,91,False
2013-01-18,97,False
2013-01-19,86,False
2013-01-20,88,False
2013-01-21,82,False
2013-01-22,97,False
2013-01-23,100,False
2013-01-24,92,False
2013-01-25,87,False
2013-01-26,90,False
2013-01-27,83,False
2013-01-28,88,False
2013-01-29,86,False
2013-01-30,88,False
2013-01-31,90,False
2013-02-01,92,False
2013-02-02,80,False
2013-02-03,80,False
2013-02-04,94,False
2013-02-05,85,False
2013-02-06,89,False
2013-02-07,99,False
2013-02-08,90,False
2013-02-09,85,False
2013-02-10,86,False
2013-02-11,89,False
2013-02-12,95,False
2013-02-13,92,False
2013-02-14,88,False
2013-02-15,94,False
2013-02-16,84,False
2013-02-17,85,False
2013-02-18,81,False
2013-02-19,91,False
2013-02-20,91,False
2013-02-21,91,False
2013-02-22,87,False
2013-02-23,81,False
2013-02-24,82,False
2013-02-25,87,False
2013-02-26,86,False
2013-02-27,85,False
2013-02-28,77,False
2013-03-01,77,False
2013-03-02,78,False
2013-03-03,79,False
2013-03-04,85,False
2013-03-05,82,False
2013-03-06,86,False
2013-03-07,84,False
2013-03-08,86,False
2013-03-09,78,False
2013-03-10,77,False
2013-03-11,82,False
2013-03-12,83,False
2013-03-13,87,False
2013-03-14,84,False
2013-03-15,73,False
2013-03-16,79,False
2013-03-17,77,False
2013-03-18,81,False
2013-03-19,80,False
2013-03-20,82,False
2013-03-21,96,False
2013-03-22,81,False
2013-03-23,79,False
2013-03-24,75,False
2013-03-25,81,False
2013-03-26,73,False
2013-03-27,82,False
2013-03-28,84,False
2013-03-29,79,False
2013-03-30,75,False
2013-03-31,80,False
2013-04-01,80,False
2013-04-02,82,False
2013-04-03,79,False
2013-04-04,82,False
2013-04-05,83,False
2013-04-06,76,False
2013-04-07,75,False
2013-04-08,78,False
2013-04-09,77,False
2013-04-10,89,False
2013-04-11,85,False
2013-04-12,85,False
2013-04-13,75,False
2013-04-14,76,False
2013-04-15,85,False
2013-04-16,80,False
2013-04-17,81,False
2013-04-18,88,False
2013-04-19,89,False
2013-04-20,80,False
2013-04-21,74,False
2013-04-22,90,False
2013-04-23,93,False
2013-04-24,82,False
2013-04-25,81,False
2013-04-26,81,False
2013-04-27,73,False
2013-04-28,71,False
2013-04-29,81,False
2013-04-30,87,False
2013-05-01,79,False
2013-05-02,83,False
2013-05-03,83,False
2013-05-04,76,False
2013-05-05,75,False
2013-05-06,79,False
2013-05-07,85,False
2013-05-08,89,False
2013-05-09,87,False
2013-05-10,93,False
2013-05-11,77,False
2013-05-12,76,False
2013-05-13,82,False
2013-05-14,83,False
2013-05-15,100,False
2013-05-16,95,False
2013-05-17,86,False
2013-05-18,77,False
2013-05-19,76,False
2013-05-20,82,False
2013-05-21,94,False
2013-05-22,82,False
2013-05-23,84,False
2013-05-24,87,False
2013-05-25,76,False
2013-05-26,72,False
2013-05-27,74,False
2013-05-28,80,False
2013-05-29,80,False
2013-05-30,79,False
2013-05-31,82,False
2013-06-01,76,False
2013-06-02,76,False
2013-06-03,79,False
2013-06-04,78,False
2013-06-05,83,False
2013-06-06,79,False
2013-06-07,83,False
2013-06-08,77,False
2013-06-09,77,False
2013-06-10,83,False
2013-06-11,84,False
2013-06-12,79,False
2013-06-13,77,False
2013-06-14,81,False
2013-06-15,76,False
2013-06-16,75,False
2013-06-17,79,False
2013-06-18,80,False
2013-06-19,85,False
2013-06-20,81,False
2013-06-21,75,False
2013-06-22,72,False
2013-06-23,76,False
2013-06-24,77,False
2013-06-25,79,False
2013-06-26,71,False
2013-06-27,77,False
2013-06-28,81,False
2013-06-29,77,False
2013-06-30,73,False
2013-07-01,61,False
2013-07-02,54,False
2013-07-03,57,False
2013-07-04,53,False
2013-07-05,52,False
2013-07-06,56,False
2013-07-07,55,False
2013-07-08,56,False
2013-07-09,57,False
2013-07-10,57,False
2013-07-11,60,False
2013-07-12,56,False
2013-07-13,57,False
2013-07-14,54,False
2013-07-15,55,False
2013-07-16,61,False
2013-07-17,60,False
2013-07-18,64,False
2013-07-19,62,False
2013-07-20,58,False
2013-07-21,56,False
2013-07-22,59,False
2013-07-23,57,False
2013-07-24,58,False
2013-07-25,58,False
2013-07-26,56,False
2013-07-27,56,False
2013-07-28,55,False
2013-07-29,54,False
2013-07-30,56,False
2013-07-31,58,False
2013-08-01,58,False
2013-08-02,63,False
2013-08-03,54,False
2013-08-04,55,False
2013-08-05,58,False
2013-08-06,59,False
2013-08-07,56,False
2013-08-08,56,False
2013-08-09,57,False
2013-08-10,56,False
2013-08-11,55,False
2013-08-12,56,False
2013-08-13,53,False
2013-08-14,57,False
2013-08-15,53,False
2013-08-16,58,False
2013-08-17,57,False
2013-08-18,56,False
2013-08-19,57,False
2013-08-20,56,False
2013-08-21,57,False
2013-08-22,61,False
2013-08-23,59,False
2013-08-24,53,False
2013-08-25,51,False
2013-08-26,57,False
2013-08-27,58,False
2013-08-28,60,False
2013-08-29,55,False
2013-08-30,57,False
2013-08-31,52,False
2013-09-01,53,False
2013-09-02,51,False
2013-09-03,57,False
2013-09-04,52,False
2013-09-05,56,False
2013-09-06,56,False
2013-09-07,52,False
2013-09-08,50,False
2013-09-09,54,False
2013-09-10,55,False
2013-09-11,55,False
2013-09-12,58,False
2013-09-13,55,False
2013-09-14,55,False
2013-09-15,54,False
2013-09-16,56,False
2013-09-17,56,False
2013-09-18,59,False
2013-09-19,61,False
2013-09-20,56,False
2013-09-21,56,False
2013-09-22,56,False
2013-09-23,61,False
2013-09-24,61,False
2013-09-25,64,False
2013-09-26,64,False
2013-09-27,72,False
2013-09-28,61,False
2013-09-29,64,False
2013-09-30,66,False
2013-10-01,62,False
2013-10-02,65,False
2013-10-03,63,False
2013-10-04,63,False
2013-10-05,63,False
2013-10-06,64,False
2013-10-07,64,False
2013-10-08,66,False
2013-10-09,70,False
2013-10-10,67,False
2013-10-11,65,False
2013-10-12,61,False
2013-10-13,61,False
2013-10-14,70,False
2013-10-15,65,False
2013-10-16,56,False
2013-10-17,75,False
2013-10-18,100,False
2013-10-19,72,False
2013-10-20,69,False
2013-10-21,72,False
2013-10-22,72,False
2013-10-23,72,False
2013-10-24,64,False
2013-10-25,66,False
2013-10-26,58,False
2013-10-27,62,False
2013-10-28,67,False
2013-10-29,65,False
2013-10-30,69,False
2013-10-31,66,False
2013-11-01,68,False
2013-11-02,60,False
2013-11-03,59,False
2013-11-04,71,False
2013-11-05,67,False
2013-11-06,67,False
2013-11-07,67,False
2013-11-08,67,False
2013-11-09,61,False
2013-11-10,62,False
2013-11-11,65,False
2013-11-12,65,False
2013-11-13,69,False
2013-11-14,63,False
2013-11-15,66,False
2013-11-16,60,False
2013-11-17,64,False
2013-11-18,67,False
2013-11-19,71,False
2013-11-20,67,False
2013-11-21,66,False
2013-11-22,65,False
2013-11-23,57,False
2013-11-24,59,False
2013-11-25,75,False
2013-11-26,63,False
2013-11-27,62,False
2013-11-28,65,False
2013-11-29,61,False
2013-11-30,59,False
2013-12-01,61,False
2013-12-02,67,False
2013-12-03,63,False
2013-12-04,66,False
2013-12-05,64,False
2013-12-06,65,False
2013-12-07,65,False
2013-12-08,59,False
2013-12-09,66,False
2013-12-10,64,False
2013-12-11,67,False
2013-12-12,66,False
2013-12-13,69,False
2013-12-14,66,False
2013-12-15,60,False
2013-12-16,71,False
2013-12-17,72,False
2013-12-18,65,False
2013-12-19,67,False
2013-12-20,57,False
2013-12-21,62,False
2013-12-22,55,False
2013-12-23,65,False
2013-12-24,62,False
2013-12-25,70,False
2013-12-26,67,False
2013-12-27,64,False
2013-12-28,61,False
2013-12-29,60,False
2013-12-30,60,False
2013-12-31,67,False
2014-01-01,76,False
2014-01-02,77,False
2014-01-03,75,False
2014-01-04,73,False
2014-01-05,71,False
2014-01-06,73,False
2014-01-07,74,False
2014-01-08,78,False
2014-01-09,77,False
2014-01-10,78,False
2014-01-11,82,False
2014-01-12,76,False
2014-01-13,80,False
2014-01-14,80,False
2014-01-15,82,False
2014-01-16,81,False
2014-01-17,82,False
2014-01-18,73,False
2014-01-19,68,False
2014-01-20,74,False
2014-01-21,79,False
2014-01-22,84,False
2014-01-23,75,False
2014-01-24,75,False
2014-01-25,79,False
2014-01-26,73,False
2014-01-27,85,False
2014-01-28,80,False
2014-01-29,80,False
2014-01-30,95,False
2014-01-31,90,False
2014-02-01,78,False
2014-02-02,77,False
2014-02-03,81,False
2014-02-04,84,False
2014-02-05,78,False
2014-02-06,77,False
2014-02-07,85,False
2014-02-08,76,False
2014-02-09,73,False
2014-02-10,81,False
2014-02-11,78,False
2014-02-12,86,False
2014-02-13,83,False
2014-02-14,86,False
2014-02-15,75,False
2014-02-16,77,False
2014-02-17,76,False
2014-02-18,77,False
2014-02-19,80,False
2014-02-20,84,False
2014-02-21,82,False
2014-02-22,74,False
2014-02-23,74,False
2014-02-24,83,False
2014-02-25,83,False
2014-02-26,86,False
2014-02-27,79,False
2014-02-28,82,False
2014-03-01,69,False
2014-03-02,77,False
2014-03-03,81,False
2014-03-04,80,False
2014-03-05,80,False
2014-03-06,81,False
2014-03-07,83,False
2014-03-08,81,False
2014-03-09,77,False
2014-03-10,85,False
2014-03-11,94,False
2014-03-12,85,False
2014-03-13,84,False
2014-03-14,84,False
2014-03-15,78,False
2014-03-16,70,False
2014-03-17,78,False
2014-03-18,84,False
2014-03-19,80,False
2014-03-20,88,False
2014-03-21,83,False
2014-03-22,85,False
2014-03-23,74,False
2014-03-24,87,False
2014-03-25,83,False
2014-03-26,81,False
2014-03-27,88,False
2014-03-28,82,False
2014-03-29,77,False
2014-03-30,77,False
2014-03-31,85,False
2014-04-01,79,False
2014-04-02,84,False
2014-04-03,92,False
2014-04-04,84,False
2014-04-05,74,False
2014-04-06,71,False
2014-04-07,94,False
2014-04-08,86,False
2014-04-09,82,False
2014-04-10,83,False
2014-04-11,85,False
2014-04-12,77,False
2014-04-13,68,False
2014-04-14,78,False
2014-04-15,84,False
2014-04-16,88,False
2014-04-17,82,False
2014-04-18,81,False
2014-04-19,74,False
2014-04-20,77,False
2014-04-21,81,False
2014-04-22,84,False
2014-04-23,88,False
2014-04-24,88,False
2014-04-25,75,False
2014-04-26,76,False
2014-04-27,73,False
2014-04-28,81,False
2014-04-29,82,False
2014-04-30,84,False
2014-05-01,87,False
2014-05-02,80,False
2014-05-03,77,False
2014-05-04,77,False
2014-05-05,94,False
2014-05-06,82,False
2014-05-07,87,False
2014-05-08,81,False
2014-05-09,83,False
2014-05-10,81,False
2014-05-11,74,False
2014-05-12,82,False
2014-05-13,82,False
2014-05-14,79,False
2014-05-15,86,False
2014-05-16,74,False
2014-05-17,74,False
2014-05-18,72,False
2014-05-19,78,False
2014-05-20,75,False
2014-05-21,87,False
2014-05-22,88,False
2014-05-23,86,False
2014-05-24,86,False
2014-05-25,78,False
2014-05-26,80,False
2014-05-27,83,False
2014-05-28,81,False
2014-05-29,82,False
2014-05-30,80,False
2014-05-31,77,False
2014-06-01,79,False
2014-06-02,86,False
2014-06-03,83,False
2014-06-04,100,False
2014-06-05,79,False
2014-06-06,82,False
2014-06-07,70,False
2014-06-08,72,False
2014-06-09,85,False
2014-06-10,82,False
2014-06-11,80,False
2014-06-12,84,False
2014-06-13,80,False
2014-06-14,79,False
2014-06-15,58,False
2014-06-16,75,False
2014-06-17,75,False
2014-06-18,84,False
2014-06-19,80,False
2014-06-20,80,False
2014-06-21,76,False
2014-06-22,74,False
2014-06-23,79,False
2014-06-24,75,False
2014-06-25,73,False
2014-06-26,74,False
2014-06-27,87,False
2014-06-28,74,False
2014-06-29,72,False
2014-06-30,74,False
2014-07-01,87,False
2014-07-02,82,False
2014-07-03,71,False
2014-07-04,84,False
2014-07-05,82,False
2014-07-06,85,False
2014-07-07,92,False
2014-07-08,92,False
2014-07-09,89,False
2014-07-10,87,False
2014-07-11,92,False
2014-07-12,88,False
2014-07-13,91,False
2014-07-14,83,False
2014-07-15,88,False
2014-07-16,91,False
2014-07-17,93,False
2014-07-18,100,False
2014-07-19,89,False
2014-07-20,84,False
2014-07-21,89,False
2014-07-22,88,False
2014-07-23,85,False
2014-07-24,85,False
2014-07-25,88,False
2014-07-26,88,False
2014-07-27,85,False
2014-07-28,85,False
2014-07-29,96,False
2014-07-30,89,False
2014-07-31,92,False
2014-08-01,91,False
2014-08-02,93,False
2014-08-03,86,False
2014-08-04,91,False
2014-08-05,88,False
2014-08-06,97,False
2014-08-07,84,False
2014-08-08,88,False
2014-08-09,88,False
2014-08-10,85,False
2014-08-11,88,False
2014-08-12,86,False
2014-08-13,93,False
2014-08-14,88,False
2014-08-15,90,False
2014-08-16,87,False
2014-08-17,85,False
2014-08-18,88,False
2014-08-19,91,False
2014-08-20,82,False
2014-08-21,86,False
2014-08-22,78,False
2014-08-23,78,False
2014-08-24,74,False
2014-08-25,81,False
2014-08-26,83,False
2014-08-27,77,False
2014-08-28,77,False
2014-08-29,80,False
2014-08-30,77,False
2014-08-31,74,False
2014-09-01,78,False
2014-09-02,77,False
2014-09-03,77,False
2014-09-04,83,False
2014-09-05,72,False
2014-09-06,75,False
2014-09-07,76,False
2014-09-08,79,False
2014-09-09,85,False
2014-09-10,82,False
2014-09-11,79,False
2014-09-12,81,False
2014-09-13,72,False
2014-09-14,70,False
2014-09-15,77,False
2014-09-16,80,False
2014-09-17,79,False
2014-09-18,82,False
2014-09-19,87,False
2014-09-20,73,False
2014-09-21,75,False
2014-09-22,81,False
2014-09-23,81,False
2014-09-24,78,False
2014-09-25,80,False
2014-09-26,80,False
2014-09-27,73,False
2014-09-28,72,False
2014-09-29,84,False
2014-09-30,76,False
2014-10-01,78,False
2014-10-02,74,False
2014-10-03,75,False
2014-10-04,73,False
2014-10-05,71,False
2014-10-06,84,False
2014-10-07,75,False
2014-10-08,77,False
2014-10-09,70,False
2014-10-10,74,False
2014-10-11,67,False
2014-10-12,68,False
2014-10-13,73,False
2014-10-14,77,False
2014-10-15,74,False
2014-10-16,80,False
2014-10-17,75,False
2014-10-18,76,False
2014-10-19,69,False
2014-10-20,84,False
2014-10-21,76,False
2014-10-22,78,False
2014-10-23,76,False
2014-10-24,72,False
2014-10-25,66,False
2014-10-26,71,False
2014-10-27,72,False
2014-10-28,73,False
2014-10-29,72,False
2014-10-30,79,False
2014-10-31,75,False
2014-11-01,71,False
2014-11-02,66,False
2014-11-03,75,False
2014-11-04,76,False
2014-11-05,78,False
2014-11-06,76,False
2014-11-07,74,False
2014-11-08,70,False
2014-11-09,68,False
2014-11-10,76,False
2014-11-11,77,False
2014-11-12,68,False
2014-11-13,81,False
2014-11-14,77,False
2014-11-15,67,False
2014-11-16,69,False
2014-11-17,75,False
2014-11-18,77,False
2014-11-19,77,False
2014-11-20,69,False
2014-11-21,75,False
2014-11-22,73,False
2014-11-23,68,False
2014-11-24,81,False
2014-11-25,64,False
2014-11-26,72,False
2014-11-27,71,False
2014-11-28,72,False
2014-11-29,70,False
2014-11-30,70,False
2014-12-01,80,False
2014-12-02,75,False
2014-12-03,72,False
2014-12-04,73,False
2014-12-05,80,False
2014-12-06,71,False
2014-12-07,70,False
2014-12-08,73,False
2014-12-09,79,False
2014-12-10,78,False
2014-12-11,71,False
2014-12-12,78,False
2014-12-13,72,False
2014-12-14,68,False
2014-12-15,83,False
