date,QCOM,isPartial
2011-06-24,23,False
2011-06-25,0,False
2011-06-26,0,False
2011-06-27,27,False
2011-06-28,0,False
2011-06-29,26,False
2011-06-30,26,False
2011-07-01,36,False
2011-07-02,0,False
2011-07-03,0,False
2011-07-04,0,False
2011-07-05,0,False
2011-07-06,30,False
2011-07-07,31,False
2011-07-08,0,False
2011-07-09,0,False
2011-07-10,0,False
2011-07-11,39,False
2011-07-12,0,False
2011-07-13,24,False
2011-07-14,41,False
2011-07-15,26,False
2011-07-16,0,False
2011-07-17,0,False
2011-07-18,48,False
2011-07-19,35,False
2011-07-20,100,False
2011-07-21,80,False
2011-07-22,43,False
2011-07-23,30,False
2011-07-24,0,False
2011-07-25,32,False
2011-07-26,23,False
2011-07-27,31,False
2011-07-28,30,False
2011-07-29,29,False
2011-07-30,0,False
2011-07-31,0,False
2011-08-01,35,False
2011-08-02,30,False
2011-08-03,40,False
2011-08-04,31,False
2011-08-05,27,False
2011-08-06,33,False
2011-08-07,0,False
2011-08-08,59,False
2011-08-09,38,False
2011-08-10,42,False
2011-08-11,32,False
2011-08-12,39,False
2011-08-13,0,False
2011-08-14,0,False
2011-08-15,40,False
2011-08-16,40,False
2011-08-17,32,False
2011-08-18,43,False
2011-08-19,28,False
2011-08-20,0,False
2011-08-21,0,False
2011-08-22,34,False
2011-08-23,30,False
2011-08-24,40,False
2011-08-25,30,False
2011-08-26,26,False
2011-08-27,0,False
2011-08-28,0,False
2011-08-29,43,False
2011-08-30,27,False
2011-08-31,44,False
2011-09-01,31,False
2011-09-02,26,False
2011-09-03,0,False
2011-09-04,0,False
2011-09-05,0,False
2011-09-06,31,False
2011-09-07,32,False
2011-09-08,35,False
2011-09-09,32,False
2011-09-10,0,False
2011-09-11,0,False
2011-09-12,27,False
2011-09-13,29,False
2011-09-14,0,False
2011-09-15,28,False
2011-09-16,38,False
2011-09-17,0,False
2011-09-18,0,False
2011-09-19,28,False
2011-09-20,0,False
2011-09-21,22,False
2011-09-22,40,False
2011-09-23,24,False
2011-09-24,0,False
2011-09-25,0,False
2011-09-26,29,False
2011-09-27,32,False
2011-09-28,24,False
2011-09-29,0,False
2011-09-30,22,False
2011-10-01,0,False
2011-10-02,0,False
2011-10-03,24,False
2011-10-04,47,False
2011-10-05,21,False
2011-10-06,29,False
2011-10-07,0,False
2011-10-08,0,False
2011-10-09,0,False
2011-10-10,0,False
2011-10-11,26,False
2011-10-12,0,False
2011-10-13,27,False
2011-10-14,46,False
2011-10-15,0,False
2011-10-16,0,False
2011-10-17,34,False
2011-10-18,27,False
2011-10-19,32,False
2011-10-20,37,False
2011-10-21,36,False
2011-10-22,0,False
2011-10-23,0,False
2011-10-24,27,False
2011-10-25,38,False
2011-10-26,30,False
2011-10-27,20,False
2011-10-28,37,False
2011-10-29,0,False
2011-10-30,0,False
2011-10-31,21,False
2011-11-01,27,False
2011-11-02,64,False
2011-11-03,92,False
2011-11-04,45,False
2011-11-05,0,False
2011-11-06,0,False
2011-11-07,36,False
2011-11-08,32,False
2011-11-09,31,False
2011-11-10,0,False
2011-11-11,33,False
2011-11-12,33,False
2011-11-13,0,False
2011-11-14,57,False
2011-11-15,40,False
2011-11-16,33,False
2011-11-17,40,False
2011-11-18,48,False
2011-11-19,0,False
2011-11-20,0,False
2011-11-21,21,False
2011-11-22,42,False
2011-11-23,42,False
2011-11-24,0,False
2011-11-25,0,False
2011-11-26,26,False
2011-11-27,0,False
2011-11-28,26,False
2011-11-29,0,False
2011-11-30,29,False
2011-12-01,39,False
2011-12-02,25,False
2011-12-03,0,False
2011-12-04,0,False
2011-12-05,47,False
2011-12-06,0,False
2011-12-07,26,False
2011-12-08,20,False
2011-12-09,24,False
2011-12-10,0,False
2011-12-11,0,False
2011-12-12,23,False
2011-12-13,21,False
2011-12-14,20,False
2011-12-15,25,False
2011-12-16,0,False
2011-12-17,0,False
2011-12-18,0,False
2011-12-19,21,False
2011-12-20,0,False
2011-12-21,29,False
2011-12-22,34,False
2011-12-23,32,False
2011-12-24,27,False
2011-12-25,0,False
2011-12-26,32,False
2011-12-27,25,False
2011-12-28,0,False
2011-12-29,35,False
2011-12-30,0,False
2011-12-31,0,False
2012-01-01,0,False
2012-01-02,0,False
2012-01-03,37,False
2012-01-04,29,False
2012-01-05,20,False
2012-01-06,0,False
2012-01-07,0,False
2012-01-08,25,False
2012-01-09,19,False
2012-01-10,27,False
2012-01-11,23,False
2012-01-12,19,False
2012-01-13,18,False
2012-01-14,0,False
2012-01-15,23,False
2012-01-16,0,False
2012-01-17,22,False
2012-01-18,20,False
2012-01-19,20,False
2012-01-20,19,False
2012-01-21,0,False
2012-01-22,0,False
2012-01-23,32,False
2012-01-24,36,False
2012-01-25,60,False
2012-01-26,35,False
2012-01-27,23,False
2012-01-28,0,False
2012-01-29,0,False
2012-01-30,17,False
2012-01-31,38,False
2012-02-01,73,False
2012-02-02,100,False
2012-02-03,61,False
2012-02-04,20,False
2012-02-05,0,False
2012-02-06,23,False
2012-02-07,36,False
2012-02-08,45,False
2012-02-09,42,False
2012-02-10,30,False
2012-02-11,0,False
2012-02-12,0,False
2012-02-13,33,False
2012-02-14,24,False
2012-02-15,26,False
2012-02-16,33,False
2012-02-17,32,False
2012-02-18,0,False
2012-02-19,0,False
2012-02-20,26,False
2012-02-21,42,False
2012-02-22,33,False
2012-02-23,35,False
2012-02-24,34,False
2012-02-25,0,False
2012-02-26,24,False
2012-02-27,28,False
2012-02-28,24,False
2012-02-29,27,False
2012-03-01,24,False
2012-03-02,0,False
2012-03-03,0,False
2012-03-04,0,False
2012-03-05,18,False
2012-03-06,24,False
2012-03-07,20,False
2012-03-08,38,False
2012-03-09,40,False
2012-03-10,0,False
2012-03-11,22,False
2012-03-12,17,False
2012-03-13,35,False
2012-03-14,40,False
2012-03-15,33,False
2012-03-16,47,False
2012-03-17,21,False
2012-03-18,0,False
2012-03-19,34,False
2012-03-20,44,False
2012-03-21,39,False
2012-03-22,28,False
2012-03-23,27,False
2012-03-24,0,False
2012-03-25,0,False
2012-03-26,44,False
2012-03-27,41,False
2012-03-28,34,False
2012-03-29,41,False
2012-03-30,0,False
2012-03-31,0,False
2012-04-01,0,False
2012-04-02,44,False
2012-04-03,37,False
2012-04-04,32,False
2012-04-05,34,False
2012-04-06,20,False
2012-04-07,0,False
2012-04-08,0,False
2012-04-09,21,False
2012-04-10,34,False
2012-04-11,38,False
2012-04-12,30,False
2012-04-13,32,False
2012-04-14,23,False
2012-04-15,0,False
2012-04-16,35,False
2012-04-17,34,False
2012-04-18,91,False
2012-04-19,81,False
2012-04-20,44,False
2012-04-21,22,False
2012-04-22,0,False
2012-04-23,40,False
2012-04-24,33,False
2012-04-25,45,False
2012-04-26,17,False
2012-04-27,23,False
2012-04-28,0,False
2012-04-29,0,False
2012-04-30,33,False
2012-05-01,36,False
2012-05-02,24,False
2012-05-03,32,False
2012-05-04,27,False
2012-05-05,0,False
2012-05-06,0,False
2012-05-07,27,False
2012-05-08,25,False
2012-05-09,30,False
2012-05-10,33,False
2012-05-11,18,False
2012-05-12,0,False
2012-05-13,0,False
2012-05-14,19,False
2012-05-15,20,False
2012-05-16,35,False
2012-05-17,35,False
2012-05-18,29,False
2012-05-19,0,False
2012-05-20,0,False
2012-05-21,29,False
2012-05-22,38,False
2012-05-23,22,False
2012-05-24,34,False
2012-05-25,26,False
2012-05-26,0,False
2012-05-27,0,False
2012-05-28,0,False
2012-05-29,25,False
2012-05-30,23,False
2012-05-31,28,False
2012-06-01,24,False
2012-06-02,0,False
2012-06-03,0,False
2012-06-04,23,False
2012-06-05,22,False
2012-06-06,22,False
2012-06-07,20,False
2012-06-08,24,False
2012-06-09,0,False
2012-06-10,0,False
2012-06-11,0,False
2012-06-12,25,False
2012-06-13,21,False
2012-06-14,36,False
2012-06-15,30,False
2012-06-16,0,False
2012-06-17,0,False
2012-06-18,24,False
2012-06-19,15,False
2012-06-20,30,False
2012-06-21,0,False
2012-06-22,28,False
2012-06-23,0,False
2012-06-24,0,False
2012-06-25,26,False
2012-06-26,20,False
2012-06-27,23,False
2012-06-28,24,False
2012-06-29,23,False
2012-06-30,0,False
2012-07-01,0,False
2012-07-02,29,False
2012-07-03,29,False
2012-07-04,32,False
2012-07-05,27,False
2012-07-06,25,False
2012-07-07,0,False
2012-07-08,0,False
2012-07-09,21,False
2012-07-10,21,False
2012-07-11,31,False
2012-07-12,28,False
2012-07-13,0,False
2012-07-14,0,False
2012-07-15,0,False
2012-07-16,19,False
2012-07-17,45,False
2012-07-18,75,False
2012-07-19,88,False
2012-07-20,42,False
2012-07-21,0,False
2012-07-22,0,False
2012-07-23,54,False
2012-07-24,38,False
2012-07-25,31,False
2012-07-26,28,False
2012-07-27,44,False
2012-07-28,0,False
2012-07-29,0,False
2012-07-30,43,False
2012-07-31,0,False
2012-08-01,0,False
2012-08-02,41,False
2012-08-03,38,False
2012-08-04,0,False
2012-08-05,0,False
2012-08-06,0,False
2012-08-07,35,False
2012-08-08,31,False
2012-08-09,26,False
2012-08-10,31,False
2012-08-11,0,False
2012-08-12,0,False
2012-08-13,23,False
2012-08-14,37,False
2012-08-15,35,False
2012-08-16,35,False
2012-08-17,56,False
2012-08-18,0,False
2012-08-19,0,False
2012-08-20,37,False
2012-08-21,43,False
2012-08-22,34,False
2012-08-23,27,False
2012-08-24,25,False
2012-08-25,0,False
2012-08-26,0,False
2012-08-27,23,False
2012-08-28,0,False
2012-08-29,0,False
2012-08-30,34,False
2012-08-31,29,False
2012-09-01,0,False
2012-09-02,0,False
2012-09-03,0,False
2012-09-04,35,False
2012-09-05,22,False
2012-09-06,38,False
2012-09-07,45,False
2012-09-08,0,False
2012-09-09,0,False
2012-09-10,33,False
2012-09-11,0,False
2012-09-12,49,False
2012-09-13,52,False
2012-09-14,64,False
2012-09-15,0,False
2012-09-16,0,False
2012-09-17,44,False
2012-09-18,46,False
2012-09-19,60,False
2012-09-20,39,False
2012-09-21,43,False
2012-09-22,0,False
2012-09-23,0,False
2012-09-24,49,False
2012-09-25,48,False
2012-09-26,27,False
2012-09-27,45,False
2012-09-28,30,False
2012-09-29,0,False
2012-09-30,0,False
2012-10-01,42,False
2012-10-02,20,False
2012-10-03,27,False
2012-10-04,42,False
2012-10-05,42,False
2012-10-06,0,False
2012-10-07,0,False
2012-10-08,34,False
2012-10-09,37,False
2012-10-10,26,False
2012-10-11,43,False
2012-10-12,43,False
2012-10-13,0,False
2012-10-14,0,False
2012-10-15,33,False
2012-10-16,51,False
2012-10-17,39,False
2012-10-18,39,False
2012-10-19,42,False
2012-10-20,0,False
2012-10-21,0,False
2012-10-22,34,False
2012-10-23,41,False
2012-10-24,50,False
2012-10-25,37,False
2012-10-26,41,False
2012-10-27,0,False
2012-10-28,0,False
2012-10-29,22,False
2012-10-30,21,False
2012-10-31,36,False
2012-11-01,0,False
2012-11-02,29,False
2012-11-03,23,False
2012-11-04,0,False
2012-11-05,36,False
2012-11-06,32,False
2012-11-07,69,False
2012-11-08,100,False
2012-11-09,57,False
2012-11-10,22,False
2012-11-11,0,False
2012-11-12,31,False
2012-11-13,35,False
2012-11-14,41,False
2012-11-15,63,False
2012-11-16,29,False
2012-11-17,0,False
2012-11-18,0,False
2012-11-19,32,False
2012-11-20,43,False
2012-11-21,44,False
2012-11-22,40,False
2012-11-23,36,False
2012-11-24,0,False
2012-11-25,0,False
2012-11-26,34,False
2012-11-27,34,False
2012-11-28,36,False
2012-11-29,59,False
2012-11-30,26,False
2012-12-01,0,False
2012-12-02,0,False
2012-12-03,29,False
2012-12-04,33,False
2012-12-05,35,False
2012-12-06,40,False
2012-12-07,34,False
2012-12-08,0,False
2012-12-09,0,False
2012-12-10,41,False
2012-12-11,46,False
2012-12-12,45,False
2012-12-13,36,False
2012-12-14,54,False
2012-12-15,27,False
2012-12-16,28,False
2012-12-17,47,False
2012-12-18,51,False
2012-12-19,48,False
2012-12-20,56,False
2012-12-21,44,False
2012-12-22,0,False
2012-12-23,0,False
2012-12-24,0,False
2012-12-25,0,False
2012-12-26,0,False
2012-12-27,24,False
2012-12-28,32,False
2012-12-29,28,False
2012-12-30,0,False
2012-12-31,0,False
2013-01-01,0,False
2013-01-02,36,False
2013-01-03,46,False
2013-01-04,27,False
2013-01-05,0,False
2013-01-06,0,False
2013-01-07,28,False
2013-01-08,50,False
2013-01-09,37,False
2013-01-10,44,False
2013-01-11,30,False
2013-01-12,19,False
2013-01-13,0,False
2013-01-14,42,False
2013-01-15,36,False
2013-01-16,33,False
2013-01-17,28,False
2013-01-18,30,False
2013-01-19,15,False
2013-01-20,0,False
2013-01-21,15,False
2013-01-22,30,False
2013-01-23,43,False
2013-01-24,36,False
2013-01-25,33,False
2013-01-26,0,False
2013-01-27,0,False
2013-01-28,27,False
2013-01-29,42,False
2013-01-30,77,False
2013-01-31,100,False
2013-02-01,67,False
2013-02-02,33,False
2013-02-03,20,False
2013-02-04,37,False
2013-02-05,36,False
2013-02-06,47,False
2013-02-07,29,False
2013-02-08,47,False
2013-02-09,17,False
2013-02-10,15,False
2013-02-11,36,False
2013-02-12,44,False
2013-02-13,33,False
2013-02-14,38,False
2013-02-15,33,False
2013-02-16,23,False
2013-02-17,0,False
2013-02-18,22,False
2013-02-19,34,False
2013-02-20,35,False
2013-02-21,32,False
2013-02-22,31,False
2013-02-23,15,False
2013-02-24,0,False
2013-02-25,38,False
2013-02-26,28,False
2013-02-27,24,False
2013-02-28,33,False
2013-03-01,32,False
2013-03-02,0,False
2013-03-03,15,False
2013-03-04,24,False
2013-03-05,61,False
2013-03-06,55,False
2013-03-07,49,False
2013-03-08,37,False
2013-03-09,15,False
2013-03-10,0,False
2013-03-11,33,False
2013-03-12,34,False
2013-03-13,35,False
2013-03-14,29,False
2013-03-15,24,False
2013-03-16,0,False
2013-03-17,0,False
2013-03-18,29,False
2013-03-19,31,False
2013-03-20,37,False
2013-03-21,18,False
2013-03-22,30,False
2013-03-23,0,False
2013-03-24,0,False
2013-03-25,29,False
2013-03-26,21,False
2013-03-27,35,False
2013-03-28,22,False
2013-03-29,0,False
2013-03-30,0,False
2013-03-31,0,False
2013-04-01,26,False
2013-04-02,35,False
2013-04-03,20,False
2013-04-04,23,False
2013-04-05,33,False
2013-04-06,0,False
2013-04-07,0,False
2013-04-08,23,False
2013-04-09,22,False
2013-04-10,48,False
2013-04-11,38,False
2013-04-12,32,False
2013-04-13,0,False
2013-04-14,0,False
2013-04-15,20,False
2013-04-16,34,False
2013-04-17,29,False
2013-04-18,42,False
2013-04-19,38,False
2013-04-20,0,False
2013-04-21,0,False
2013-04-22,24,False
2013-04-23,47,False
2013-04-24,73,False
2013-04-25,100,False
2013-04-26,58,False
2013-04-27,27,False
2013-04-28,16,False
2013-04-29,42,False
2013-04-30,36,False
2013-05-01,23,False
2013-05-02,34,False
2013-05-03,24,False
2013-05-04,16,False
2013-05-05,0,False
2013-05-06,36,False
2013-05-07,39,False
2013-05-08,31,False
2013-05-09,24,False
2013-05-10,40,False
2013-05-11,15,False
2013-05-12,0,False
2013-05-13,20,False
2013-05-14,29,False
2013-05-15,39,False
2013-05-16,39,False
2013-05-17,51,False
2013-05-18,0,False
2013-05-19,0,False
2013-05-20,29,False
2013-05-21,42,False
2013-05-22,34,False
2013-05-23,29,False
2013-05-24,23,False
2013-05-25,15,False
2013-05-26,0,False
2013-05-27,0,False
2013-05-28,37,False
2013-05-29,43,False
2013-05-30,30,False
2013-05-31,23,False
2013-06-01,23,False
2013-06-02,0,False
2013-06-03,20,False
2013-06-04,32,False
2013-06-05,24,False
2013-06-06,27,False
2013-06-07,29,False
2013-06-08,17,False
2013-06-09,0,False
2013-06-10,34,False
2013-06-11,27,False
2013-06-12,26,False
2013-06-13,29,False
2013-06-14,31,False
2013-06-15,0,False
2013-06-16,0,False
2013-06-17,17,False
2013-06-18,19,False
2013-06-19,27,False
2013-06-20,26,False
2013-06-21,26,False
2013-06-22,15,False
2013-06-23,0,False
2013-06-24,24,False
2013-06-25,28,False
2013-06-26,33,False
2013-06-27,30,False
2013-06-28,30,False
2013-06-29,16,False
2013-06-30,0,False
2013-07-01,29,False
2013-07-02,32,False
2013-07-03,0,False
2013-07-04,0,False
2013-07-05,16,False
2013-07-06,0,False
2013-07-07,0,False
2013-07-08,29,False
2013-07-09,27,False
2013-07-10,32,False
2013-07-11,41,False
2013-07-12,33,False
2013-07-13,0,False
2013-07-14,0,False
2013-07-15,36,False
2013-07-16,38,False
2013-07-17,35,False
2013-07-18,40,False
2013-07-19,44,False
2013-07-20,0,False
2013-07-21,0,False
2013-07-22,30,False
2013-07-23,38,False
2013-07-24,100,False
2013-07-25,89,False
2013-07-26,53,False
2013-07-27,0,False
2013-07-28,0,False
2013-07-29,41,False
2013-07-30,32,False
2013-07-31,40,False
2013-08-01,68,False
2013-08-02,64,False
2013-08-03,24,False
2013-08-04,25,False
2013-08-05,61,False
2013-08-06,60,False
2013-08-07,32,False
2013-08-08,40,False
2013-08-09,35,False
2013-08-10,0,False
2013-08-11,0,False
2013-08-12,41,False
2013-08-13,44,False
2013-08-14,67,False
2013-08-15,49,False
2013-08-16,37,False
2013-08-17,0,False
2013-08-18,0,False
2013-08-19,33,False
2013-08-20,35,False
2013-08-21,39,False
2013-08-22,36,False
2013-08-23,37,False
2013-08-24,0,False
2013-08-25,0,False
2013-08-26,42,False
2013-08-27,33,False
2013-08-28,47,False
2013-08-29,28,False
2013-08-30,29,False
2013-08-31,0,False
2013-09-01,0,False
2013-09-02,0,False
2013-09-03,48,False
2013-09-04,43,False
2013-09-05,56,False
2013-09-06,61,False
2013-09-07,21,False
2013-09-08,0,False
2013-09-09,34,False
2013-09-10,74,False
2013-09-11,64,False
2013-09-12,48,False
2013-09-13,53,False
2013-09-14,22,False
2013-09-15,0,False
2013-09-16,37,False
2013-09-17,57,False
2013-09-18,62,False
2013-09-19,57,False
2013-09-20,39,False
2013-09-21,0,False
2013-09-22,0,False
2013-09-23,44,False
2013-09-24,42,False
2013-09-25,38,False
2013-09-26,45,False
2013-09-27,42,False
2013-09-28,0,False
2013-09-29,0,False
2013-09-30,48,False
2013-10-01,37,False
2013-10-02,39,False
2013-10-03,28,False
2013-10-04,26,False
2013-10-05,19,False
2013-10-06,0,False
2013-10-07,54,False
2013-10-08,50,False
2013-10-09,48,False
2013-10-10,24,False
2013-10-11,21,False
2013-10-12,0,False
2013-10-13,0,False
2013-10-14,40,False
2013-10-15,32,False
2013-10-16,43,False
2013-10-17,36,False
2013-10-18,36,False
2013-10-19,0,False
2013-10-20,0,False
2013-10-21,23,False
2013-10-22,48,False
2013-10-23,33,False
2013-10-24,40,False
2013-10-25,32,False
2013-10-26,0,False
2013-10-27,0,False
2013-10-28,35,False
2013-10-29,32,False
2013-10-30,33,False
2013-10-31,44,False
2013-11-01,39,False
2013-11-02,29,False
2013-11-03,0,False
2013-11-04,43,False
2013-11-05,48,False
2013-11-06,88,False
2013-11-07,78,False
2013-11-08,48,False
2013-11-09,21,False
2013-11-10,0,False
2013-11-11,35,False
2013-11-12,44,False
2013-11-13,45,False
2013-11-14,59,False
2013-11-15,68,False
2013-11-16,39,False
2013-11-17,0,False
2013-11-18,54,False
2013-11-19,53,False
2013-11-20,69,False
2013-11-21,42,False
2013-11-22,58,False
2013-11-23,29,False
2013-11-24,22,False
2013-11-25,54,False
2013-11-26,48,False
2013-11-27,50,False
2013-11-28,27,False
2013-11-29,23,False
2013-11-30,17,False
2013-12-01,0,False
2013-12-02,31,False
2013-12-03,49,False
2013-12-04,39,False
2013-12-05,45,False
2013-12-06,41,False
2013-12-07,17,False
2013-12-08,0,False
2013-12-09,39,False
2013-12-10,33,False
2013-12-11,34,False
2013-12-12,36,False
2013-12-13,61,False
2013-12-14,0,False
2013-12-15,0,False
2013-12-16,44,False
2013-12-17,39,False
2013-12-18,49,False
2013-12-19,29,False
2013-12-20,33,False
2013-12-21,0,False
2013-12-22,0,False
2013-12-23,31,False
2013-12-24,34,False
2013-12-25,34,False
2013-12-26,32,False
2013-12-27,30,False
2013-12-28,0,False
2013-12-29,0,False
2013-12-30,22,False
2013-12-31,36,False
2014-01-01,17,False
2014-01-02,23,False
2014-01-03,41,False
2014-01-04,0,False
2014-01-05,15,False
2014-01-06,38,False
2014-01-07,33,False
2014-01-08,36,False
2014-01-09,37,False
2014-01-10,43,False
2014-01-11,0,False
2014-01-12,16,False
2014-01-13,35,False
2014-01-14,34,False
2014-01-15,38,False
2014-01-16,41,False
2014-01-17,39,False
2014-01-18,0,False
2014-01-19,0,False
2014-01-20,22,False
2014-01-21,34,False
2014-01-22,47,False
2014-01-23,41,False
2014-01-24,49,False
2014-01-25,0,False
2014-01-26,0,False
2014-01-27,34,False
2014-01-28,49,False
2014-01-29,73,False
2014-01-30,64,False
2014-01-31,52,False
2014-02-01,34,False
2014-02-02,15,False
2014-02-03,36,False
2014-02-04,45,False
2014-02-05,46,False
2014-02-06,29,False
2014-02-07,35,False
2014-02-08,19,False
2014-02-09,15,False
2014-02-10,42,False
2014-02-11,48,False
2014-02-12,57,False
2014-02-13,50,False
2014-02-14,31,False
2014-02-15,14,False
2014-02-16,0,False
2014-02-17,19,False
2014-02-18,39,False
2014-02-19,44,False
2014-02-20,35,False
2014-02-21,24,False
2014-02-22,22,False
2014-02-23,14,False
2014-02-24,45,False
2014-02-25,37,False
2014-02-26,34,False
2014-02-27,33,False
2014-02-28,37,False
2014-03-01,0,False
2014-03-02,0,False
2014-03-03,29,False
2014-03-04,58,False
2014-03-05,40,False
2014-03-06,34,False
2014-03-07,36,False
2014-03-08,15,False
2014-03-09,15,False
2014-03-10,27,False
2014-03-11,46,False
2014-03-12,34,False
2014-03-13,40,False
2014-03-14,30,False
2014-03-15,0,False
2014-03-16,0,False
2014-03-17,30,False
2014-03-18,34,False
2014-03-19,36,False
2014-03-20,45,False
2014-03-21,37,False
2014-03-22,17,False
2014-03-23,0,False
2014-03-24,37,False
2014-03-25,34,False
2014-03-26,40,False
2014-03-27,39,False
2014-03-28,34,False
2014-03-29,18,False
2014-03-30,0,False
2014-03-31,26,False
2014-04-01,40,False
2014-04-02,37,False
2014-04-03,47,False
2014-04-04,45,False
2014-04-05,0,False
2014-04-06,14,False
2014-04-07,41,False
2014-04-08,43,False
2014-04-09,35,False
2014-04-10,31,False
2014-04-11,33,False
2014-04-12,24,False
2014-04-13,0,False
2014-04-14,29,False
2014-04-15,45,False
2014-04-16,44,False
2014-04-17,37,False
2014-04-18,32,False
2014-04-19,18,False
2014-04-20,0,False
2014-04-21,36,False
2014-04-22,37,False
2014-04-23,76,False
2014-04-24,100,False
2014-04-25,41,False
2014-04-26,23,False
2014-04-27,0,False
2014-04-28,32,False
2014-04-29,44,False
2014-04-30,39,False
2014-05-01,34,False
2014-05-02,29,False
2014-05-03,15,False
2014-05-04,16,False
2014-05-05,34,False
2014-05-06,31,False
2014-05-07,32,False
2014-05-08,37,False
2014-05-09,27,False
2014-05-10,0,False
2014-05-11,0,False
2014-05-12,36,False
2014-05-13,35,False
2014-05-14,40,False
2014-05-15,38,False
2014-05-16,55,False
2014-05-17,0,False
2014-05-18,16,False
2014-05-19,36,False
2014-05-20,27,False
2014-05-21,42,False
2014-05-22,35,False
2014-05-23,45,False
2014-05-24,0,False
2014-05-25,0,False
2014-05-26,16,False
2014-05-27,43,False
2014-05-28,32,False
2014-05-29,33,False
2014-05-30,30,False
2014-05-31,0,False
2014-06-01,0,False
2014-06-02,40,False
2014-06-03,38,False
2014-06-04,36,False
2014-06-05,20,False
2014-06-06,37,False
2014-06-07,0,False
2014-06-08,16,False
2014-06-09,33,False
2014-06-10,30,False
2014-06-11,30,False
2014-06-12,22,False
2014-06-13,29,False
2014-06-14,0,False
2014-06-15,0,False
2014-06-16,31,False
2014-06-17,23,False
2014-06-18,26,False
2014-06-19,33,False
2014-06-20,27,False
2014-06-21,0,False
2014-06-22,16,False
2014-06-23,26,False
2014-06-24,23,False
2014-06-25,33,False
2014-06-26,23,False
2014-06-27,33,False
2014-06-28,0,False
2014-06-29,0,False
2014-06-30,29,False
2014-07-01,21,False
2014-07-02,23,False
2014-07-03,27,False
2014-07-04,0,False
2014-07-05,0,False
2014-07-06,0,False
2014-07-07,16,False
2014-07-08,22,False
2014-07-09,26,False
2014-07-10,22,False
2014-07-11,33,False
2014-07-12,0,False
2014-07-13,18,False
2014-07-14,19,False
2014-07-15,21,False
2014-07-16,24,False
2014-07-17,21,False
2014-07-18,31,False
2014-07-19,0,False
2014-07-20,0,False
2014-07-21,18,False
2014-07-22,39,False
2014-07-23,65,False
2014-07-24,76,False
2014-07-25,60,False
2014-07-26,0,False
2014-07-27,0,False
2014-07-28,32,False
2014-07-29,34,False
2014-07-30,34,False
2014-07-31,38,False
2014-08-01,51,False
2014-08-02,16,False
2014-08-03,0,False
2014-08-04,38,False
2014-08-05,39,False
2014-08-06,29,False
2014-08-07,41,False
2014-08-08,24,False
2014-08-09,0,False
2014-08-10,0,False
2014-08-11,31,False
2014-08-12,24,False
2014-08-13,25,False
2014-08-14,25,False
2014-08-15,37,False
2014-08-16,18,False
2014-08-17,0,False
2014-08-18,28,False
2014-08-19,37,False
2014-08-20,29,False
2014-08-21,37,False
2014-08-22,31,False
2014-08-23,0,False
2014-08-24,0,False
2014-08-25,31,False
2014-08-26,27,False
2014-08-27,19,False
2014-08-28,23,False
2014-08-29,23,False
2014-08-30,12,False
2014-08-31,0,False
2014-09-01,18,False
2014-09-02,12,False
2014-09-03,38,False
2014-09-04,31,False
2014-09-05,36,False
2014-09-06,0,False
2014-09-07,0,False
2014-09-08,31,False
2014-09-09,37,False
2014-09-10,18,False
2014-09-11,22,False
2014-09-12,28,False
2014-09-13,12,False
2014-09-14,0,False
2014-09-15,16,False
2014-09-16,17,False
2014-09-17,19,False
2014-09-18,21,False
2014-09-19,19,False
2014-09-20,0,False
2014-09-21,0,False
2014-09-22,25,False
2014-09-23,18,False
2014-09-24,18,False
2014-09-25,26,False
2014-09-26,23,False
2014-09-27,0,False
2014-09-28,0,False
2014-09-29,14,False
2014-09-30,19,False
2014-10-01,18,False
2014-10-02,17,False
2014-10-03,21,False
2014-10-04,0,False
2014-10-05,0,False
2014-10-06,31,False
2014-10-07,25,False
2014-10-08,19,False
2014-10-09,26,False
2014-10-10,34,False
2014-10-11,0,False
2014-10-12,0,False
2014-10-13,32,False
2014-10-14,20,False
2014-10-15,34,False
2014-10-16,26,False
2014-10-17,32,False
2014-10-18,20,False
2014-10-19,0,False
2014-10-20,25,False
2014-10-21,24,False
2014-10-22,26,False
2014-10-23,24,False
2014-10-24,23,False
2014-10-25,0,False
2014-10-26,0,False
2014-10-27,23,False
2014-10-28,16,False
2014-10-29,27,False
2014-10-30,34,False
2014-10-31,42,False
2014-11-01,18,False
2014-11-02,0,False
2014-11-03,25,False
2014-11-04,28,False
2014-11-05,74,False
2014-11-06,100,False
2014-11-07,87,False
2014-11-08,32,False
2014-11-09,13,False
2014-11-10,44,False
2014-11-11,40,False
2014-11-12,41,False
2014-11-13,46,False
2014-11-14,27,False
2014-11-15,0,False
2014-11-16,14,False
2014-11-17,26,False
2014-11-18,28,False
2014-11-19,35,False
2014-11-20,39,False
2014-11-21,32,False
2014-11-22,23,False
2014-11-23,0,False
2014-11-24,26,False
2014-11-25,31,False
2014-11-26,31,False
2014-11-27,12,False
2014-11-28,0,False
2014-11-29,0,False
2014-11-30,0,False
2014-12-01,25,False
2014-12-02,27,False
2014-12-03,33,False
2014-12-04,36,False
2014-12-05,33,False
2014-12-06,14,False
2014-12-07,0,False
2014-12-08,23,False
2014-12-09,21,False
2014-12-10,38,False
2014-12-11,32,False
2014-12-12,34,False
2014-12-13,14,False
2014-12-14,14,False
2014-12-15,29,False
