date,MSFT,isPartial
2014-12-16,24,False
2014-12-17,23,False
2014-12-18,22,False
2014-12-19,24,False
2014-12-20,10,False
2014-12-21,5,False
2014-12-22,19,False
2014-12-23,25,False
2014-12-24,19,False
2014-12-25,10,False
2014-12-26,25,False
2014-12-27,12,False
2014-12-28,8,False
2014-12-29,15,False
2014-12-30,18,False
2014-12-31,17,False
2015-01-01,8,False
2015-01-02,17,False
2015-01-03,8,False
2015-01-04,6,False
2015-01-05,19,False
2015-01-06,24,False
2015-01-07,22,False
2015-01-08,21,False
2015-01-09,17,False
2015-01-10,9,False
2015-01-11,7,False
2015-01-12,17,False
2015-01-13,20,False
2015-01-14,20,False
2015-01-15,17,False
2015-01-16,21,False
2015-01-17,10,False
2015-01-18,5,False
2015-01-19,14,False
2015-01-20,24,False
2015-01-21,37,False
2015-01-22,33,False
2015-01-23,31,False
2015-01-24,13,False
2015-01-25,13,False
2015-01-26,50,False
2015-01-27,100,False
2015-01-28,67,False
2015-01-29,42,False
2015-01-30,44,False
2015-01-31,17,False
2015-02-01,13,False
2015-02-02,29,False
2015-02-03,36,False
2015-02-04,33,False
2015-02-05,34,False
2015-02-06,24,False
2015-02-07,13,False
2015-02-08,10,False
2015-02-09,25,False
2015-02-10,27,False
2015-02-11,26,False
2015-02-12,32,False
2015-02-13,31,False
2015-02-14,14,False
2015-02-15,8,False
2015-02-16,19,False
2015-02-17,31,False
2015-02-18,29,False
2015-02-19,26,False
2015-02-20,25,False
2015-02-21,11,False
2015-02-22,7,False
2015-02-23,24,False
2015-02-24,26,False
2015-02-25,28,False
2015-02-26,22,False
2015-02-27,23,False
2015-02-28,8,False
2015-03-01,8,False
2015-03-02,20,False
2015-03-03,27,False
2015-03-04,20,False
2015-03-05,23,False
2015-03-06,23,False
2015-03-07,9,False
2015-03-08,7,False
2015-03-09,23,False
2015-03-10,23,False
2015-03-11,23,False
2015-03-12,24,False
2015-03-13,21,False
2015-03-14,12,False
2015-03-15,8,False
2015-03-16,19,False
2015-03-17,26,False
2015-03-18,26,False
2015-03-19,25,False
2015-03-20,20,False
2015-03-21,7,False
2015-03-22,9,False
2015-03-23,25,False
2015-03-24,18,False
2015-03-25,20,False
2015-03-26,22,False
2015-03-27,21,False
2015-03-28,9,False
2015-03-29,7,False
2015-03-30,23,False
2015-03-31,27,False
2015-04-01,24,False
2015-04-02,30,False
2015-04-03,17,False
2015-04-04,6,False
2015-04-05,6,False
2015-04-06,19,False
2015-04-07,28,False
2015-04-08,27,False
2015-04-09,22,False
2015-04-10,24,False
2015-04-11,9,False
2015-04-12,8,False
2015-04-13,23,False
2015-04-14,22,False
2015-04-15,23,False
2015-04-16,25,False
2015-04-17,21,False
2015-04-18,9,False
2015-04-19,5,False
2015-04-20,28,False
2015-04-21,22,False
2015-04-22,25,False
2015-04-23,60,False
2015-04-24,87,False
2015-04-25,31,False
2015-04-26,14,False
2015-04-27,41,False
2015-04-28,48,False
2015-04-29,49,False
2015-04-30,44,False
2015-05-01,39,False
2015-05-02,13,False
2015-05-03,12,False
2015-05-04,33,False
2015-05-05,28,False
2015-05-06,32,False
2015-05-07,28,False
2015-05-08,28,False
2015-05-09,6,False
2015-05-10,8,False
2015-05-11,24,False
2015-05-12,24,False
2015-05-13,22,False
2015-05-14,28,False
2015-05-15,23,False
2015-05-16,10,False
2015-05-17,6,False
2015-05-18,22,False
2015-05-19,24,False
2015-05-20,20,False
2015-05-21,16,False
2015-05-22,21,False
2015-05-23,7,False
2015-05-24,8,False
2015-05-25,10,False
2015-05-26,19,False
2015-05-27,18,False
2015-05-28,18,False
2015-05-29,19,False
2015-05-30,8,False
2015-05-31,8,False
2015-06-01,22,False
2015-06-02,19,False
2015-06-03,19,False
2015-06-04,18,False
2015-06-05,21,False
2015-06-06,6,False
2015-06-07,6,False
2015-06-08,18,False
2015-06-09,18,False
2015-06-10,19,False
2015-06-11,21,False
2015-06-12,15,False
2015-06-13,7,False
2015-06-14,4,False
2015-06-15,16,False
2015-06-16,23,False
2015-06-17,23,False
2015-06-18,26,False
2015-06-19,20,False
2015-06-20,7,False
2015-06-21,6,False
2015-06-22,19,False
2015-06-23,19,False
2015-06-24,20,False
2015-06-25,17,False
2015-06-26,18,False
2015-06-27,7,False
2015-06-28,5,False
2015-06-29,27,False
2015-06-30,24,False
2015-07-01,20,False
2015-07-02,21,False
2015-07-03,12,False
2015-07-04,9,False
2015-07-05,4,False
2015-07-06,20,False
2015-07-07,22,False
2015-07-08,43,False
2015-07-09,34,False
2015-07-10,24,False
2015-07-11,8,False
2015-07-12,7,False
2015-07-13,26,False
2015-07-14,24,False
2015-07-15,24,False
2015-07-16,23,False
2015-07-17,28,False
2015-07-18,12,False
2015-07-19,7,False
2015-07-20,24,False
2015-07-21,62,False
2015-07-22,67,False
2015-07-23,33,False
2015-07-24,25,False
2015-07-25,10,False
2015-07-26,8,False
2015-07-27,26,False
2015-07-28,21,False
2015-07-29,35,False
2015-07-30,30,False
2015-07-31,24,False
2015-08-01,11,False
2015-08-02,11,False
2015-08-03,23,False
2015-08-04,28,False
2015-08-05,25,False
2015-08-06,24,False
2015-08-07,20,False
2015-08-08,10,False
2015-08-09,7,False
2015-08-10,24,False
2015-08-11,26,False
2015-08-12,23,False
2015-08-13,21,False
2015-08-14,19,False
2015-08-15,9,False
2015-08-16,8,False
2015-08-17,20,False
2015-08-18,22,False
2015-08-19,20,False
2015-08-20,21,False
2015-08-21,29,False
2015-08-22,14,False
2015-08-23,10,False
2015-08-24,46,False
2015-08-25,42,False
2015-08-26,37,False
2015-08-27,32,False
2015-08-28,27,False
2015-08-29,11,False
2015-08-30,8,False
2015-08-31,23,False
2015-09-01,30,False
2015-09-02,29,False
2015-09-03,28,False
2015-09-04,21,False
2015-09-05,8,False
2015-09-06,7,False
2015-09-07,9,False
2015-09-08,20,False
2015-09-09,25,False
2015-09-10,26,False
2015-09-11,19,False
2015-09-12,9,False
2015-09-13,8,False
2015-09-14,19,False
2015-09-15,20,False
2015-09-16,25,False
2015-09-17,24,False
2015-09-18,20,False
2015-09-19,8,False
2015-09-20,7,False
2015-09-21,17,False
2015-09-22,19,False
2015-09-23,19,False
2015-09-24,18,False
2015-09-25,19,False
2015-09-26,7,False
2015-09-27,6,False
2015-09-28,20,False
2015-09-29,20,False
2015-09-30,19,False
2015-10-01,20,False
2015-10-02,22,False
2015-10-03,8,False
2015-10-04,7,False
2015-10-05,20,False
2015-10-06,40,False
2015-10-07,34,False
2015-10-08,29,False
2015-10-09,24,False
2015-10-10,11,False
2015-10-11,7,False
2015-10-12,18,False
2015-10-13,23,False
2015-10-14,19,False
2015-10-15,18,False
2015-10-16,20,False
2015-10-17,9,False
2015-10-18,6,False
2015-10-19,21,False
2015-10-20,23,False
2015-10-21,22,False
2015-10-22,60,False
2015-10-23,100,False
2015-10-24,26,False
2015-10-25,12,False
2015-10-26,45,False
2015-10-27,41,False
2015-10-28,39,False
2015-10-29,34,False
2015-10-30,30,False
2015-10-31,10,False
2015-11-01,9,False
2015-11-02,29,False
2015-11-03,31,False
2015-11-04,30,False
2015-11-05,26,False
2015-11-06,26,False
2015-11-07,12,False
2015-11-08,7,False
2015-11-09,22,False
2015-11-10,24,False
2015-11-11,23,False
2015-11-12,22,False
2015-11-13,21,False
2015-11-14,12,False
2015-11-15,5,False
2015-11-16,23,False
2015-11-17,19,False
2015-11-18,18,False
2015-11-19,22,False
2015-11-20,20,False
2015-11-21,7,False
2015-11-22,5,False
2015-11-23,14,False
2015-11-24,16,False
2015-11-25,18,False
2015-11-26,7,False
2015-11-27,11,False
2015-11-28,8,False
2015-11-29,4,False
2015-11-30,23,False
2015-12-01,23,False
2015-12-02,22,False
2015-12-03,22,False
2015-12-04,22,False
2015-12-05,10,False
2015-12-06,8,False
2015-12-07,18,False
2015-12-08,17,False
2015-12-09,19,False
2015-12-10,15,False
2015-12-11,19,False
2015-12-12,6,False
2015-12-13,5,False
2015-12-14,21,False
2015-12-15,22,False
2015-12-16,23,False
2015-12-17,23,False
2015-12-18,21,False
2015-12-19,8,False
2015-12-20,6,False
2015-12-21,15,False
2015-12-22,19,False
2015-12-23,18,False
2015-12-24,13,False
2015-12-25,7,False
2015-12-26,9,False
2015-12-27,5,False
2015-12-28,17,False
2015-12-29,20,False
2015-12-30,20,False
2015-12-31,15,False
2016-01-01,6,False
2016-01-02,12,False
2016-01-03,7,False
2016-01-04,30,False
2016-01-05,27,False
2016-01-06,24,False
2016-01-07,34,False
2016-01-08,28,False
2016-01-09,10,False
2016-01-10,5,False
2016-01-11,22,False
2016-01-12,21,False
2016-01-13,28,False
2016-01-14,26,False
2016-01-15,28,False
2016-01-16,12,False
2016-01-17,8,False
2016-01-18,10,False
2016-01-19,25,False
2016-01-20,33,False
2016-01-21,27,False
2016-01-22,26,False
2016-01-23,7,False
2016-01-24,6,False
2016-01-25,23,False
2016-01-26,24,False
2016-01-27,29,False
2016-01-28,71,False
2016-01-29,73,False
2016-01-30,19,False
2016-01-31,11,False
2016-02-01,24,False
2016-02-02,31,False
2016-02-03,27,False
2016-02-04,26,False
2016-02-05,31,False
2016-02-06,11,False
2016-02-07,6,False
2016-02-08,27,False
2016-02-09,26,False
2016-02-10,28,False
2016-02-11,29,False
2016-02-12,22,False
2016-02-13,9,False
2016-02-14,6,False
2016-02-15,11,False
2016-02-16,24,False
2016-02-17,24,False
2016-02-18,23,False
2016-02-19,19,False
2016-02-20,8,False
2016-02-21,5,False
2016-02-22,22,False
2016-02-23,21,False
2016-02-24,22,False
2016-02-25,24,False
2016-02-26,22,False
2016-02-27,4,False
2016-02-28,6,False
2016-02-29,22,False
2016-03-01,26,False
2016-03-02,23,False
2016-03-03,20,False
2016-03-04,22,False
2016-03-05,8,False
2016-03-06,3,False
2016-03-07,21,False
2016-03-08,19,False
2016-03-09,23,False
2016-03-10,22,False
2016-03-11,22,False
2016-03-12,7,False
2016-03-13,5,False
2016-03-14,18,False
2016-03-15,21,False
2016-03-16,19,False
2016-03-17,28,False
2016-03-18,20,False
2016-03-19,8,False
2016-03-20,5,False
2016-03-21,20,False
2016-03-22,24,False
2016-03-23,22,False
2016-03-24,20,False
2016-03-25,12,False
2016-03-26,3,False
2016-03-27,7,False
2016-03-28,21,False
2016-03-29,25,False
2016-03-30,26,False
2016-03-31,27,False
2016-04-01,21,False
2016-04-02,8,False
2016-04-03,6,False
2016-04-04,20,False
2016-04-05,22,False
2016-04-06,21,False
2016-04-07,14,False
2016-04-08,18,False
2016-04-09,6,False
2016-04-10,5,False
2016-04-11,22,False
2016-04-12,19,False
2016-04-13,20,False
2016-04-14,21,False
2016-04-15,20,False
2016-04-16,10,False
2016-04-17,6,False
2016-04-18,23,False
2016-04-19,25,False
2016-04-20,27,False
2016-04-21,64,False
2016-04-22,83,False
2016-04-23,19,False
2016-04-24,10,False
2016-04-25,30,False
2016-04-26,35,False
2016-04-27,34,False
2016-04-28,32,False
2016-04-29,29,False
2016-04-30,8,False
2016-05-01,7,False
2016-05-02,22,False
2016-05-03,28,False
2016-05-04,24,False
2016-05-05,21,False
2016-05-06,23,False
2016-05-07,7,False
2016-05-08,11,False
2016-05-09,22,False
2016-05-10,21,False
2016-05-11,20,False
2016-05-12,20,False
2016-05-13,23,False
2016-05-14,8,False
2016-05-15,5,False
2016-05-16,19,False
2016-05-17,25,False
2016-05-18,24,False
2016-05-19,21,False
2016-05-20,19,False
2016-05-21,7,False
2016-05-22,3,False
2016-05-23,15,False
2016-05-24,18,False
2016-05-25,28,False
2016-05-26,21,False
2016-05-27,21,False
2016-05-28,8,False
2016-05-29,6,False
2016-05-30,7,False
2016-05-31,19,False
2016-06-01,22,False
2016-06-02,19,False
2016-06-03,20,False
2016-06-04,7,False
2016-06-05,6,False
2016-06-06,22,False
2016-06-07,20,False
2016-06-08,19,False
2016-06-09,18,False
2016-06-10,19,False
2016-06-11,6,False
2016-06-12,4,False
2016-06-13,100,False
2016-06-14,44,False
2016-06-15,32,False
2016-06-16,26,False
2016-06-17,24,False
2016-06-18,5,False
2016-06-19,4,False
2016-06-20,19,False
2016-06-21,20,False
2016-06-22,22,False
2016-06-23,23,False
2016-06-24,51,False
2016-06-25,13,False
2016-06-26,7,False
2016-06-27,29,False
2016-06-28,30,False
2016-06-29,24,False
2016-06-30,26,False
2016-07-01,17,False
2016-07-02,9,False
2016-07-03,4,False
2016-07-04,8,False
2016-07-05,14,False
2016-07-06,20,False
2016-07-07,20,False
2016-07-08,21,False
2016-07-09,7,False
2016-07-10,4,False
2016-07-11,23,False
2016-07-12,26,False
2016-07-13,22,False
2016-07-14,21,False
2016-07-15,18,False
2016-07-16,7,False
2016-07-17,4,False
2016-07-18,25,False
2016-07-19,77,False
2016-07-20,86,False
2016-07-21,44,False
2016-07-22,32,False
2016-07-23,11,False
2016-07-24,8,False
2016-07-25,24,False
2016-07-26,26,False
2016-07-27,26,False
2016-07-28,21,False
2016-07-29,24,False
2016-07-30,6,False
2016-07-31,6,False
2016-08-01,18,False
2016-08-02,20,False
2016-08-03,21,False
2016-08-04,24,False
2016-08-05,22,False
2016-08-06,7,False
2016-08-07,6,False
2016-08-08,18,False
2016-08-09,21,False
2016-08-10,20,False
2016-08-11,24,False
2016-08-12,15,False
2016-08-13,7,False
2016-08-14,3,False
2016-08-15,19,False
2016-08-16,18,False
2016-08-17,21,False
2016-08-18,17,False
2016-08-19,17,False
2016-08-20,4,False
2016-08-21,5,False
2016-08-22,18,False
2016-08-23,19,False
2016-08-24,22,False
2016-08-25,16,False
2016-08-26,17,False
2016-08-27,4,False
2016-08-28,0,False
2016-08-29,15,False
2016-08-30,20,False
2016-08-31,17,False
2016-09-01,20,False
2016-09-02,18,False
2016-09-03,7,False
2016-09-04,6,False
2016-09-05,6,False
2016-09-06,18,False
2016-09-07,20,False
2016-09-08,19,False
2016-09-09,22,False
2016-09-10,9,False
2016-09-11,4,False
2016-09-12,18,False
2016-09-13,17,False
2016-09-14,17,False
2016-09-15,17,False
2016-09-16,15,False
2016-09-17,4,False
2016-09-18,5,False
2016-09-19,16,False
2016-09-20,22,False
2016-09-21,28,False
2016-09-22,21,False
2016-09-23,20,False
2016-09-24,8,False
2016-09-25,7,False
2016-09-26,16,False
2016-09-27,20,False
2016-09-28,20,False
2016-09-29,18,False
2016-09-30,19,False
2016-10-01,6,False
2016-10-02,5,False
2016-10-03,13,False
2016-10-04,17,False
2016-10-05,16,False
2016-10-06,18,False
2016-10-07,15,False
2016-10-08,7,False
2016-10-09,5,False
2016-10-10,16,False
2016-10-11,17,False
2016-10-12,16,False
2016-10-13,14,False
2016-10-14,17,False
2016-10-15,5,False
2016-10-16,4,False
2016-10-17,17,False
2016-10-18,19,False
2016-10-19,19,False
2016-10-20,58,False
2016-10-21,100,False
2016-10-22,22,False
2016-10-23,9,False
2016-10-24,37,False
2016-10-25,35,False
2016-10-26,40,False
2016-10-27,33,False
2016-10-28,24,False
2016-10-29,11,False
2016-10-30,4,False
2016-10-31,22,False
2016-11-01,25,False
2016-11-02,21,False
2016-11-03,20,False
2016-11-04,15,False
2016-11-05,10,False
2016-11-06,7,False
2016-11-07,23,False
2016-11-08,24,False
2016-11-09,48,False
2016-11-10,34,False
2016-11-11,23,False
2016-11-12,11,False
2016-11-13,6,False
2016-11-14,22,False
2016-11-15,27,False
2016-11-16,27,False
2016-11-17,24,False
2016-11-18,25,False
2016-11-19,11,False
2016-11-20,7,False
2016-11-21,21,False
2016-11-22,25,False
2016-11-23,19,False
2016-11-24,10,False
2016-11-25,14,False
2016-11-26,6,False
2016-11-27,5,False
2016-11-28,17,False
2016-11-29,21,False
2016-11-30,21,False
2016-12-01,20,False
2016-12-02,18,False
2016-12-03,6,False
2016-12-04,7,False
2016-12-05,20,False
2016-12-06,23,False
2016-12-07,22,False
2016-12-08,25,False
2016-12-09,22,False
2016-12-10,11,False
2016-12-11,8,False
2016-12-12,22,False
2016-12-13,27,False
2016-12-14,26,False
2016-12-15,22,False
2016-12-16,26,False
2016-12-17,8,False
2016-12-18,5,False
2016-12-19,20,False
2016-12-20,26,False
2016-12-21,25,False
2016-12-22,22,False
2016-12-23,18,False
2016-12-24,9,False
2016-12-25,6,False
2016-12-26,6,False
2016-12-27,17,False
2016-12-28,18,False
2016-12-29,18,False
2016-12-30,23,False
2016-12-31,6,False
2017-01-01,7,False
2017-01-02,11,False
2017-01-03,25,False
2017-01-04,24,False
2017-01-05,26,False
2017-01-06,28,False
2017-01-07,11,False
2017-01-08,7,False
2017-01-09,22,False
2017-01-10,22,False
2017-01-11,25,False
2017-01-12,27,False
2017-01-13,24,False
2017-01-14,9,False
2017-01-15,8,False
2017-01-16,12,False
2017-01-17,25,False
2017-01-18,23,False
2017-01-19,24,False
2017-01-20,22,False
2017-01-21,11,False
2017-01-22,8,False
2017-01-23,26,False
2017-01-24,30,False
2017-01-25,37,False
2017-01-26,80,False
2017-01-27,100,False
2017-01-28,22,False
2017-01-29,13,False
2017-01-30,40,False
2017-01-31,40,False
2017-02-01,34,False
2017-02-02,30,False
2017-02-03,30,False
2017-02-04,9,False
2017-02-05,11,False
2017-02-06,26,False
2017-02-07,25,False
2017-02-08,24,False
2017-02-09,30,False
2017-02-10,30,False
2017-02-11,10,False
2017-02-12,8,False
2017-02-13,24,False
2017-02-14,27,False
2017-02-15,27,False
2017-02-16,28,False
2017-02-17,24,False
2017-02-18,14,False
2017-02-19,6,False
2017-02-20,12,False
2017-02-21,25,False
2017-02-22,25,False
2017-02-23,25,False
2017-02-24,26,False
2017-02-25,9,False
2017-02-26,6,False
2017-02-27,23,False
2017-02-28,26,False
2017-03-01,35,False
2017-03-02,29,False
2017-03-03,26,False
2017-03-04,11,False
2017-03-05,8,False
2017-03-06,22,False
2017-03-07,25,False
2017-03-08,26,False
2017-03-09,28,False
2017-03-10,26,False
2017-03-11,11,False
2017-03-12,7,False
2017-03-13,22,False
2017-03-14,25,False
2017-03-15,23,False
2017-03-16,20,False
2017-03-17,24,False
2017-03-18,7,False
2017-03-19,4,False
2017-03-20,23,False
2017-03-21,26,False
2017-03-22,26,False
2017-03-23,22,False
2017-03-24,22,False
2017-03-25,7,False
2017-03-26,6,False
2017-03-27,25,False
2017-03-28,27,False
2017-03-29,26,False
2017-03-30,27,False
2017-03-31,22,False
2017-04-01,9,False
2017-04-02,6,False
2017-04-03,22,False
2017-04-04,22,False
2017-04-05,30,False
2017-04-06,25,False
2017-04-07,26,False
2017-04-08,10,False
2017-04-09,6,False
2017-04-10,18,False
2017-04-11,23,False
2017-04-12,23,False
2017-04-13,20,False
2017-04-14,12,False
2017-04-15,9,False
2017-04-16,6,False
2017-04-17,24,False
2017-04-18,19,False
2017-04-19,21,False
2017-04-20,26,False
2017-04-21,25,False
2017-04-22,9,False
2017-04-23,9,False
2017-04-24,32,False
2017-04-25,39,False
2017-04-26,41,False
2017-04-27,93,False
2017-04-28,78,False
2017-04-29,18,False
2017-04-30,12,False
2017-05-01,37,False
2017-05-02,46,False
2017-05-03,39,False
2017-05-04,34,False
2017-05-05,28,False
2017-05-06,11,False
2017-05-07,8,False
2017-05-08,30,False
2017-05-09,27,False
2017-05-10,32,False
2017-05-11,34,False
2017-05-12,31,False
2017-05-13,14,False
2017-05-14,11,False
2017-05-15,36,False
2017-05-16,36,False
2017-05-17,36,False
2017-05-18,33,False
2017-05-19,29,False
2017-05-20,8,False
2017-05-21,8,False
2017-05-22,25,False
2017-05-23,29,False
2017-05-24,26,False
2017-05-25,32,False
2017-05-26,36,False
2017-05-27,11,False
2017-05-28,11,False
2017-05-29,11,False
2017-05-30,33,False
2017-05-31,35,False
2017-06-01,30,False
2017-06-02,39,False
2017-06-03,14,False
2017-06-04,10,False
2017-06-05,34,False
2017-06-06,37,False
2017-06-07,36,False
2017-06-08,39,False
2017-06-09,40,False
2017-06-10,13,False
2017-06-11,8,False
2017-06-12,43,False
2017-06-13,40,False
2017-06-14,34,False
2017-06-15,35,False
2017-06-16,31,False
2017-06-17,9,False
2017-06-18,6,False
2017-06-19,37,False
2017-06-20,37,False
2017-06-21,34,False
2017-06-22,30,False
2017-06-23,28,False
2017-06-24,13,False
2017-06-25,5,False
2017-06-26,28,False
2017-06-27,30,False
2017-06-28,32,False
2017-06-29,28,False
2017-06-30,31,False
2017-07-01,7,False
2017-07-02,4,False
2017-07-03,24,False
2017-07-04,28,False
2017-07-05,25,False
2017-07-06,30,False
2017-07-07,23,False
2017-07-08,7,False
2017-07-09,6,False
2017-07-10,22,False
2017-07-11,23,False
2017-07-12,25,False
2017-07-13,21,False
2017-07-14,26,False
2017-07-15,9,False
2017-07-16,5,False
2017-07-17,27,False
2017-07-18,30,False
2017-07-19,38,False
2017-07-20,97,False
2017-07-21,85,False
2017-07-22,16,False
2017-07-23,8,False
2017-07-24,28,False
2017-07-25,29,False
2017-07-26,30,False
2017-07-27,29,False
2017-07-28,25,False
2017-07-29,11,False
2017-07-30,5,False
2017-07-31,24,False
2017-08-01,25,False
2017-08-02,28,False
2017-08-03,22,False
2017-08-04,23,False
2017-08-05,7,False
2017-08-06,5,False
2017-08-07,24,False
2017-08-08,22,False
2017-08-09,19,False
2017-08-10,19,False
2017-08-11,23,False
2017-08-12,8,False
2017-08-13,4,False
2017-08-14,18,False
2017-08-15,21,False
2017-08-16,21,False
2017-08-17,21,False
2017-08-18,19,False
2017-08-19,6,False
2017-08-20,5,False
2017-08-21,16,False
2017-08-22,18,False
2017-08-23,19,False
2017-08-24,18,False
2017-08-25,15,False
2017-08-26,6,False
2017-08-27,4,False
2017-08-28,18,False
2017-08-29,18,False
2017-08-30,22,False
2017-08-31,22,False
2017-09-01,20,False
2017-09-02,8,False
2017-09-03,5,False
2017-09-04,10,False
2017-09-05,18,False
2017-09-06,18,False
2017-09-07,19,False
2017-09-08,22,False
2017-09-09,6,False
2017-09-10,3,False
2017-09-11,19,False
2017-09-12,21,False
2017-09-13,19,False
2017-09-14,21,False
2017-09-15,20,False
2017-09-16,7,False
2017-09-17,5,False
2017-09-18,22,False
2017-09-19,21,False
2017-09-20,22,False
2017-09-21,17,False
2017-09-22,19,False
2017-09-23,9,False
2017-09-24,4,False
2017-09-25,20,False
2017-09-26,23,False
2017-09-27,20,False
2017-09-28,20,False
2017-09-29,18,False
2017-09-30,7,False
2017-10-01,6,False
2017-10-02,19,False
2017-10-03,18,False
2017-10-04,19,False
2017-10-05,23,False
2017-10-06,21,False
2017-10-07,8,False
2017-10-08,4,False
2017-10-09,18,False
2017-10-10,21,False
2017-10-11,21,False
2017-10-12,20,False
2017-10-13,25,False
2017-10-14,7,False
2017-10-15,6,False
2017-10-16,20,False
2017-10-17,26,False
2017-10-18,24,False
2017-10-19,21,False
2017-10-20,26,False
2017-10-21,10,False
2017-10-22,7,False
2017-10-23,20,False
2017-10-24,28,False
2017-10-25,26,False
2017-10-26,69,False
2017-10-27,100,False
2017-10-28,23,False
2017-10-29,11,False
2017-10-30,34,False
2017-10-31,36,False
2017-11-01,31,False
2017-11-02,29,False
2017-11-03,31,False
2017-11-04,11,False
2017-11-05,8,False
2017-11-06,27,False
2017-11-07,25,False
2017-11-08,23,False
2017-11-09,27,False
2017-11-10,22,False
2017-11-11,8,False
2017-11-12,7,False
2017-11-13,21,False
2017-11-14,24,False
2017-11-15,25,False
2017-11-16,24,False
2017-11-17,22,False
2017-11-18,8,False
2017-11-19,5,False
2017-11-20,19,False
2017-11-21,23,False
2017-11-22,20,False
2017-11-23,9,False
2017-11-24,14,False
2017-11-25,6,False
2017-11-26,5,False
2017-11-27,19,False
2017-11-28,23,False
2017-11-29,29,False
2017-11-30,29,False
2017-12-01,29,False
2017-12-02,12,False
2017-12-03,8,False
2017-12-04,30,False
2017-12-05,30,False
2017-12-06,26,False
2017-12-07,28,False
2017-12-08,30,False
2017-12-09,10,False
2017-12-10,6,False
2017-12-11,24,False
2017-12-12,28,False
2017-12-13,25,False
2017-12-14,28,False
2017-12-15,27,False
2017-12-16,10,False
2017-12-17,10,False
2017-12-18,28,False
2017-12-19,28,False
2017-12-20,27,False
2017-12-21,32,False
2017-12-22,27,False
2017-12-23,7,False
2017-12-24,6,False
2017-12-25,4,False
2017-12-26,16,False
2017-12-27,21,False
2017-12-28,23,False
2017-12-29,21,False
2017-12-30,10,False
2017-12-31,4,False
2018-01-01,7,False
2018-01-02,25,False
2018-01-03,32,False
2018-01-04,35,False
2018-01-05,36,False
2018-01-06,12,False
2018-01-07,8,False
2018-01-08,28,False
2018-01-09,31,False
2018-01-10,28,False
2018-01-11,29,False
2018-01-12,35,False
2018-01-13,13,False
2018-01-14,8,False
2018-01-15,13,False
2018-01-16,30,False
2018-01-17,37,False
2018-01-18,36,False
2018-01-19,30,False
2018-01-20,13,False
2018-01-21,7,False
2018-01-22,33,False
2018-01-23,38,False
2018-01-24,35,False
2018-01-25,42,False
2018-01-26,40,False
2018-01-27,17,False
2018-01-28,13,False
2018-01-29,42,False
2018-01-30,48,False
2018-01-31,100,False
2018-02-01,98,False
2018-02-02,57,False
2018-02-03,18,False
2018-02-04,8,False
2018-02-05,50,False
2018-02-06,72,False
2018-02-07,52,False
2018-02-08,51,False
2018-02-09,55,False
2018-02-10,17,False
2018-02-11,9,False
2018-02-12,37,False
2018-02-13,36,False
2018-02-14,35,False
2018-02-15,39,False
2018-02-16,38,False
2018-02-17,13,False
2018-02-18,9,False
2018-02-19,15,False
2018-02-20,31,False
2018-02-21,33,False
2018-02-22,32,False
2018-02-23,35,False
2018-02-24,12,False
2018-02-25,8,False
2018-02-26,36,False
2018-02-27,37,False
2018-02-28,32,False
2018-03-01,36,False
2018-03-02,37,False
2018-03-03,10,False
2018-03-04,8,False
2018-03-05,31,False
2018-03-06,31,False
2018-03-07,33,False
2018-03-08,31,False
2018-03-09,36,False
2018-03-10,16,False
2018-03-11,8,False
2018-03-12,31,False
2018-03-13,37,False
2018-03-14,31,False
2018-03-15,29,False
2018-03-16,26,False
2018-03-17,9,False
2018-03-18,5,False
2018-03-19,30,False
2018-03-20,34,False
2018-03-21,29,False
2018-03-22,38,False
2018-03-23,40,False
2018-03-24,14,False
2018-03-25,11,False
2018-03-26,58,False
2018-03-27,63,False
2018-03-28,50,False
2018-03-29,54,False
2018-03-30,26,False
2018-03-31,10,False
2018-04-01,9,False
2018-04-02,47,False
2018-04-03,48,False
2018-04-04,44,False
2018-04-05,37,False
2018-04-06,39,False
2018-04-07,13,False
2018-04-08,7,False
2018-04-09,37,False
2018-04-10,40,False
2018-04-11,32,False
2018-04-12,35,False
2018-04-13,30,False
2018-04-14,11,False
2018-04-15,7,False
2018-04-16,33,False
2018-04-17,48,False
2018-04-18,42,False
2018-04-19,40,False
2018-04-20,38,False
2018-04-21,10,False
2018-04-22,8,False
2018-04-23,38,False
2018-04-24,38,False
2018-04-25,44,False
2018-04-26,94,False
2018-04-27,97,False
2018-04-28,14,False
2018-04-29,9,False
2018-04-30,43,False
2018-05-01,40,False
2018-05-02,36,False
2018-05-03,36,False
2018-05-04,38,False
2018-05-05,12,False
2018-05-06,7,False
2018-05-07,37,False
2018-05-08,39,False
2018-05-09,39,False
2018-05-10,45,False
2018-05-11,41,False
2018-05-12,12,False
2018-05-13,10,False
2018-05-14,35,False
2018-05-15,30,False
2018-05-16,36,False
2018-05-17,32,False
2018-05-18,33,False
2018-05-19,9,False
2018-05-20,6,False
2018-05-21,38,False
2018-05-22,33,False
2018-05-23,30,False
2018-05-24,37,False
2018-05-25,33,False
2018-05-26,10,False
2018-05-27,7,False
2018-05-28,10,False
2018-05-29,37,False
2018-05-30,45,False
2018-05-31,49,False
2018-06-01,51,False
2018-06-02,20,False
2018-06-03,13,False
2018-06-04,72,False
2018-06-05,58,False
2018-06-06,50,False
2018-06-07,44,False
2018-06-08,42,False
