date,META,isPartial
2011-06-25,72,False
2011-06-26,70,False
2011-06-27,94,False
2011-06-28,89,False
2011-06-29,93,False
2011-06-30,95,False
2011-07-01,73,False
2011-07-02,62,False
2011-07-03,57,False
2011-07-04,70,False
2011-07-05,75,False
2011-07-06,77,False
2011-07-07,78,False
2011-07-08,69,False
2011-07-09,57,False
2011-07-10,61,False
2011-07-11,67,False
2011-07-12,78,False
2011-07-13,73,False
2011-07-14,80,False
2011-07-15,71,False
2011-07-16,58,False
2011-07-17,59,False
2011-07-18,76,False
2011-07-19,77,False
2011-07-20,68,False
2011-07-21,72,False
2011-07-22,76,False
2011-07-23,57,False
2011-07-24,55,False
2011-07-25,69,False
2011-07-26,71,False
2011-07-27,72,False
2011-07-28,76,False
2011-07-29,70,False
2011-07-30,54,False
2011-07-31,57,False
2011-08-01,71,False
2011-08-02,74,False
2011-08-03,72,False
2011-08-04,79,False
2011-08-05,74,False
2011-08-06,56,False
2011-08-07,57,False
2011-08-08,70,False
2011-08-09,72,False
2011-08-10,77,False
2011-08-11,82,False
2011-08-12,70,False
2011-08-13,59,False
2011-08-14,56,False
2011-08-15,69,False
2011-08-16,73,False
2011-08-17,75,False
2011-08-18,83,False
2011-08-19,74,False
2011-08-20,64,False
2011-08-21,55,False
2011-08-22,72,False
2011-08-23,76,False
2011-08-24,77,False
2011-08-25,78,False
2011-08-26,74,False
2011-08-27,58,False
2011-08-28,60,False
2011-08-29,75,False
2011-08-30,78,False
2011-08-31,83,False
2011-09-01,85,False
2011-09-02,75,False
2011-09-03,57,False
2011-09-04,58,False
2011-09-05,75,False
2011-09-06,74,False
2011-09-07,74,False
2011-09-08,82,False
2011-09-09,76,False
2011-09-10,60,False
2011-09-11,67,False
2011-09-12,79,False
2011-09-13,73,False
2011-09-14,76,False
2011-09-15,84,False
2011-09-16,70,False
2011-09-17,61,False
2011-09-18,60,False
2011-09-19,77,False
2011-09-20,87,False
2011-09-21,92,False
2011-09-22,87,False
2011-09-23,71,False
2011-09-24,74,False
2011-09-25,62,False
2011-09-26,83,False
2011-09-27,81,False
2011-09-28,81,False
2011-09-29,85,False
2011-09-30,72,False
2011-10-01,60,False
2011-10-02,59,False
2011-10-03,79,False
2011-10-04,83,False
2011-10-05,76,False
2011-10-06,83,False
2011-10-07,100,False
2011-10-08,62,False
2011-10-09,64,False
2011-10-10,72,False
2011-10-11,80,False
2011-10-12,79,False
2011-10-13,83,False
2011-10-14,75,False
2011-10-15,60,False
2011-10-16,58,False
2011-10-17,75,False
2011-10-18,77,False
2011-10-19,73,False
2011-10-20,85,False
2011-10-21,72,False
2011-10-22,54,False
2011-10-23,63,False
2011-10-24,74,False
2011-10-25,80,False
2011-10-26,81,False
2011-10-27,82,False
2011-10-28,73,False
2011-10-29,61,False
2011-10-30,67,False
2011-10-31,89,False
2011-11-01,77,False
2011-11-02,73,False
2011-11-03,82,False
2011-11-04,75,False
2011-11-05,57,False
2011-11-06,56,False
2011-11-07,77,False
2011-11-08,78,False
2011-11-09,83,False
2011-11-10,82,False
2011-11-11,75,False
2011-11-12,59,False
2011-11-13,65,False
2011-11-14,72,False
2011-11-15,77,False
2011-11-16,82,False
2011-11-17,82,False
2011-11-18,74,False
2011-11-19,57,False
2011-11-20,56,False
2011-11-21,73,False
2011-11-22,74,False
2011-11-23,78,False
2011-11-24,80,False
2011-11-25,71,False
2011-11-26,56,False
2011-11-27,56,False
2011-11-28,72,False
2011-11-29,78,False
2011-11-30,72,False
2011-12-01,85,False
2011-12-02,74,False
2011-12-03,69,False
2011-12-04,95,False
2011-12-05,86,False
2011-12-06,75,False
2011-12-07,78,False
2011-12-08,78,False
2011-12-09,73,False
2011-12-10,55,False
2011-12-11,56,False
2011-12-12,74,False
2011-12-13,74,False
2011-12-14,74,False
2011-12-15,78,False
2011-12-16,64,False
2011-12-17,56,False
2011-12-18,56,False
2011-12-19,65,False
2011-12-20,70,False
2011-12-21,63,False
2011-12-22,74,False
2011-12-23,60,False
2011-12-24,53,False
2011-12-25,52,False
2011-12-26,64,False
2011-12-27,62,False
2011-12-28,71,False
2011-12-29,71,False
2011-12-30,66,False
2011-12-31,49,False
2012-01-01,46,False
2012-01-02,60,False
2012-01-03,62,False
2012-01-04,66,False
2012-01-05,67,False
2012-01-06,61,False
2012-01-07,49,False
2012-01-08,47,False
2012-01-09,64,False
2012-01-10,63,False
2012-01-11,66,False
2012-01-12,70,False
2012-01-13,63,False
2012-01-14,52,False
2012-01-15,53,False
2012-01-16,66,False
2012-01-17,69,False
2012-01-18,72,False
2012-01-19,72,False
2012-01-20,68,False
2012-01-21,54,False
2012-01-22,55,False
2012-01-23,65,False
2012-01-24,66,False
2012-01-25,66,False
2012-01-26,74,False
2012-01-27,64,False
2012-01-28,54,False
2012-01-29,50,False
2012-01-30,65,False
2012-01-31,71,False
2012-02-01,70,False
2012-02-02,70,False
2012-02-03,65,False
2012-02-04,53,False
2012-02-05,55,False
2012-02-06,68,False
2012-02-07,65,False
2012-02-08,67,False
2012-02-09,72,False
2012-02-10,67,False
2012-02-11,51,False
2012-02-12,50,False
2012-02-13,67,False
2012-02-14,64,False
2012-02-15,69,False
2012-02-16,70,False
2012-02-17,60,False
2012-02-18,51,False
2012-02-19,55,False
2012-02-20,67,False
2012-02-21,68,False
2012-02-22,64,False
2012-02-23,74,False
2012-02-24,68,False
2012-02-25,55,False
2012-02-26,56,False
2012-02-27,67,False
2012-02-28,69,False
2012-02-29,69,False
2012-03-01,75,False
2012-03-02,67,False
2012-03-03,55,False
2012-03-04,59,False
2012-03-05,68,False
2012-03-06,68,False
2012-03-07,69,False
2012-03-08,67,False
2012-03-09,68,False
2012-03-10,53,False
2012-03-11,57,False
2012-03-12,69,False
2012-03-13,67,False
2012-03-14,70,False
2012-03-15,72,False
2012-03-16,66,False
2012-03-17,53,False
2012-03-18,52,False
2012-03-19,67,False
2012-03-20,65,False
2012-03-21,71,False
2012-03-22,70,False
2012-03-23,66,False
2012-03-24,53,False
2012-03-25,53,False
2012-03-26,70,False
2012-03-27,65,False
2012-03-28,67,False
2012-03-29,71,False
2012-03-30,64,False
2012-03-31,49,False
2012-04-01,52,False
2012-04-02,62,False
2012-04-03,64,False
2012-04-04,64,False
2012-04-05,63,False
2012-04-06,54,False
2012-04-07,49,False
2012-04-08,52,False
2012-04-09,61,False
2012-04-10,65,False
2012-04-11,67,False
2012-04-12,67,False
2012-04-13,64,False
2012-04-14,54,False
2012-04-15,59,False
2012-04-16,68,False
2012-04-17,69,False
2012-04-18,66,False
2012-04-19,72,False
2012-04-20,67,False
2012-04-21,52,False
2012-04-22,60,False
2012-04-23,100,False
2012-04-24,88,False
2012-04-25,92,False
2012-04-26,87,False
2012-04-27,71,False
2012-04-28,57,False
2012-04-29,55,False
2012-04-30,61,False
2012-05-01,65,False
2012-05-02,69,False
2012-05-03,70,False
2012-05-04,63,False
2012-05-05,53,False
2012-05-06,53,False
2012-05-07,67,False
2012-05-08,66,False
2012-05-09,67,False
2012-05-10,70,False
2012-05-11,68,False
2012-05-12,55,False
2012-05-13,55,False
2012-05-14,63,False
2012-05-15,75,False
2012-05-16,69,False
2012-05-17,70,False
2012-05-18,66,False
2012-05-19,54,False
2012-05-20,60,False
2012-05-21,62,False
2012-05-22,70,False
2012-05-23,71,False
2012-05-24,72,False
2012-05-25,63,False
2012-05-26,46,False
2012-05-27,45,False
2012-05-28,67,False
2012-05-29,72,False
2012-05-30,67,False
2012-05-31,68,False
2012-06-01,61,False
2012-06-02,55,False
2012-06-03,55,False
2012-06-04,61,False
2012-06-05,61,False
2012-06-06,63,False
2012-06-07,67,False
2012-06-08,64,False
2012-06-09,45,False
2012-06-10,49,False
2012-06-11,61,False
2012-06-12,64,False
2012-06-13,65,False
2012-06-14,69,False
2012-06-15,63,False
2012-06-16,48,False
2012-06-17,47,False
2012-06-18,61,False
2012-06-19,65,False
2012-06-20,66,False
2012-06-21,67,False
2012-06-22,59,False
2012-06-23,48,False
2012-06-24,50,False
2012-06-25,62,False
2012-06-26,64,False
2012-06-27,63,False
2012-06-28,68,False
2012-06-29,57,False
2012-06-30,48,False
2012-07-01,59,False
2012-07-02,80,False
2012-07-03,88,False
2012-07-04,79,False
2012-07-05,88,False
2012-07-06,83,False
2012-07-07,64,False
2012-07-08,62,False
2012-07-09,77,False
2012-07-10,79,False
2012-07-11,86,False
2012-07-12,89,False
2012-07-13,78,False
2012-07-14,62,False
2012-07-15,63,False
2012-07-16,84,False
2012-07-17,86,False
2012-07-18,85,False
2012-07-19,93,False
2012-07-20,78,False
2012-07-21,65,False
2012-07-22,64,False
2012-07-23,80,False
2012-07-24,85,False
2012-07-25,88,False
2012-07-26,88,False
2012-07-27,83,False
2012-07-28,63,False
2012-07-29,69,False
2012-07-30,79,False
2012-07-31,84,False
2012-08-01,82,False
2012-08-02,89,False
2012-08-03,87,False
2012-08-04,62,False
2012-08-05,59,False
2012-08-06,77,False
2012-08-07,100,False
2012-08-08,94,False
2012-08-09,96,False
2012-08-10,83,False
2012-08-11,68,False
2012-08-12,63,False
2012-08-13,87,False
2012-08-14,86,False
2012-08-15,77,False
2012-08-16,94,False
2012-08-17,78,False
2012-08-18,66,False
2012-08-19,69,False
2012-08-20,78,False
2012-08-21,85,False
2012-08-22,91,False
2012-08-23,93,False
2012-08-24,84,False
2012-08-25,71,False
2012-08-26,74,False
2012-08-27,85,False
2012-08-28,89,False
2012-08-29,87,False
2012-08-30,97,False
2012-08-31,83,False
2012-09-01,69,False
2012-09-02,68,False
2012-09-03,86,False
2012-09-04,91,False
2012-09-05,90,False
2012-09-06,95,False
2012-09-07,76,False
2012-09-08,66,False
2012-09-09,71,False
2012-09-10,86,False
2012-09-11,92,False
2012-09-12,88,False
2012-09-13,98,False
2012-09-14,86,False
2012-09-15,66,False
2012-09-16,69,False
2012-09-17,87,False
2012-09-18,90,False
2012-09-19,92,False
2012-09-20,99,False
2012-09-21,88,False
2012-09-22,67,False
2012-09-23,66,False
2012-09-24,85,False
2012-09-25,90,False
2012-09-26,92,False
2012-09-27,96,False
2012-09-28,86,False
2012-09-29,70,False
2012-09-30,74,False
2012-10-01,94,False
2012-10-02,91,False
2012-10-03,93,False
2012-10-04,94,False
2012-10-05,88,False
2012-10-06,67,False
2012-10-07,67,False
2012-10-08,85,False
2012-10-09,88,False
2012-10-10,86,False
2012-10-11,100,False
2012-10-12,82,False
2012-10-13,66,False
2012-10-14,61,False
2012-10-15,80,False
2012-10-16,89,False
2012-10-17,90,False
2012-10-18,96,False
2012-10-19,86,False
2012-10-20,65,False
2012-10-21,65,False
2012-10-22,86,False
2012-10-23,88,False
2012-10-24,85,False
2012-10-25,97,False
2012-10-26,85,False
2012-10-27,63,False
2012-10-28,65,False
2012-10-29,86,False
2012-10-30,86,False
2012-10-31,86,False
2012-11-01,85,False
2012-11-02,76,False
2012-11-03,67,False
2012-11-04,71,False
2012-11-05,89,False
2012-11-06,86,False
2012-11-07,91,False
2012-11-08,93,False
2012-11-09,84,False
2012-11-10,67,False
2012-11-11,67,False
2012-11-12,81,False
2012-11-13,91,False
2012-11-14,80,False
2012-11-15,90,False
2012-11-16,82,False
2012-11-17,66,False
2012-11-18,65,False
2012-11-19,80,False
2012-11-20,82,False
2012-11-21,86,False
2012-11-22,91,False
2012-11-23,86,False
2012-11-24,63,False
2012-11-25,66,False
2012-11-26,85,False
2012-11-27,81,False
2012-11-28,85,False
2012-11-29,88,False
2012-11-30,84,False
2012-12-01,68,False
2012-12-02,76,False
2012-12-03,80,False
2012-12-04,82,False
2012-12-05,84,False
2012-12-06,92,False
2012-12-07,78,False
2012-12-08,65,False
2012-12-09,84,False
2012-12-10,85,False
2012-12-11,81,False
2012-12-12,83,False
2012-12-13,89,False
2012-12-14,77,False
2012-12-15,62,False
2012-12-16,62,False
2012-12-17,73,False
2012-12-18,79,False
2012-12-19,77,False
2012-12-20,82,False
2012-12-21,68,False
2012-12-22,53,False
2012-12-23,55,False
2012-12-24,62,False
2012-12-25,57,False
2012-12-26,70,False
2012-12-27,75,False
2012-12-28,68,False
2012-12-29,59,False
2012-12-30,54,False
2012-12-31,54,False
2013-01-01,54,False
2013-01-02,73,False
2013-01-03,85,False
2013-01-04,78,False
2013-01-05,68,False
2013-01-06,65,False
2013-01-07,77,False
2013-01-08,78,False
2013-01-09,86,False
2013-01-10,90,False
2013-01-11,88,False
2013-01-12,61,False
2013-01-13,63,False
2013-01-14,83,False
2013-01-15,84,False
2013-01-16,81,False
2013-01-17,91,False
2013-01-18,80,False
2013-01-19,68,False
2013-01-20,65,False
2013-01-21,80,False
2013-01-22,90,False
2013-01-23,88,False
2013-01-24,97,False
2013-01-25,81,False
2013-01-26,66,False
2013-01-27,64,False
2013-01-28,87,False
2013-01-29,89,False
2013-01-30,91,False
2013-01-31,90,False
2013-02-01,81,False
2013-02-02,64,False
2013-02-03,69,False
2013-02-04,90,False
2013-02-05,94,False
2013-02-06,88,False
2013-02-07,96,False
2013-02-08,81,False
2013-02-09,68,False
2013-02-10,67,False
2013-02-11,84,False
2013-02-12,86,False
2013-02-13,88,False
2013-02-14,94,False
2013-02-15,87,False
2013-02-16,62,False
2013-02-17,67,False
2013-02-18,85,False
2013-02-19,95,False
2013-02-20,91,False
2013-02-21,98,False
2013-02-22,87,False
2013-02-23,70,False
2013-02-24,64,False
2013-02-25,90,False
2013-02-26,91,False
2013-02-27,89,False
2013-02-28,98,False
2013-03-01,87,False
2013-03-02,64,False
2013-03-03,70,False
2013-03-04,88,False
2013-03-05,94,False
2013-03-06,87,False
2013-03-07,100,False
2013-03-08,83,False
2013-03-09,65,False
2013-03-10,71,False
2013-03-11,88,False
2013-03-12,91,False
2013-03-13,92,False
2013-03-14,93,False
2013-03-15,86,False
2013-03-16,63,False
2013-03-17,70,False
2013-03-18,84,False
2013-03-19,92,False
2013-03-20,93,False
2013-03-21,99,False
2013-03-22,85,False
2013-03-23,69,False
2013-03-24,63,False
2013-03-25,80,False
2013-03-26,84,False
2013-03-27,87,False
2013-03-28,87,False
2013-03-29,70,False
2013-03-30,64,False
2013-03-31,66,False
2013-04-01,78,False
2013-04-02,89,False
2013-04-03,88,False
2013-04-04,91,False
2013-04-05,87,False
2013-04-06,67,False
2013-04-07,69,False
2013-04-08,89,False
2013-04-09,90,False
2013-04-10,93,False
2013-04-11,97,False
2013-04-12,85,False
2013-04-13,64,False
2013-04-14,69,False
2013-04-15,82,False
2013-04-16,93,False
2013-04-17,93,False
2013-04-18,95,False
2013-04-19,85,False
2013-04-20,65,False
2013-04-21,68,False
2013-04-22,86,False
2013-04-23,92,False
2013-04-24,93,False
2013-04-25,99,False
2013-04-26,82,False
2013-04-27,70,False
2013-04-28,68,False
2013-04-29,82,False
2013-04-30,88,False
2013-05-01,77,False
2013-05-02,92,False
2013-05-03,86,False
2013-05-04,73,False
2013-05-05,64,False
2013-05-06,81,False
2013-05-07,91,False
2013-05-08,90,False
2013-05-09,88,False
2013-05-10,81,False
2013-05-11,65,False
2013-05-12,64,False
2013-05-13,78,False
2013-05-14,89,False
2013-05-15,87,False
2013-05-16,97,False
2013-05-17,82,False
2013-05-18,69,False
2013-05-19,68,False
2013-05-20,83,False
2013-05-21,92,False
2013-05-22,87,False
2013-05-23,98,False
2013-05-24,78,False
2013-05-25,65,False
2013-05-26,78,False
2013-05-27,92,False
2013-05-28,85,False
2013-05-29,87,False
2013-05-30,95,False
2013-05-31,82,False
2013-06-01,65,False
2013-06-02,67,False
2013-06-03,82,False
2013-06-04,85,False
2013-06-05,87,False
2013-06-06,95,False
2013-06-07,81,False
2013-06-08,71,False
2013-06-09,69,False
2013-06-10,85,False
2013-06-11,87,False
2013-06-12,87,False
2013-06-13,91,False
2013-06-14,79,False
2013-06-15,69,False
2013-06-16,65,False
2013-06-17,86,False
2013-06-18,88,False
2013-06-19,87,False
2013-06-20,97,False
2013-06-21,78,False
2013-06-22,65,False
2013-06-23,64,False
2013-06-24,81,False
2013-06-25,89,False
2013-06-26,89,False
2013-06-27,96,False
2013-06-28,82,False
2013-06-29,67,False
2013-06-30,62,False
2013-07-01,76,False
2013-07-02,88,False
2013-07-03,83,False
2013-07-04,97,False
2013-07-05,79,False
2013-07-06,66,False
2013-07-07,70,False
2013-07-08,90,False
2013-07-09,89,False
2013-07-10,87,False
2013-07-11,97,False
2013-07-12,85,False
2013-07-13,67,False
2013-07-14,65,False
2013-07-15,84,False
2013-07-16,88,False
2013-07-17,85,False
2013-07-18,88,False
2013-07-19,73,False
2013-07-20,60,False
2013-07-21,64,False
2013-07-22,77,False
2013-07-23,81,False
2013-07-24,77,False
2013-07-25,86,False
2013-07-26,80,False
2013-07-27,59,False
2013-07-28,62,False
2013-07-29,82,False
2013-07-30,80,False
2013-07-31,82,False
2013-08-01,89,False
2013-08-02,78,False
2013-08-03,64,False
2013-08-04,61,False
2013-08-05,77,False
2013-08-06,82,False
2013-08-07,82,False
2013-08-08,79,False
2013-08-09,80,False
2013-08-10,66,False
2013-08-11,64,False
2013-08-12,81,False
2013-08-13,86,False
2013-08-14,87,False
2013-08-15,87,False
2013-08-16,79,False
2013-08-17,65,False
2013-08-18,64,False
2013-08-19,83,False
2013-08-20,87,False
2013-08-21,87,False
2013-08-22,97,False
2013-08-23,81,False
2013-08-24,63,False
2013-08-25,65,False
2013-08-26,78,False
2013-08-27,91,False
2013-08-28,83,False
2013-08-29,95,False
2013-08-30,79,False
2013-08-31,63,False
2013-09-01,62,False
2013-09-02,83,False
2013-09-03,83,False
2013-09-04,86,False
2013-09-05,93,False
2013-09-06,82,False
2013-09-07,62,False
2013-09-08,63,False
2013-09-09,85,False
2013-09-10,84,False
2013-09-11,82,False
2013-09-12,91,False
2013-09-13,79,False
2013-09-14,65,False
2013-09-15,66,False
2013-09-16,84,False
2013-09-17,84,False
2013-09-18,89,False
2013-09-19,89,False
2013-09-20,79,False
2013-09-21,64,False
2013-09-22,61,False
2013-09-23,83,False
2013-09-24,89,False
2013-09-25,85,False
2013-09-26,100,False
2013-09-27,86,False
2013-09-28,65,False
2013-09-29,65,False
2013-09-30,87,False
2013-10-01,83,False
2013-10-02,86,False
2013-10-03,90,False
2013-10-04,87,False
2013-10-05,61,False
2013-10-06,66,False
2013-10-07,86,False
2013-10-08,86,False
2013-10-09,88,False
2013-10-10,92,False
2013-10-11,80,False
2013-10-12,64,False
2013-10-13,65,False
2013-10-14,78,False
2013-10-15,83,False
2013-10-16,89,False
2013-10-17,95,False
2013-10-18,85,False
2013-10-19,63,False
2013-10-20,64,False
2013-10-21,85,False
2013-10-22,90,False
2013-10-23,86,False
2013-10-24,99,False
2013-10-25,94,False
2013-10-26,71,False
2013-10-27,72,False
2013-10-28,86,False
2013-10-29,88,False
2013-10-30,88,False
2013-10-31,94,False
2013-11-01,77,False
2013-11-02,67,False
2013-11-03,66,False
2013-11-04,84,False
2013-11-05,86,False
2013-11-06,91,False
2013-11-07,96,False
2013-11-08,84,False
2013-11-09,66,False
2013-11-10,70,False
2013-11-11,86,False
2013-11-12,87,False
2013-11-13,92,False
2013-11-14,92,False
2013-11-15,87,False
2013-11-16,65,False
2013-11-17,62,False
2013-11-18,87,False
2013-11-19,87,False
2013-11-20,88,False
2013-11-21,100,False
2013-11-22,89,False
2013-11-23,68,False
2013-11-24,70,False
2013-11-25,86,False
2013-11-26,86,False
2013-11-27,82,False
2013-11-28,89,False
2013-11-29,80,False
2013-11-30,67,False
2013-12-01,87,False
2013-12-02,87,False
2013-12-03,85,False
2013-12-04,83,False
2013-12-05,93,False
2013-12-06,79,False
2013-12-07,61,False
2013-12-08,65,False
2013-12-09,82,False
2013-12-10,86,False
2013-12-11,82,False
2013-12-12,90,False
2013-12-13,79,False
2013-12-14,62,False
2013-12-15,64,False
2013-12-16,83,False
2013-12-17,77,False
2013-12-18,85,False
2013-12-19,87,False
2013-12-20,73,False
2013-12-21,58,False
2013-12-22,58,False
2013-12-23,67,False
2013-12-24,58,False
2013-12-25,55,False
2013-12-26,64,False
2013-12-27,72,False
2013-12-28,59,False
2013-12-29,60,False
2013-12-30,67,False
2013-12-31,59,False
2014-01-01,48,False
2014-01-02,59,False
2014-01-03,66,False
2014-01-04,51,False
2014-01-05,49,False
2014-01-06,59,False
2014-01-07,66,False
2014-01-08,68,False
2014-01-09,77,False
2014-01-10,69,False
2014-01-11,50,False
2014-01-12,52,False
2014-01-13,69,False
2014-01-14,69,False
2014-01-15,67,False
2014-01-16,78,False
2014-01-17,66,False
2014-01-18,54,False
2014-01-19,56,False
2014-01-20,68,False
2014-01-21,70,False
2014-01-22,70,False
2014-01-23,78,False
2014-01-24,67,False
2014-01-25,55,False
2014-01-26,51,False
2014-01-27,69,False
2014-01-28,71,False
2014-01-29,68,False
2014-01-30,77,False
2014-01-31,71,False
2014-02-01,53,False
2014-02-02,55,False
2014-02-03,67,False
2014-02-04,72,False
2014-02-05,71,False
2014-02-06,80,False
2014-02-07,67,False
2014-02-08,56,False
2014-02-09,57,False
2014-02-10,71,False
2014-02-11,70,False
2014-02-12,72,False
2014-02-13,77,False
2014-02-14,67,False
2014-02-15,52,False
2014-02-16,54,False
2014-02-17,74,False
2014-02-18,71,False
2014-02-19,70,False
2014-02-20,77,False
2014-02-21,76,False
2014-02-22,58,False
2014-02-23,55,False
2014-02-24,75,False
2014-02-25,73,False
2014-02-26,74,False
2014-02-27,79,False
2014-02-28,71,False
2014-03-01,55,False
2014-03-02,58,False
2014-03-03,67,False
2014-03-04,68,False
2014-03-05,75,False
2014-03-06,100,False
2014-03-07,73,False
2014-03-08,56,False
2014-03-09,57,False
2014-03-10,81,False
2014-03-11,74,False
2014-03-12,74,False
2014-03-13,74,False
2014-03-14,69,False
2014-03-15,55,False
2014-03-16,59,False
2014-03-17,70,False
2014-03-18,75,False
2014-03-19,74,False
2014-03-20,80,False
2014-03-21,69,False
2014-03-22,56,False
2014-03-23,55,False
2014-03-24,68,False
2014-03-25,74,False
2014-03-26,74,False
2014-03-27,79,False
2014-03-28,71,False
2014-03-29,56,False
2014-03-30,53,False
2014-03-31,73,False
2014-04-01,74,False
2014-04-02,73,False
2014-04-03,81,False
2014-04-04,70,False
2014-04-05,55,False
2014-04-06,59,False
2014-04-07,68,False
2014-04-08,76,False
2014-04-09,72,False
2014-04-10,78,False
2014-04-11,69,False
2014-04-12,57,False
2014-04-13,52,False
2014-04-14,68,False
2014-04-15,70,False
2014-04-16,73,False
2014-04-17,74,False
2014-04-18,62,False
2014-04-19,53,False
2014-04-20,53,False
2014-04-21,65,False
2014-04-22,71,False
2014-04-23,76,False
2014-04-24,84,False
2014-04-25,68,False
2014-04-26,57,False
2014-04-27,56,False
2014-04-28,69,False
2014-04-29,66,False
2014-04-30,67,False
2014-05-01,73,False
2014-05-02,66,False
2014-05-03,53,False
2014-05-04,57,False
2014-05-05,69,False
2014-05-06,71,False
2014-05-07,72,False
2014-05-08,81,False
2014-05-09,71,False
2014-05-10,55,False
2014-05-11,55,False
2014-05-12,75,False
2014-05-13,78,False
2014-05-14,74,False
2014-05-15,83,False
2014-05-16,70,False
2014-05-17,56,False
2014-05-18,58,False
2014-05-19,78,False
2014-05-20,74,False
2014-05-21,73,False
2014-05-22,78,False
2014-05-23,74,False
2014-05-24,55,False
2014-05-25,56,False
2014-05-26,78,False
2014-05-27,73,False
2014-05-28,76,False
2014-05-29,78,False
2014-05-30,72,False
2014-05-31,58,False
2014-06-01,56,False
2014-06-02,67,False
2014-06-03,72,False
2014-06-04,73,False
2014-06-05,76,False
2014-06-06,69,False
2014-06-07,54,False
2014-06-08,53,False
2014-06-09,67,False
2014-06-10,73,False
2014-06-11,70,False
2014-06-12,73,False
2014-06-13,68,False
2014-06-14,49,False
2014-06-15,54,False
2014-06-16,70,False
2014-06-17,75,False
2014-06-18,77,False
2014-06-19,75,False
2014-06-20,65,False
2014-06-21,55,False
2014-06-22,54,False
2014-06-23,67,False
2014-06-24,70,False
2014-06-25,71,False
2014-06-26,75,False
2014-06-27,66,False
2014-06-28,52,False
2014-06-29,59,False
2014-06-30,68,False
2014-07-01,57,False
2014-07-02,58,False
2014-07-03,65,False
2014-07-04,54,False
2014-07-05,45,False
2014-07-06,44,False
2014-07-07,58,False
2014-07-08,56,False
2014-07-09,56,False
2014-07-10,67,False
2014-07-11,56,False
2014-07-12,43,False
2014-07-13,44,False
2014-07-14,54,False
2014-07-15,60,False
2014-07-16,60,False
2014-07-17,63,False
2014-07-18,56,False
2014-07-19,43,False
2014-07-20,47,False
2014-07-21,58,False
2014-07-22,59,False
2014-07-23,61,False
2014-07-24,68,False
2014-07-25,55,False
2014-07-26,45,False
2014-07-27,44,False
2014-07-28,59,False
2014-07-29,63,False
2014-07-30,61,False
2014-07-31,64,False
2014-08-01,59,False
2014-08-02,44,False
2014-08-03,48,False
2014-08-04,58,False
2014-08-05,59,False
2014-08-06,59,False
2014-08-07,67,False
2014-08-08,58,False
2014-08-09,46,False
2014-08-10,47,False
2014-08-11,64,False
2014-08-12,58,False
2014-08-13,69,False
2014-08-14,69,False
2014-08-15,56,False
2014-08-16,46,False
2014-08-17,48,False
2014-08-18,56,False
2014-08-19,60,False
2014-08-20,64,False
2014-08-21,67,False
2014-08-22,60,False
2014-08-23,46,False
2014-08-24,50,False
2014-08-25,56,False
2014-08-26,61,False
2014-08-27,63,False
2014-08-28,64,False
2014-08-29,59,False
2014-08-30,46,False
2014-08-31,44,False
2014-09-01,56,False
2014-09-02,59,False
2014-09-03,58,False
2014-09-04,67,False
2014-09-05,58,False
2014-09-06,44,False
2014-09-07,49,False
2014-09-08,59,False
2014-09-09,61,False
2014-09-10,64,False
2014-09-11,69,False
2014-09-12,60,False
2014-09-13,46,False
2014-09-14,50,False
2014-09-15,62,False
2014-09-16,65,False
2014-09-17,60,False
2014-09-18,67,False
2014-09-19,60,False
2014-09-20,46,False
2014-09-21,46,False
2014-09-22,62,False
2014-09-23,62,False
2014-09-24,62,False
2014-09-25,68,False
2014-09-26,60,False
2014-09-27,49,False
2014-09-28,47,False
2014-09-29,63,False
2014-09-30,64,False
2014-10-01,58,False
2014-10-02,67,False
2014-10-03,57,False
2014-10-04,47,False
2014-10-05,48,False
2014-10-06,63,False
2014-10-07,62,False
2014-10-08,60,False
2014-10-09,68,False
2014-10-10,59,False
2014-10-11,51,False
2014-10-12,44,False
2014-10-13,61,False
2014-10-14,63,False
2014-10-15,60,False
2014-10-16,70,False
2014-10-17,59,False
2014-10-18,43,False
2014-10-19,48,False
2014-10-20,61,False
2014-10-21,60,False
2014-10-22,62,False
2014-10-23,64,False
2014-10-24,60,False
2014-10-25,44,False
2014-10-26,48,False
2014-10-27,61,False
2014-10-28,62,False
2014-10-29,60,False
2014-10-30,69,False
2014-10-31,60,False
2014-11-01,49,False
2014-11-02,54,False
2014-11-03,61,False
2014-11-04,61,False
2014-11-05,64,False
2014-11-06,68,False
2014-11-07,59,False
2014-11-08,49,False
2014-11-09,55,False
2014-11-10,61,False
2014-11-11,62,False
2014-11-12,66,False
2014-11-13,70,False
2014-11-14,60,False
2014-11-15,50,False
2014-11-16,51,False
2014-11-17,58,False
2014-11-18,63,False
2014-11-19,66,False
2014-11-20,70,False
2014-11-21,61,False
2014-11-22,49,False
2014-11-23,49,False
2014-11-24,64,False
2014-11-25,61,False
2014-11-26,64,False
2014-11-27,66,False
2014-11-28,54,False
2014-11-29,49,False
2014-11-30,60,False
2014-12-01,60,False
2014-12-02,62,False
2014-12-03,68,False
2014-12-04,74,False
2014-12-05,60,False
2014-12-06,49,False
2014-12-07,100,False
2014-12-08,84,False
2014-12-09,69,False
2014-12-10,65,False
2014-12-11,69,False
2014-12-12,58,False
2014-12-13,45,False
2014-12-14,52,False
2014-12-15,55,False
2014-12-16,56,False
