date,AEP,isPartial
2011-06-24,22,False
2011-06-25,14,False
2011-06-26,13,False
2011-06-27,25,False
2011-06-28,23,False
2011-06-29,23,False
2011-06-30,26,False
2011-07-01,81,False
2011-07-02,37,False
2011-07-03,46,False
2011-07-04,49,False
2011-07-05,88,False
2011-07-06,69,False
2011-07-07,72,False
2011-07-08,79,False
2011-07-09,49,False
2011-07-10,43,False
2011-07-11,100,False
2011-07-12,98,False
2011-07-13,87,False
2011-07-14,68,False
2011-07-15,86,False
2011-07-16,38,False
2011-07-17,45,False
2011-07-18,84,False
2011-07-19,86,False
2011-07-20,69,False
2011-07-21,73,False
2011-07-22,75,False
2011-07-23,75,False
2011-07-24,57,False
2011-07-25,87,False
2011-07-26,73,False
2011-07-27,71,False
2011-07-28,71,False
2011-07-29,81,False
2011-07-30,57,False
2011-07-31,44,False
2011-08-01,75,False
2011-08-02,85,False
2011-08-03,79,False
2011-08-04,60,False
2011-08-05,67,False
2011-08-06,41,False
2011-08-07,53,False
2011-08-08,82,False
2011-08-09,73,False
2011-08-10,73,False
2011-08-11,72,False
2011-08-12,73,False
2011-08-13,48,False
2011-08-14,49,False
2011-08-15,73,False
2011-08-16,58,False
2011-08-17,51,False
2011-08-18,70,False
2011-08-19,86,False
2011-08-20,46,False
2011-08-21,41,False
2011-08-22,78,False
2011-08-23,71,False
2011-08-24,78,False
2011-08-25,72,False
2011-08-26,66,False
2011-08-27,33,False
2011-08-28,40,False
2011-08-29,61,False
2011-08-30,72,False
2011-08-31,81,False
2011-09-01,71,False
2011-09-02,67,False
2011-09-03,72,False
2011-09-04,50,False
2011-09-05,59,False
2011-09-06,85,False
2011-09-07,78,False
2011-09-08,78,False
2011-09-09,66,False
2011-09-10,44,False
2011-09-11,37,False
2011-09-12,65,False
2011-09-13,70,False
2011-09-14,63,False
2011-09-15,71,False
2011-09-16,67,False
2011-09-17,42,False
2011-09-18,37,False
2011-09-19,63,False
2011-09-20,81,False
2011-09-21,72,False
2011-09-22,72,False
2011-09-23,69,False
2011-09-24,39,False
2011-09-25,43,False
2011-09-26,73,False
2011-09-27,71,False
2011-09-28,71,False
2011-09-29,74,False
2011-09-30,96,False
2011-10-01,48,False
2011-10-02,51,False
2011-10-03,85,False
2011-10-04,76,False
2011-10-05,56,False
2011-10-06,73,False
2011-10-07,73,False
2011-10-08,30,False
2011-10-09,42,False
2011-10-10,72,False
2011-10-11,63,False
2011-10-12,76,False
2011-10-13,58,False
2011-10-14,77,False
2011-10-15,45,False
2011-10-16,42,False
2011-10-17,72,False
2011-10-18,72,False
2011-10-19,67,False
2011-10-20,66,False
2011-10-21,70,False
2011-10-22,43,False
2011-10-23,40,False
2011-10-24,70,False
2011-10-25,65,False
2011-10-26,77,False
2011-10-27,68,False
2011-10-28,59,False
2011-10-29,36,False
2011-10-30,46,False
2011-10-31,68,False
2011-11-01,68,False
2011-11-02,54,False
2011-11-03,74,False
2011-11-04,69,False
2011-11-05,47,False
2011-11-06,34,False
2011-11-07,65,False
2011-11-08,68,False
2011-11-09,73,False
2011-11-10,80,False
2011-11-11,65,False
2011-11-12,32,False
2011-11-13,31,False
2011-11-14,73,False
2011-11-15,67,False
2011-11-16,80,False
2011-11-17,80,False
2011-11-18,67,False
2011-11-19,43,False
2011-11-20,41,False
2011-11-21,67,False
2011-11-22,58,False
2011-11-23,61,False
2011-11-24,43,False
2011-11-25,42,False
2011-11-26,39,False
2011-11-27,42,False
2011-11-28,64,False
2011-11-29,65,False
2011-11-30,80,False
2011-12-01,64,False
2011-12-02,79,False
2011-12-03,34,False
2011-12-04,38,False
2011-12-05,59,False
2011-12-06,70,False
2011-12-07,67,False
2011-12-08,70,False
2011-12-09,57,False
2011-12-10,52,False
2011-12-11,40,False
2011-12-12,69,False
2011-12-13,66,False
2011-12-14,53,False
2011-12-15,60,False
2011-12-16,61,False
2011-12-17,40,False
2011-12-18,22,False
2011-12-19,59,False
2011-12-20,61,False
2011-12-21,48,False
2011-12-22,48,False
2011-12-23,51,False
2011-12-24,35,False
2011-12-25,25,False
2011-12-26,40,False
2011-12-27,46,False
2011-12-28,63,False
2011-12-29,54,False
2011-12-30,73,False
2011-12-31,35,False
2012-01-01,3,False
2012-01-02,5,False
2012-01-03,6,False
2012-01-04,6,False
2012-01-05,7,False
2012-01-06,6,False
2012-01-07,4,False
2012-01-08,3,False
2012-01-09,5,False
2012-01-10,6,False
2012-01-11,6,False
2012-01-12,6,False
2012-01-13,6,False
2012-01-14,4,False
2012-01-15,4,False
2012-01-16,6,False
2012-01-17,7,False
2012-01-18,7,False
2012-01-19,6,False
2012-01-20,5,False
2012-01-21,4,False
2012-01-22,3,False
2012-01-23,6,False
2012-01-24,6,False
2012-01-25,6,False
2012-01-26,7,False
2012-01-27,6,False
2012-01-28,4,False
2012-01-29,4,False
2012-01-30,6,False
2012-01-31,6,False
2012-02-01,6,False
2012-02-02,6,False
2012-02-03,6,False
2012-02-04,4,False
2012-02-05,4,False
2012-02-06,7,False
2012-02-07,6,False
2012-02-08,7,False
2012-02-09,6,False
2012-02-10,7,False
2012-02-11,4,False
2012-02-12,3,False
2012-02-13,7,False
2012-02-14,6,False
2012-02-15,7,False
2012-02-16,6,False
2012-02-17,5,False
2012-02-18,4,False
2012-02-19,4,False
2012-02-20,9,False
2012-02-21,8,False
2012-02-22,7,False
2012-02-23,7,False
2012-02-24,7,False
2012-02-25,4,False
2012-02-26,3,False
2012-02-27,6,False
2012-02-28,7,False
2012-02-29,7,False
2012-03-01,6,False
2012-03-02,5,False
2012-03-03,4,False
2012-03-04,3,False
2012-03-05,6,False
2012-03-06,6,False
2012-03-07,6,False
2012-03-08,7,False
2012-03-09,5,False
2012-03-10,3,False
2012-03-11,3,False
2012-03-12,6,False
2012-03-13,6,False
2012-03-14,5,False
2012-03-15,6,False
2012-03-16,6,False
2012-03-17,3,False
2012-03-18,4,False
2012-03-19,7,False
2012-03-20,6,False
2012-03-21,6,False
2012-03-22,5,False
2012-03-23,6,False
2012-03-24,4,False
2012-03-25,4,False
2012-03-26,6,False
2012-03-27,5,False
2012-03-28,7,False
2012-03-29,6,False
2012-03-30,6,False
2012-03-31,4,False
2012-04-01,4,False
2012-04-02,6,False
2012-04-03,5,False
2012-04-04,6,False
2012-04-05,6,False
2012-04-06,4,False
2012-04-07,3,False
2012-04-08,3,False
2012-04-09,6,False
2012-04-10,6,False
2012-04-11,6,False
2012-04-12,7,False
2012-04-13,6,False
2012-04-14,5,False
2012-04-15,4,False
2012-04-16,6,False
2012-04-17,6,False
2012-04-18,6,False
2012-04-19,6,False
2012-04-20,6,False
2012-04-21,4,False
2012-04-22,3,False
2012-04-23,7,False
2012-04-24,6,False
2012-04-25,5,False
2012-04-26,6,False
2012-04-27,7,False
2012-04-28,4,False
2012-04-29,4,False
2012-04-30,6,False
2012-05-01,8,False
2012-05-02,7,False
2012-05-03,6,False
2012-05-04,6,False
2012-05-05,3,False
2012-05-06,3,False
2012-05-07,6,False
2012-05-08,7,False
2012-05-09,6,False
2012-05-10,6,False
2012-05-11,8,False
2012-05-12,4,False
2012-05-13,4,False
2012-05-14,6,False
2012-05-15,6,False
2012-05-16,6,False
2012-05-17,6,False
2012-05-18,5,False
2012-05-19,3,False
2012-05-20,3,False
2012-05-21,7,False
2012-05-22,7,False
2012-05-23,6,False
2012-05-24,6,False
2012-05-25,6,False
2012-05-26,3,False
2012-05-27,4,False
2012-05-28,4,False
2012-05-29,7,False
2012-05-30,7,False
2012-05-31,7,False
2012-06-01,7,False
2012-06-02,4,False
2012-06-03,3,False
2012-06-04,7,False
2012-06-05,6,False
2012-06-06,6,False
2012-06-07,6,False
2012-06-08,6,False
2012-06-09,3,False
2012-06-10,3,False
2012-06-11,6,False
2012-06-12,6,False
2012-06-13,6,False
2012-06-14,5,False
2012-06-15,6,False
2012-06-16,4,False
2012-06-17,3,False
2012-06-18,6,False
2012-06-19,6,False
2012-06-20,6,False
2012-06-21,5,False
2012-06-22,6,False
2012-06-23,3,False
2012-06-24,4,False
2012-06-25,7,False
2012-06-26,7,False
2012-06-27,6,False
2012-06-28,6,False
2012-06-29,22,False
2012-06-30,100,False
2012-07-01,100,False
2012-07-02,80,False
2012-07-03,50,False
2012-07-04,34,False
2012-07-05,37,False
2012-07-06,31,False
2012-07-07,20,False
2012-07-08,17,False
2012-07-09,19,False
2012-07-10,14,False
2012-07-11,13,False
2012-07-12,12,False
2012-07-13,15,False
2012-07-14,9,False
2012-07-15,9,False
2012-07-16,14,False
2012-07-17,12,False
2012-07-18,18,False
2012-07-19,16,False
2012-07-20,15,False
2012-07-21,7,False
2012-07-22,7,False
2012-07-23,13,False
2012-07-24,14,False
2012-07-25,12,False
2012-07-26,17,False
2012-07-27,18,False
2012-07-28,7,False
2012-07-29,7,False
2012-07-30,13,False
2012-07-31,11,False
2012-08-01,12,False
2012-08-02,12,False
2012-08-03,12,False
2012-08-04,8,False
2012-08-05,8,False
2012-08-06,16,False
2012-08-07,12,False
2012-08-08,11,False
2012-08-09,11,False
2012-08-10,15,False
2012-08-11,7,False
2012-08-12,7,False
2012-08-13,11,False
2012-08-14,12,False
2012-08-15,12,False
2012-08-16,11,False
2012-08-17,11,False
2012-08-18,7,False
2012-08-19,6,False
2012-08-20,11,False
2012-08-21,11,False
2012-08-22,9,False
2012-08-23,9,False
2012-08-24,10,False
2012-08-25,7,False
2012-08-26,5,False
2012-08-27,11,False
2012-08-28,12,False
2012-08-29,11,False
2012-08-30,11,False
2012-08-31,11,False
2012-09-01,9,False
2012-09-02,6,False
2012-09-03,9,False
2012-09-04,14,False
2012-09-05,11,False
2012-09-06,12,False
2012-09-07,13,False
2012-09-08,9,False
2012-09-09,8,False
2012-09-10,11,False
2012-09-11,11,False
2012-09-12,11,False
2012-09-13,10,False
2012-09-14,10,False
2012-09-15,7,False
2012-09-16,6,False
2012-09-17,10,False
2012-09-18,11,False
2012-09-19,10,False
2012-09-20,11,False
2012-09-21,11,False
2012-09-22,9,False
2012-09-23,5,False
2012-09-24,11,False
2012-09-25,11,False
2012-09-26,10,False
2012-09-27,11,False
2012-09-28,12,False
2012-09-29,6,False
2012-09-30,6,False
2012-10-01,14,False
2012-10-02,12,False
2012-10-03,13,False
2012-10-04,11,False
2012-10-05,11,False
2012-10-06,6,False
2012-10-07,5,False
2012-10-08,11,False
2012-10-09,10,False
2012-10-10,10,False
2012-10-11,10,False
2012-10-12,9,False
2012-10-13,7,False
2012-10-14,8,False
2012-10-15,13,False
2012-10-16,10,False
2012-10-17,11,False
2012-10-18,10,False
2012-10-19,12,False
2012-10-20,7,False
2012-10-21,6,False
2012-10-22,12,False
2012-10-23,11,False
2012-10-24,11,False
2012-10-25,10,False
2012-10-26,9,False
2012-10-27,6,False
2012-10-28,5,False
2012-10-29,17,False
2012-10-30,28,False
2012-10-31,17,False
2012-11-01,14,False
2012-11-02,13,False
2012-11-03,7,False
2012-11-04,7,False
2012-11-05,11,False
2012-11-06,10,False
2012-11-07,10,False
2012-11-08,11,False
2012-11-09,11,False
2012-11-10,8,False
2012-11-11,6,False
2012-11-12,10,False
2012-11-13,11,False
2012-11-14,12,False
2012-11-15,11,False
2012-11-16,11,False
2012-11-17,7,False
2012-11-18,6,False
2012-11-19,10,False
2012-11-20,10,False
2012-11-21,8,False
2012-11-22,6,False
2012-11-23,7,False
2012-11-24,5,False
2012-11-25,6,False
2012-11-26,9,False
2012-11-27,10,False
2012-11-28,11,False
2012-11-29,11,False
2012-11-30,10,False
2012-12-01,6,False
2012-12-02,6,False
2012-12-03,12,False
2012-12-04,11,False
2012-12-05,12,False
2012-12-06,11,False
2012-12-07,11,False
2012-12-08,7,False
2012-12-09,7,False
2012-12-10,12,False
2012-12-11,11,False
2012-12-12,9,False
2012-12-13,10,False
2012-12-14,10,False
2012-12-15,5,False
2012-12-16,5,False
2012-12-17,10,False
2012-12-18,11,False
2012-12-19,8,False
2012-12-20,11,False
2012-12-21,15,False
2012-12-22,7,False
2012-12-23,5,False
2012-12-24,5,False
2012-12-25,4,False
2012-12-26,12,False
2012-12-27,10,False
2012-12-28,10,False
2012-12-29,8,False
2012-12-30,6,False
2012-12-31,9,False
2013-01-01,31,False
2013-01-02,40,False
2013-01-03,44,False
2013-01-04,45,False
2013-01-05,29,False
2013-01-06,21,False
2013-01-07,44,False
2013-01-08,39,False
2013-01-09,39,False
2013-01-10,42,False
2013-01-11,39,False
2013-01-12,24,False
2013-01-13,26,False
2013-01-14,38,False
2013-01-15,47,False
2013-01-16,40,False
2013-01-17,49,False
2013-01-18,80,False
2013-01-19,36,False
2013-01-20,28,False
2013-01-21,38,False
2013-01-22,43,False
2013-01-23,44,False
2013-01-24,42,False
2013-01-25,40,False
2013-01-26,27,False
2013-01-27,20,False
2013-01-28,42,False
2013-01-29,44,False
2013-01-30,46,False
2013-01-31,46,False
2013-02-01,47,False
2013-02-02,31,False
2013-02-03,17,False
2013-02-04,48,False
2013-02-05,38,False
2013-02-06,37,False
2013-02-07,43,False
2013-02-08,40,False
2013-02-09,30,False
2013-02-10,20,False
2013-02-11,41,False
2013-02-12,42,False
2013-02-13,40,False
2013-02-14,36,False
2013-02-15,41,False
2013-02-16,26,False
2013-02-17,23,False
2013-02-18,37,False
2013-02-19,44,False
2013-02-20,44,False
2013-02-21,42,False
2013-02-22,34,False
2013-02-23,22,False
2013-02-24,18,False
2013-02-25,45,False
2013-02-26,44,False
2013-02-27,35,False
2013-02-28,35,False
2013-03-01,46,False
2013-03-02,25,False
2013-03-03,27,False
2013-03-04,43,False
2013-03-05,41,False
2013-03-06,40,False
2013-03-07,40,False
2013-03-08,41,False
2013-03-09,21,False
2013-03-10,20,False
2013-03-11,43,False
2013-03-12,36,False
2013-03-13,41,False
2013-03-14,34,False
2013-03-15,36,False
2013-03-16,27,False
2013-03-17,29,False
2013-03-18,45,False
2013-03-19,42,False
2013-03-20,41,False
2013-03-21,45,False
2013-03-22,40,False
2013-03-23,22,False
2013-03-24,24,False
2013-03-25,43,False
2013-03-26,37,False
2013-03-27,37,False
2013-03-28,45,False
2013-03-29,35,False
2013-03-30,19,False
2013-03-31,21,False
2013-04-01,38,False
2013-04-02,37,False
2013-04-03,42,False
2013-04-04,41,False
2013-04-05,38,False
2013-04-06,25,False
2013-04-07,22,False
2013-04-08,40,False
2013-04-09,42,False
2013-04-10,51,False
2013-04-11,51,False
2013-04-12,35,False
2013-04-13,25,False
2013-04-14,23,False
2013-04-15,39,False
2013-04-16,36,False
2013-04-17,42,False
2013-04-18,41,False
2013-04-19,39,False
2013-04-20,24,False
2013-04-21,23,False
2013-04-22,38,False
2013-04-23,40,False
2013-04-24,42,False
2013-04-25,37,False
2013-04-26,42,False
2013-04-27,22,False
2013-04-28,20,False
2013-04-29,37,False
2013-04-30,40,False
2013-05-01,41,False
2013-05-02,41,False
2013-05-03,49,False
2013-05-04,19,False
2013-05-05,21,False
2013-05-06,45,False
2013-05-07,36,False
2013-05-08,36,False
2013-05-09,36,False
2013-05-10,41,False
2013-05-11,27,False
2013-05-12,19,False
2013-05-13,43,False
2013-05-14,38,False
2013-05-15,42,False
2013-05-16,40,False
2013-05-17,42,False
2013-05-18,23,False
2013-05-19,22,False
2013-05-20,44,False
2013-05-21,38,False
2013-05-22,48,False
2013-05-23,45,False
2013-05-24,38,False
2013-05-25,23,False
2013-05-26,20,False
2013-05-27,27,False
2013-05-28,41,False
2013-05-29,45,False
2013-05-30,45,False
2013-05-31,45,False
2013-06-01,34,False
2013-06-02,24,False
2013-06-03,50,False
2013-06-04,43,False
2013-06-05,43,False
2013-06-06,48,False
2013-06-07,44,False
2013-06-08,28,False
2013-06-09,19,False
2013-06-10,46,False
2013-06-11,43,False
2013-06-12,43,False
2013-06-13,100,False
2013-06-14,77,False
2013-06-15,32,False
2013-06-16,23,False
2013-06-17,50,False
2013-06-18,48,False
2013-06-19,44,False
2013-06-20,41,False
2013-06-21,40,False
2013-06-22,21,False
2013-06-23,25,False
2013-06-24,42,False
2013-06-25,57,False
2013-06-26,57,False
2013-06-27,46,False
2013-06-28,51,False
2013-06-29,28,False
2013-06-30,26,False
2013-07-01,42,False
2013-07-02,41,False
2013-07-03,35,False
2013-07-04,29,False
2013-07-05,34,False
2013-07-06,23,False
2013-07-07,27,False
2013-07-08,44,False
2013-07-09,38,False
2013-07-10,80,False
2013-07-11,100,False
2013-07-12,53,False
2013-07-13,31,False
2013-07-14,24,False
2013-07-15,40,False
2013-07-16,43,False
2013-07-17,37,False
2013-07-18,37,False
2013-07-19,41,False
2013-07-20,32,False
2013-07-21,22,False
2013-07-22,43,False
2013-07-23,41,False
2013-07-24,60,False
2013-07-25,41,False
2013-07-26,37,False
2013-07-27,22,False
2013-07-28,23,False
2013-07-29,38,False
2013-07-30,45,False
2013-07-31,35,False
2013-08-01,43,False
2013-08-02,43,False
2013-08-03,25,False
2013-08-04,18,False
2013-08-05,42,False
2013-08-06,37,False
2013-08-07,36,False
2013-08-08,40,False
2013-08-09,46,False
2013-08-10,25,False
2013-08-11,28,False
2013-08-12,36,False
2013-08-13,38,False
2013-08-14,38,False
2013-08-15,43,False
2013-08-16,39,False
2013-08-17,25,False
2013-08-18,19,False
2013-08-19,41,False
2013-08-20,37,False
2013-08-21,36,False
2013-08-22,35,False
2013-08-23,38,False
2013-08-24,21,False
2013-08-25,18,False
2013-08-26,37,False
2013-08-27,41,False
2013-08-28,37,False
2013-08-29,35,False
2013-08-30,40,False
2013-08-31,28,False
2013-09-01,21,False
2013-09-02,26,False
2013-09-03,49,False
2013-09-04,37,False
2013-09-05,40,False
2013-09-06,36,False
2013-09-07,24,False
2013-09-08,20,False
2013-09-09,43,False
2013-09-10,46,False
2013-09-11,47,False
2013-09-12,40,False
2013-09-13,39,False
2013-09-14,21,False
2013-09-15,19,False
2013-09-16,39,False
2013-09-17,39,False
2013-09-18,35,False
2013-09-19,37,False
2013-09-20,37,False
2013-09-21,21,False
2013-09-22,18,False
2013-09-23,36,False
2013-09-24,40,False
2013-09-25,34,False
2013-09-26,36,False
2013-09-27,39,False
2013-09-28,23,False
2013-09-29,25,False
2013-09-30,48,False
2013-10-01,41,False
2013-10-02,38,False
2013-10-03,38,False
2013-10-04,37,False
2013-10-05,23,False
2013-10-06,21,False
2013-10-07,45,False
2013-10-08,44,False
2013-10-09,38,False
2013-10-10,39,False
2013-10-11,42,False
2013-10-12,22,False
2013-10-13,21,False
2013-10-14,37,False
2013-10-15,41,False
2013-10-16,38,False
2013-10-17,38,False
2013-10-18,35,False
2013-10-19,25,False
2013-10-20,20,False
2013-10-21,43,False
2013-10-22,37,False
2013-10-23,35,False
2013-10-24,38,False
2013-10-25,35,False
2013-10-26,25,False
2013-10-27,18,False
2013-10-28,38,False
2013-10-29,31,False
2013-10-30,35,False
2013-10-31,38,False
2013-11-01,67,False
2013-11-02,21,False
2013-11-03,22,False
2013-11-04,38,False
2013-11-05,35,False
2013-11-06,30,False
2013-11-07,37,False
2013-11-08,38,False
2013-11-09,28,False
2013-11-10,20,False
2013-11-11,37,False
2013-11-12,37,False
2013-11-13,37,False
2013-11-14,33,False
2013-11-15,42,False
2013-11-16,28,False
2013-11-17,39,False
2013-11-18,72,False
2013-11-19,41,False
2013-11-20,38,False
2013-11-21,37,False
2013-11-22,37,False
2013-11-23,25,False
2013-11-24,20,False
2013-11-25,35,False
2013-11-26,37,False
2013-11-27,37,False
2013-11-28,20,False
2013-11-29,30,False
2013-11-30,17,False
2013-12-01,21,False
2013-12-02,35,False
2013-12-03,33,False
2013-12-04,33,False
2013-12-05,36,False
2013-12-06,42,False
2013-12-07,30,False
2013-12-08,29,False
2013-12-09,45,False
2013-12-10,41,False
2013-12-11,34,False
2013-12-12,34,False
2013-12-13,38,False
2013-12-14,25,False
2013-12-15,19,False
2013-12-16,39,False
2013-12-17,35,False
2013-12-18,29,False
2013-12-19,32,False
2013-12-20,33,False
2013-12-21,25,False
2013-12-22,32,False
2013-12-23,30,False
2013-12-24,23,False
2013-12-25,15,False
2013-12-26,32,False
2013-12-27,36,False
2013-12-28,22,False
2013-12-29,21,False
2013-12-30,33,False
2013-12-31,27,False
2014-01-01,38,False
2014-01-02,66,False
2014-01-03,80,False
2014-01-04,38,False
2014-01-05,32,False
2014-01-06,96,False
2014-01-07,95,False
2014-01-08,71,False
2014-01-09,60,False
2014-01-10,69,False
2014-01-11,39,False
2014-01-12,38,False
2014-01-13,65,False
2014-01-14,58,False
2014-01-15,61,False
2014-01-16,64,False
2014-01-17,63,False
2014-01-18,38,False
2014-01-19,32,False
2014-01-20,55,False
2014-01-21,65,False
2014-01-22,66,False
2014-01-23,64,False
2014-01-24,77,False
2014-01-25,41,False
2014-01-26,26,False
2014-01-27,63,False
2014-01-28,70,False
2014-01-29,65,False
2014-01-30,59,False
2014-01-31,60,False
2014-02-01,48,False
2014-02-02,37,False
2014-02-03,68,False
2014-02-04,65,False
2014-02-05,76,False
2014-02-06,70,False
2014-02-07,68,False
2014-02-08,35,False
2014-02-09,37,False
2014-02-10,61,False
2014-02-11,61,False
2014-02-12,70,False
2014-02-13,72,False
2014-02-14,77,False
2014-02-15,37,False
2014-02-16,35,False
2014-02-17,64,False
2014-02-18,64,False
2014-02-19,65,False
2014-02-20,60,False
2014-02-21,70,False
2014-02-22,39,False
2014-02-23,41,False
2014-02-24,68,False
2014-02-25,58,False
2014-02-26,59,False
2014-02-27,66,False
2014-02-28,88,False
2014-03-01,44,False
2014-03-02,42,False
2014-03-03,84,False
2014-03-04,63,False
2014-03-05,69,False
2014-03-06,61,False
2014-03-07,69,False
2014-03-08,40,False
2014-03-09,33,False
2014-03-10,68,False
2014-03-11,58,False
2014-03-12,73,False
2014-03-13,74,False
2014-03-14,70,False
2014-03-15,36,False
2014-03-16,40,False
2014-03-17,69,False
2014-03-18,70,False
2014-03-19,65,False
2014-03-20,64,False
2014-03-21,63,False
2014-03-22,35,False
2014-03-23,33,False
2014-03-24,59,False
2014-03-25,58,False
2014-03-26,63,False
2014-03-27,61,False
2014-03-28,57,False
2014-03-29,45,False
2014-03-30,40,False
2014-03-31,63,False
2014-04-01,59,False
2014-04-02,63,False
2014-04-03,68,False
2014-04-04,63,False
2014-04-05,47,False
2014-04-06,46,False
2014-04-07,78,False
2014-04-08,65,False
2014-04-09,56,False
2014-04-10,55,False
2014-04-11,65,False
2014-04-12,36,False
2014-04-13,33,False
2014-04-14,72,False
2014-04-15,66,False
2014-04-16,60,False
2014-04-17,58,False
2014-04-18,47,False
2014-04-19,28,False
2014-04-20,38,False
2014-04-21,50,False
2014-04-22,56,False
2014-04-23,55,False
2014-04-24,63,False
2014-04-25,69,False
2014-04-26,37,False
2014-04-27,30,False
2014-04-28,60,False
2014-04-29,61,False
2014-04-30,70,False
2014-05-01,68,False
2014-05-02,61,False
2014-05-03,38,False
2014-05-04,30,False
2014-05-05,60,False
2014-05-06,59,False
2014-05-07,59,False
2014-05-08,70,False
2014-05-09,69,False
2014-05-10,40,False
2014-05-11,34,False
2014-05-12,69,False
2014-05-13,68,False
2014-05-14,73,False
2014-05-15,72,False
2014-05-16,64,False
2014-05-17,39,False
2014-05-18,28,False
2014-05-19,66,False
2014-05-20,65,False
2014-05-21,58,False
2014-05-22,69,False
2014-05-23,66,False
2014-05-24,37,False
2014-05-25,30,False
2014-05-26,40,False
2014-05-27,75,False
2014-05-28,67,False
2014-05-29,62,False
2014-05-30,66,False
2014-05-31,42,False
2014-06-01,37,False
2014-06-02,65,False
2014-06-03,64,False
2014-06-04,67,False
2014-06-05,68,False
2014-06-06,57,False
2014-06-07,37,False
2014-06-08,40,False
2014-06-09,65,False
2014-06-10,63,False
2014-06-11,100,False
2014-06-12,72,False
2014-06-13,72,False
2014-06-14,33,False
2014-06-15,33,False
2014-06-16,66,False
2014-06-17,67,False
2014-06-18,76,False
2014-06-19,85,False
2014-06-20,68,False
2014-06-21,41,False
2014-06-22,33,False
2014-06-23,70,False
2014-06-24,64,False
2014-06-25,70,False
2014-06-26,63,False
2014-06-27,61,False
2014-06-28,32,False
2014-06-29,39,False
2014-06-30,80,False
2014-07-01,100,False
2014-07-02,72,False
2014-07-03,67,False
2014-07-04,42,False
2014-07-05,32,False
2014-07-06,39,False
2014-07-07,75,False
2014-07-08,75,False
2014-07-09,59,False
2014-07-10,58,False
2014-07-11,60,False
2014-07-12,41,False
2014-07-13,34,False
2014-07-14,68,False
2014-07-15,63,False
2014-07-16,54,False
2014-07-17,61,False
2014-07-18,62,False
2014-07-19,41,False
2014-07-20,28,False
2014-07-21,60,False
2014-07-22,65,False
2014-07-23,65,False
2014-07-24,70,False
2014-07-25,68,False
2014-07-26,47,False
2014-07-27,37,False
2014-07-28,79,False
2014-07-29,66,False
2014-07-30,60,False
2014-07-31,63,False
2014-08-01,72,False
2014-08-02,43,False
2014-08-03,36,False
2014-08-04,63,False
2014-08-05,66,False
2014-08-06,67,False
2014-08-07,62,False
2014-08-08,62,False
2014-08-09,38,False
2014-08-10,27,False
2014-08-11,62,False
2014-08-12,67,False
2014-08-13,59,False
2014-08-14,58,False
2014-08-15,61,False
2014-08-16,33,False
2014-08-17,38,False
2014-08-18,64,False
2014-08-19,66,False
2014-08-20,73,False
2014-08-21,66,False
2014-08-22,66,False
2014-08-23,37,False
2014-08-24,35,False
2014-08-25,68,False
2014-08-26,52,False
2014-08-27,67,False
2014-08-28,67,False
2014-08-29,63,False
2014-08-30,37,False
2014-08-31,35,False
2014-09-01,46,False
2014-09-02,68,False
2014-09-03,60,False
2014-09-04,59,False
2014-09-05,69,False
2014-09-06,50,False
2014-09-07,33,False
2014-09-08,60,False
2014-09-09,63,False
2014-09-10,58,False
2014-09-11,59,False
2014-09-12,57,False
2014-09-13,41,False
2014-09-14,32,False
2014-09-15,57,False
2014-09-16,62,False
2014-09-17,68,False
2014-09-18,55,False
2014-09-19,65,False
2014-09-20,34,False
2014-09-21,41,False
2014-09-22,68,False
2014-09-23,53,False
2014-09-24,50,False
2014-09-25,58,False
2014-09-26,59,False
2014-09-27,39,False
2014-09-28,34,False
2014-09-29,66,False
2014-09-30,62,False
2014-10-01,59,False
2014-10-02,63,False
2014-10-03,80,False
2014-10-04,40,False
2014-10-05,34,False
2014-10-06,69,False
2014-10-07,66,False
2014-10-08,76,False
2014-10-09,60,False
2014-10-10,65,False
2014-10-11,37,False
2014-10-12,32,False
2014-10-13,56,False
2014-10-14,75,False
2014-10-15,62,False
2014-10-16,59,False
2014-10-17,58,False
2014-10-18,36,False
2014-10-19,30,False
2014-10-20,62,False
2014-10-21,71,False
2014-10-22,57,False
2014-10-23,67,False
2014-10-24,53,False
2014-10-25,29,False
2014-10-26,26,False
2014-10-27,75,False
2014-10-28,57,False
2014-10-29,60,False
2014-10-30,63,False
2014-10-31,63,False
2014-11-01,51,False
2014-11-02,43,False
2014-11-03,65,False
2014-11-04,56,False
2014-11-05,58,False
2014-11-06,64,False
2014-11-07,59,False
2014-11-08,35,False
2014-11-09,36,False
2014-11-10,63,False
2014-11-11,54,False
2014-11-12,63,False
2014-11-13,57,False
2014-11-14,75,False
2014-11-15,40,False
2014-11-16,33,False
2014-11-17,76,False
2014-11-18,66,False
2014-11-19,60,False
2014-11-20,54,False
2014-11-21,58,False
2014-11-22,35,False
2014-11-23,28,False
2014-11-24,98,False
2014-11-25,67,False
2014-11-26,53,False
2014-11-27,35,False
2014-11-28,45,False
2014-11-29,36,False
2014-11-30,28,False
2014-12-01,64,False
2014-12-02,66,False
2014-12-03,63,False
2014-12-04,57,False
2014-12-05,67,False
2014-12-06,45,False
2014-12-07,34,False
2014-12-08,58,False
2014-12-09,57,False
2014-12-10,54,False
2014-12-11,59,False
2014-12-12,63,False
2014-12-13,32,False
2014-12-14,28,False
2014-12-15,62,False
