date,ADBE,isPartial
2011-06-24,50,False
2011-06-25,0,False
2011-06-26,0,False
2011-06-27,42,False
2011-06-28,0,False
2011-06-29,52,False
2011-06-30,42,False
2011-07-01,52,False
2011-07-02,0,False
2011-07-03,0,False
2011-07-04,32,False
2011-07-05,44,False
2011-07-06,30,False
2011-07-07,58,False
2011-07-08,50,False
2011-07-09,0,False
2011-07-10,54,False
2011-07-11,41,False
2011-07-12,53,False
2011-07-13,87,False
2011-07-14,31,False
2011-07-15,40,False
2011-07-16,0,False
2011-07-17,45,False
2011-07-18,55,False
2011-07-19,54,False
2011-07-20,56,False
2011-07-21,51,False
2011-07-22,91,False
2011-07-23,50,False
2011-07-24,0,False
2011-07-25,42,False
2011-07-26,48,False
2011-07-27,57,False
2011-07-28,68,False
2011-07-29,48,False
2011-07-30,0,False
2011-07-31,41,False
2011-08-01,44,False
2011-08-02,53,False
2011-08-03,54,False
2011-08-04,61,False
2011-08-05,57,False
2011-08-06,53,False
2011-08-07,0,False
2011-08-08,63,False
2011-08-09,56,False
2011-08-10,62,False
2011-08-11,44,False
2011-08-12,86,False
2011-08-13,45,False
2011-08-14,0,False
2011-08-15,0,False
2011-08-16,59,False
2011-08-17,54,False
2011-08-18,92,False
2011-08-19,68,False
2011-08-20,44,False
2011-08-21,0,False
2011-08-22,63,False
2011-08-23,43,False
2011-08-24,46,False
2011-08-25,45,False
2011-08-26,32,False
2011-08-27,37,False
2011-08-28,0,False
2011-08-29,60,False
2011-08-30,49,False
2011-08-31,69,False
2011-09-01,73,False
2011-09-02,42,False
2011-09-03,45,False
2011-09-04,49,False
2011-09-05,43,False
2011-09-06,65,False
2011-09-07,52,False
2011-09-08,59,False
2011-09-09,58,False
2011-09-10,46,False
2011-09-11,40,False
2011-09-12,44,False
2011-09-13,50,False
2011-09-14,66,False
2011-09-15,60,False
2011-09-16,34,False
2011-09-17,39,False
2011-09-18,36,False
2011-09-19,31,False
2011-09-20,69,False
2011-09-21,67,False
2011-09-22,56,False
2011-09-23,73,False
2011-09-24,0,False
2011-09-25,0,False
2011-09-26,43,False
2011-09-27,41,False
2011-09-28,51,False
2011-09-29,51,False
2011-09-30,44,False
2011-10-01,0,False
2011-10-02,39,False
2011-10-03,45,False
2011-10-04,82,False
2011-10-05,55,False
2011-10-06,44,False
2011-10-07,54,False
2011-10-08,38,False
2011-10-09,40,False
2011-10-10,49,False
2011-10-11,45,False
2011-10-12,56,False
2011-10-13,42,False
2011-10-14,55,False
2011-10-15,47,False
2011-10-16,33,False
2011-10-17,64,False
2011-10-18,46,False
2011-10-19,72,False
2011-10-20,50,False
2011-10-21,52,False
2011-10-22,46,False
2011-10-23,33,False
2011-10-24,35,False
2011-10-25,49,False
2011-10-26,41,False
2011-10-27,58,False
2011-10-28,51,False
2011-10-29,0,False
2011-10-30,43,False
2011-10-31,46,False
2011-11-01,54,False
2011-11-02,55,False
2011-11-03,44,False
2011-11-04,35,False
2011-11-05,33,False
2011-11-06,0,False
2011-11-07,49,False
2011-11-08,63,False
2011-11-09,100,False
2011-11-10,67,False
2011-11-11,52,False
2011-11-12,53,False
2011-11-13,0,False
2011-11-14,50,False
2011-11-15,70,False
2011-11-16,57,False
2011-11-17,61,False
2011-11-18,55,False
2011-11-19,51,False
2011-11-20,45,False
2011-11-21,58,False
2011-11-22,63,False
2011-11-23,50,False
2011-11-24,50,False
2011-11-25,61,False
2011-11-26,37,False
2011-11-27,45,False
2011-11-28,56,False
2011-11-29,80,False
2011-11-30,46,False
2011-12-01,50,False
2011-12-02,29,False
2011-12-03,43,False
2011-12-04,41,False
2011-12-05,43,False
2011-12-06,56,False
2011-12-07,41,False
2011-12-08,44,False
2011-12-09,63,False
2011-12-10,0,False
2011-12-11,0,False
2011-12-12,46,False
2011-12-13,54,False
2011-12-14,32,False
2011-12-15,71,False
2011-12-16,75,False
2011-12-17,0,False
2011-12-18,36,False
2011-12-19,53,False
2011-12-20,52,False
2011-12-21,59,False
2011-12-22,62,False
2011-12-23,46,False
2011-12-24,0,False
2011-12-25,0,False
2011-12-26,0,False
2011-12-27,44,False
2011-12-28,43,False
2011-12-29,50,False
2011-12-30,52,False
2011-12-31,0,False
2012-01-01,0,False
2012-01-02,47,False
2012-01-03,68,False
2012-01-04,75,False
2012-01-05,65,False
2012-01-06,65,False
2012-01-07,91,False
2012-01-08,60,False
2012-01-09,65,False
2012-01-10,79,False
2012-01-11,90,False
2012-01-12,88,False
2012-01-13,77,False
2012-01-14,69,False
2012-01-15,50,False
2012-01-16,65,False
2012-01-17,77,False
2012-01-18,85,False
2012-01-19,88,False
2012-01-20,79,False
2012-01-21,64,False
2012-01-22,44,False
2012-01-23,71,False
2012-01-24,66,False
2012-01-25,96,False
2012-01-26,58,False
2012-01-27,65,False
2012-01-28,76,False
2012-01-29,41,False
2012-01-30,77,False
2012-01-31,54,False
2012-02-01,95,False
2012-02-02,82,False
2012-02-03,81,False
2012-02-04,63,False
2012-02-05,0,False
2012-02-06,86,False
2012-02-07,61,False
2012-02-08,91,False
2012-02-09,67,False
2012-02-10,100,False
2012-02-11,53,False
2012-02-12,53,False
2012-02-13,81,False
2012-02-14,77,False
2012-02-15,93,False
2012-02-16,89,False
2012-02-17,99,False
2012-02-18,0,False
2012-02-19,0,False
2012-02-20,55,False
2012-02-21,54,False
2012-02-22,58,False
2012-02-23,83,False
2012-02-24,80,False
2012-02-25,52,False
2012-02-26,56,False
2012-02-27,69,False
2012-02-28,63,False
2012-02-29,81,False
2012-03-01,37,False
2012-03-02,48,False
2012-03-03,47,False
2012-03-04,45,False
2012-03-05,69,False
2012-03-06,55,False
2012-03-07,65,False
2012-03-08,61,False
2012-03-09,48,False
2012-03-10,40,False
2012-03-11,67,False
2012-03-12,66,False
2012-03-13,59,False
2012-03-14,83,False
2012-03-15,52,False
2012-03-16,58,False
2012-03-17,72,False
2012-03-18,50,False
2012-03-19,86,False
2012-03-20,78,False
2012-03-21,61,False
2012-03-22,99,False
2012-03-23,64,False
2012-03-24,51,False
2012-03-25,0,False
2012-03-26,77,False
2012-03-27,49,False
2012-03-28,81,False
2012-03-29,64,False
2012-03-30,68,False
2012-03-31,84,False
2012-04-01,0,False
2012-04-02,38,False
2012-04-03,40,False
2012-04-04,87,False
2012-04-05,70,False
2012-04-06,72,False
2012-04-07,43,False
2012-04-08,0,False
2012-04-09,53,False
2012-04-10,41,False
2012-04-11,50,False
2012-04-12,64,False
2012-04-13,0,False
2012-04-14,0,False
2012-04-15,0,False
2012-04-16,55,False
2012-04-17,44,False
2012-04-18,57,False
2012-04-19,71,False
2012-04-20,54,False
2012-04-21,51,False
2012-04-22,0,False
2012-04-23,84,False
2012-04-24,73,False
2012-04-25,64,False
2012-04-26,54,False
2012-04-27,50,False
2012-04-28,0,False
2012-04-29,55,False
2012-04-30,43,False
2012-05-01,65,False
2012-05-02,76,False
2012-05-03,41,False
2012-05-04,36,False
2012-05-05,43,False
2012-05-06,62,False
2012-05-07,64,False
2012-05-08,42,False
2012-05-09,53,False
2012-05-10,76,False
2012-05-11,59,False
2012-05-12,66,False
2012-05-13,65,False
2012-05-14,79,False
2012-05-15,59,False
2012-05-16,64,False
2012-05-17,82,False
2012-05-18,75,False
2012-05-19,0,False
2012-05-20,53,False
2012-05-21,65,False
2012-05-22,67,False
2012-05-23,45,False
2012-05-24,67,False
2012-05-25,76,False
2012-05-26,0,False
2012-05-27,0,False
2012-05-28,46,False
2012-05-29,0,False
2012-05-30,57,False
2012-05-31,36,False
2012-06-01,62,False
2012-06-02,46,False
2012-06-03,55,False
2012-06-04,47,False
2012-06-05,76,False
2012-06-06,51,False
2012-06-07,73,False
2012-06-08,38,False
2012-06-09,64,False
2012-06-10,0,False
2012-06-11,72,False
2012-06-12,56,False
2012-06-13,66,False
2012-06-14,46,False
2012-06-15,58,False
2012-06-16,40,False
2012-06-17,0,False
2012-06-18,41,False
2012-06-19,85,False
2012-06-20,66,False
2012-06-21,64,False
2012-06-22,46,False
2012-06-23,63,False
2012-06-24,0,False
2012-06-25,32,False
2012-06-26,48,False
2012-06-27,42,False
2012-06-28,39,False
2012-06-29,41,False
2012-06-30,67,False
2012-07-01,0,False
2012-07-02,47,False
2012-07-03,39,False
2012-07-04,55,False
2012-07-05,61,False
2012-07-06,64,False
2012-07-07,43,False
2012-07-08,43,False
2012-07-09,61,False
2012-07-10,57,False
2012-07-11,48,False
2012-07-12,87,False
2012-07-13,0,False
2012-07-14,0,False
2012-07-15,0,False
2012-07-16,39,False
2012-07-17,51,False
2012-07-18,60,False
2012-07-19,57,False
2012-07-20,64,False
2012-07-21,47,False
2012-07-22,0,False
2012-07-23,51,False
2012-07-24,66,False
2012-07-25,41,False
2012-07-26,79,False
2012-07-27,59,False
2012-07-28,56,False
2012-07-29,0,False
2012-07-30,41,False
2012-07-31,44,False
2012-08-01,47,False
2012-08-02,55,False
2012-08-03,57,False
2012-08-04,0,False
2012-08-05,39,False
2012-08-06,51,False
2012-08-07,36,False
2012-08-08,62,False
2012-08-09,44,False
2012-08-10,0,False
2012-08-11,36,False
2012-08-12,0,False
2012-08-13,41,False
2012-08-14,50,False
2012-08-15,56,False
2012-08-16,46,False
2012-08-17,37,False
2012-08-18,82,False
2012-08-19,43,False
2012-08-20,44,False
2012-08-21,45,False
2012-08-22,78,False
2012-08-23,43,False
2012-08-24,52,False
2012-08-25,0,False
2012-08-26,40,False
2012-08-27,53,False
2012-08-28,31,False
2012-08-29,0,False
2012-08-30,40,False
2012-08-31,61,False
2012-09-01,0,False
2012-09-02,0,False
2012-09-03,39,False
2012-09-04,35,False
2012-09-05,48,False
2012-09-06,67,False
2012-09-07,58,False
2012-09-08,0,False
2012-09-09,0,False
2012-09-10,0,False
2012-09-11,60,False
2012-09-12,47,False
2012-09-13,60,False
2012-09-14,36,False
2012-09-15,0,False
2012-09-16,0,False
2012-09-17,47,False
2012-09-18,58,False
2012-09-19,72,False
2012-09-20,79,False
2012-09-21,52,False
2012-09-22,49,False
2012-09-23,40,False
2012-09-24,54,False
2012-09-25,44,False
2012-09-26,62,False
2012-09-27,60,False
2012-09-28,34,False
2012-09-29,37,False
2012-09-30,0,False
2012-10-01,51,False
2012-10-02,51,False
2012-10-03,51,False
2012-10-04,34,False
2012-10-05,52,False
2012-10-06,0,False
2012-10-07,33,False
2012-10-08,50,False
2012-10-09,0,False
2012-10-10,70,False
2012-10-11,41,False
2012-10-12,40,False
2012-10-13,0,False
2012-10-14,43,False
2012-10-15,47,False
2012-10-16,42,False
2012-10-17,46,False
2012-10-18,41,False
2012-10-19,62,False
2012-10-20,41,False
2012-10-21,0,False
2012-10-22,36,False
2012-10-23,27,False
2012-10-24,41,False
2012-10-25,46,False
2012-10-26,47,False
2012-10-27,0,False
2012-10-28,49,False
2012-10-29,44,False
2012-10-30,33,False
2012-10-31,57,False
2012-11-01,36,False
2012-11-02,37,False
2012-11-03,0,False
2012-11-04,42,False
2012-11-05,0,False
2012-11-06,53,False
2012-11-07,49,False
2012-11-08,56,False
2012-11-09,50,False
2012-11-10,0,False
2012-11-11,0,False
2012-11-12,49,False
2012-11-13,48,False
2012-11-14,49,False
2012-11-15,62,False
2012-11-16,70,False
2012-11-17,0,False
2012-11-18,50,False
2012-11-19,36,False
2012-11-20,44,False
2012-11-21,39,False
2012-11-22,36,False
2012-11-23,33,False
2012-11-24,34,False
2012-11-25,52,False
2012-11-26,47,False
2012-11-27,33,False
2012-11-28,27,False
2012-11-29,55,False
2012-11-30,28,False
2012-12-01,0,False
2012-12-02,0,False
2012-12-03,38,False
2012-12-04,43,False
2012-12-05,57,False
2012-12-06,36,False
2012-12-07,0,False
2012-12-08,50,False
2012-12-09,32,False
2012-12-10,57,False
2012-12-11,34,False
2012-12-12,62,False
2012-12-13,100,False
2012-12-14,87,False
2012-12-15,56,False
2012-12-16,38,False
2012-12-17,70,False
2012-12-18,50,False
2012-12-19,80,False
2012-12-20,53,False
2012-12-21,61,False
2012-12-22,0,False
2012-12-23,52,False
2012-12-24,49,False
2012-12-25,54,False
2012-12-26,41,False
2012-12-27,49,False
2012-12-28,36,False
2012-12-29,39,False
2012-12-30,43,False
2012-12-31,0,False
2013-01-01,47,False
2013-01-02,58,False
2013-01-03,63,False
2013-01-04,43,False
2013-01-05,0,False
2013-01-06,30,False
2013-01-07,56,False
2013-01-08,100,False
2013-01-09,93,False
2013-01-10,44,False
2013-01-11,37,False
2013-01-12,37,False
2013-01-13,25,False
2013-01-14,43,False
2013-01-15,68,False
2013-01-16,59,False
2013-01-17,45,False
2013-01-18,31,False
2013-01-19,30,False
2013-01-20,25,False
2013-01-21,30,False
2013-01-22,50,False
2013-01-23,35,False
2013-01-24,29,False
2013-01-25,58,False
2013-01-26,42,False
2013-01-27,0,False
2013-01-28,39,False
2013-01-29,60,False
2013-01-30,41,False
2013-01-31,55,False
2013-02-01,56,False
2013-02-02,48,False
2013-02-03,0,False
2013-02-04,56,False
2013-02-05,37,False
2013-02-06,41,False
2013-02-07,37,False
2013-02-08,43,False
2013-02-09,0,False
2013-02-10,43,False
2013-02-11,39,False
2013-02-12,51,False
2013-02-13,44,False
2013-02-14,38,False
2013-02-15,41,False
2013-02-16,0,False
2013-02-17,34,False
2013-02-18,40,False
2013-02-19,23,False
2013-02-20,37,False
2013-02-21,37,False
2013-02-22,50,False
2013-02-23,46,False
2013-02-24,23,False
2013-02-25,37,False
2013-02-26,29,False
2013-02-27,47,False
2013-02-28,32,False
2013-03-01,50,False
2013-03-02,23,False
2013-03-03,30,False
2013-03-04,43,False
2013-03-05,41,False
2013-03-06,41,False
2013-03-07,47,False
2013-03-08,44,False
2013-03-09,39,False
2013-03-10,41,False
2013-03-11,35,False
2013-03-12,39,False
2013-03-13,50,False
2013-03-14,38,False
2013-03-15,25,False
2013-03-16,36,False
2013-03-17,0,False
2013-03-18,36,False
2013-03-19,68,False
2013-03-20,79,False
2013-03-21,53,False
2013-03-22,49,False
2013-03-23,29,False
2013-03-24,23,False
2013-03-25,0,False
2013-03-26,39,False
2013-03-27,40,False
2013-03-28,32,False
2013-03-29,33,False
2013-03-30,0,False
2013-03-31,34,False
2013-04-01,34,False
2013-04-02,38,False
2013-04-03,45,False
2013-04-04,25,False
2013-04-05,46,False
2013-04-06,0,False
2013-04-07,0,False
2013-04-08,41,False
2013-04-09,36,False
2013-04-10,64,False
2013-04-11,55,False
2013-04-12,50,False
2013-04-13,0,False
2013-04-14,26,False
2013-04-15,45,False
2013-04-16,38,False
2013-04-17,43,False
2013-04-18,37,False
2013-04-19,27,False
2013-04-20,41,False
2013-04-21,30,False
2013-04-22,38,False
2013-04-23,41,False
2013-04-24,27,False
2013-04-25,38,False
2013-04-26,30,False
2013-04-27,29,False
2013-04-28,25,False
2013-04-29,29,False
2013-04-30,22,False
2013-05-01,34,False
2013-05-02,28,False
2013-05-03,47,False
2013-05-04,0,False
2013-05-05,0,False
2013-05-06,47,False
2013-05-07,54,False
2013-05-08,50,False
2013-05-09,60,False
2013-05-10,60,False
2013-05-11,45,False
2013-05-12,22,False
2013-05-13,35,False
2013-05-14,44,False
2013-05-15,37,False
2013-05-16,43,False
2013-05-17,40,False
2013-05-18,0,False
2013-05-19,0,False
2013-05-20,33,False
2013-05-21,34,False
2013-05-22,36,False
2013-05-23,34,False
2013-05-24,55,False
2013-05-25,43,False
2013-05-26,23,False
2013-05-27,24,False
2013-05-28,39,False
2013-05-29,20,False
2013-05-30,30,False
2013-05-31,23,False
2013-06-01,0,False
2013-06-02,30,False
2013-06-03,32,False
2013-06-04,21,False
2013-06-05,31,False
2013-06-06,26,False
2013-06-07,42,False
2013-06-08,0,False
2013-06-09,0,False
2013-06-10,27,False
2013-06-11,29,False
2013-06-12,40,False
2013-06-13,45,False
2013-06-14,45,False
2013-06-15,0,False
2013-06-16,25,False
2013-06-17,39,False
2013-06-18,96,False
2013-06-19,84,False
2013-06-20,42,False
2013-06-21,43,False
2013-06-22,27,False
2013-06-23,30,False
2013-06-24,31,False
2013-06-25,63,False
2013-06-26,35,False
2013-06-27,48,False
2013-06-28,48,False
2013-06-29,39,False
2013-06-30,0,False
2013-07-01,50,False
2013-07-02,39,False
2013-07-03,30,False
2013-07-04,27,False
2013-07-05,43,False
2013-07-06,45,False
2013-07-07,0,False
2013-07-08,36,False
2013-07-09,43,False
2013-07-10,37,False
2013-07-11,57,False
2013-07-12,40,False
2013-07-13,38,False
2013-07-14,26,False
2013-07-15,26,False
2013-07-16,35,False
2013-07-17,42,False
2013-07-18,30,False
2013-07-19,33,False
2013-07-20,31,False
2013-07-21,23,False
2013-07-22,37,False
2013-07-23,43,False
2013-07-24,0,False
2013-07-25,48,False
2013-07-26,44,False
2013-07-27,28,False
2013-07-28,25,False
2013-07-29,27,False
2013-07-30,24,False
2013-07-31,28,False
2013-08-01,29,False
2013-08-02,32,False
2013-08-03,24,False
2013-08-04,27,False
2013-08-05,35,False
2013-08-06,36,False
2013-08-07,30,False
2013-08-08,33,False
2013-08-09,0,False
2013-08-10,0,False
2013-08-11,0,False
2013-08-12,22,False
2013-08-13,23,False
2013-08-14,23,False
2013-08-15,32,False
2013-08-16,19,False
2013-08-17,56,False
2013-08-18,25,False
2013-08-19,39,False
2013-08-20,36,False
2013-08-21,21,False
2013-08-22,46,False
2013-08-23,28,False
2013-08-24,0,False
2013-08-25,0,False
2013-08-26,29,False
2013-08-27,42,False
2013-08-28,38,False
2013-08-29,27,False
2013-08-30,31,False
2013-08-31,26,False
2013-09-01,0,False
2013-09-02,18,False
2013-09-03,24,False
2013-09-04,49,False
2013-09-05,26,False
2013-09-06,23,False
2013-09-07,0,False
2013-09-08,24,False
2013-09-09,31,False
2013-09-10,22,False
2013-09-11,32,False
2013-09-12,41,False
2013-09-13,25,False
2013-09-14,26,False
2013-09-15,23,False
2013-09-16,39,False
2013-09-17,74,False
2013-09-18,83,False
2013-09-19,69,False
2013-09-20,47,False
2013-09-21,0,False
2013-09-22,0,False
2013-09-23,35,False
2013-09-24,40,False
2013-09-25,38,False
2013-09-26,34,False
2013-09-27,32,False
2013-09-28,0,False
2013-09-29,0,False
2013-09-30,31,False
2013-10-01,38,False
2013-10-02,31,False
2013-10-03,51,False
2013-10-04,67,False
2013-10-05,30,False
2013-10-06,24,False
2013-10-07,44,False
2013-10-08,38,False
2013-10-09,53,False
2013-10-10,52,False
2013-10-11,36,False
2013-10-12,35,False
2013-10-13,29,False
2013-10-14,20,False
2013-10-15,23,False
2013-10-16,41,False
2013-10-17,35,False
2013-10-18,35,False
2013-10-19,0,False
2013-10-20,28,False
2013-10-21,41,False
2013-10-22,22,False
2013-10-23,34,False
2013-10-24,36,False
2013-10-25,0,False
2013-10-26,35,False
2013-10-27,0,False
2013-10-28,39,False
2013-10-29,36,False
2013-10-30,32,False
2013-10-31,26,False
2013-11-01,21,False
2013-11-02,29,False
2013-11-03,0,False
2013-11-04,23,False
2013-11-05,41,False
2013-11-06,31,False
2013-11-07,48,False
2013-11-08,51,False
2013-11-09,32,False
2013-11-10,0,False
2013-11-11,24,False
2013-11-12,24,False
2013-11-13,34,False
2013-11-14,51,False
2013-11-15,34,False
2013-11-16,0,False
2013-11-17,33,False
2013-11-18,38,False
2013-11-19,42,False
2013-11-20,51,False
2013-11-21,44,False
2013-11-22,40,False
2013-11-23,21,False
2013-11-24,32,False
2013-11-25,36,False
2013-11-26,36,False
2013-11-27,20,False
2013-11-28,30,False
2013-11-29,28,False
2013-11-30,27,False
2013-12-01,26,False
2013-12-02,33,False
2013-12-03,19,False
2013-12-04,46,False
2013-12-05,28,False
2013-12-06,33,False
2013-12-07,27,False
2013-12-08,0,False
2013-12-09,23,False
2013-12-10,22,False
2013-12-11,39,False
2013-12-12,62,False
2013-12-13,100,False
2013-12-14,29,False
2013-12-15,24,False
2013-12-16,46,False
2013-12-17,38,False
2013-12-18,42,False
2013-12-19,40,False
2013-12-20,46,False
2013-12-21,31,False
2013-12-22,33,False
2013-12-23,33,False
2013-12-24,26,False
2013-12-25,22,False
2013-12-26,26,False
2013-12-27,36,False
2013-12-28,33,False
2013-12-29,0,False
2013-12-30,31,False
2013-12-31,31,False
2014-01-01,21,False
2014-01-02,32,False
2014-01-03,39,False
2014-01-04,28,False
2014-01-05,19,False
2014-01-06,33,False
2014-01-07,42,False
2014-01-08,29,False
2014-01-09,30,False
2014-01-10,26,False
2014-01-11,24,False
2014-01-12,18,False
2014-01-13,27,False
2014-01-14,28,False
2014-01-15,49,False
2014-01-16,49,False
2014-01-17,54,False
2014-01-18,25,False
2014-01-19,16,False
2014-01-20,36,False
2014-01-21,31,False
2014-01-22,36,False
2014-01-23,25,False
2014-01-24,40,False
2014-01-25,27,False
2014-01-26,0,False
2014-01-27,34,False
2014-01-28,41,False
2014-01-29,38,False
2014-01-30,37,False
2014-01-31,19,False
2014-02-01,25,False
2014-02-02,20,False
2014-02-03,26,False
2014-02-04,50,False
2014-02-05,48,False
2014-02-06,35,False
2014-02-07,56,False
2014-02-08,25,False
2014-02-09,21,False
2014-02-10,27,False
2014-02-11,41,False
2014-02-12,52,False
2014-02-13,48,False
2014-02-14,54,False
2014-02-15,33,False
2014-02-16,0,False
2014-02-17,27,False
2014-02-18,43,False
2014-02-19,42,False
2014-02-20,36,False
2014-02-21,38,False
2014-02-22,22,False
2014-02-23,23,False
2014-02-24,37,False
2014-02-25,41,False
2014-02-26,31,False
2014-02-27,47,False
2014-02-28,44,False
2014-03-01,24,False
2014-03-02,25,False
2014-03-03,28,False
2014-03-04,35,False
2014-03-05,36,False
2014-03-06,27,False
2014-03-07,27,False
2014-03-08,0,False
2014-03-09,17,False
2014-03-10,26,False
2014-03-11,26,False
2014-03-12,30,False
2014-03-13,30,False
2014-03-14,26,False
2014-03-15,0,False
2014-03-16,0,False
2014-03-17,39,False
2014-03-18,63,False
2014-03-19,67,False
2014-03-20,44,False
2014-03-21,40,False
2014-03-22,19,False
2014-03-23,22,False
2014-03-24,39,False
2014-03-25,34,False
2014-03-26,25,False
2014-03-27,33,False
2014-03-28,41,False
2014-03-29,18,False
2014-03-30,0,False
2014-03-31,43,False
2014-04-01,36,False
2014-04-02,21,False
2014-04-03,23,False
2014-04-04,38,False
2014-04-05,0,False
2014-04-06,0,False
2014-04-07,28,False
2014-04-08,42,False
2014-04-09,31,False
2014-04-10,41,False
2014-04-11,37,False
2014-04-12,0,False
2014-04-13,25,False
2014-04-14,46,False
2014-04-15,38,False
2014-04-16,30,False
2014-04-17,46,False
2014-04-18,33,False
2014-04-19,24,False
2014-04-20,0,False
2014-04-21,36,False
2014-04-22,28,False
2014-04-23,32,False
2014-04-24,26,False
2014-04-25,26,False
2014-04-26,17,False
2014-04-27,0,False
2014-04-28,24,False
2014-04-29,31,False
2014-04-30,37,False
2014-05-01,33,False
2014-05-02,34,False
2014-05-03,17,False
2014-05-04,17,False
2014-05-05,30,False
2014-05-06,26,False
2014-05-07,43,False
2014-05-08,41,False
2014-05-09,33,False
2014-05-10,28,False
2014-05-11,17,False
2014-05-12,22,False
2014-05-13,37,False
2014-05-14,32,False
2014-05-15,34,False
2014-05-16,45,False
2014-05-17,21,False
2014-05-18,0,False
2014-05-19,36,False
2014-05-20,20,False
2014-05-21,27,False
2014-05-22,0,False
2014-05-23,24,False
2014-05-24,22,False
2014-05-25,0,False
2014-05-26,27,False
2014-05-27,22,False
2014-05-28,25,False
2014-05-29,35,False
2014-05-30,23,False
2014-05-31,21,False
2014-06-01,0,False
2014-06-02,23,False
2014-06-03,0,False
2014-06-04,24,False
2014-06-05,23,False
2014-06-06,30,False
2014-06-07,19,False
2014-06-08,19,False
2014-06-09,27,False
2014-06-10,32,False
2014-06-11,23,False
2014-06-12,24,False
2014-06-13,23,False
2014-06-14,0,False
2014-06-15,0,False
2014-06-16,24,False
2014-06-17,51,False
2014-06-18,100,False
2014-06-19,64,False
2014-06-20,34,False
2014-06-21,21,False
2014-06-22,0,False
2014-06-23,17,False
2014-06-24,43,False
2014-06-25,24,False
2014-06-26,40,False
2014-06-27,35,False
2014-06-28,31,False
2014-06-29,0,False
2014-06-30,27,False
2014-07-01,40,False
2014-07-02,45,False
2014-07-03,35,False
2014-07-04,28,False
2014-07-05,0,False
2014-07-06,27,False
2014-07-07,31,False
2014-07-08,32,False
2014-07-09,31,False
2014-07-10,37,False
2014-07-11,34,False
2014-07-12,0,False
2014-07-13,0,False
2014-07-14,42,False
2014-07-15,44,False
2014-07-16,34,False
2014-07-17,28,False
2014-07-18,34,False
2014-07-19,29,False
2014-07-20,0,False
2014-07-21,30,False
2014-07-22,33,False
2014-07-23,28,False
2014-07-24,37,False
2014-07-25,42,False
2014-07-26,0,False
2014-07-27,0,False
2014-07-28,22,False
2014-07-29,22,False
2014-07-30,38,False
2014-07-31,34,False
2014-08-01,32,False
2014-08-02,23,False
2014-08-03,0,False
2014-08-04,36,False
2014-08-05,28,False
2014-08-06,27,False
2014-08-07,42,False
2014-08-08,41,False
2014-08-09,26,False
2014-08-10,25,False
2014-08-11,27,False
2014-08-12,36,False
2014-08-13,34,False
2014-08-14,48,False
2014-08-15,25,False
2014-08-16,0,False
2014-08-17,0,False
2014-08-18,43,False
2014-08-19,30,False
2014-08-20,41,False
2014-08-21,40,False
2014-08-22,44,False
2014-08-23,0,False
2014-08-24,0,False
2014-08-25,20,False
2014-08-26,0,False
2014-08-27,37,False
2014-08-28,35,False
2014-08-29,36,False
2014-08-30,0,False
2014-08-31,0,False
2014-09-01,21,False
2014-09-02,34,False
2014-09-03,24,False
2014-09-04,0,False
2014-09-05,39,False
2014-09-06,26,False
2014-09-07,40,False
2014-09-08,34,False
2014-09-09,26,False
2014-09-10,38,False
2014-09-11,33,False
2014-09-12,26,False
2014-09-13,25,False
2014-09-14,0,False
2014-09-15,22,False
2014-09-16,58,False
2014-09-17,82,False
2014-09-18,47,False
2014-09-19,49,False
2014-09-20,24,False
2014-09-21,22,False
2014-09-22,42,False
2014-09-23,38,False
2014-09-24,28,False
2014-09-25,33,False
2014-09-26,33,False
2014-09-27,25,False
2014-09-28,36,False
2014-09-29,19,False
2014-09-30,32,False
2014-10-01,27,False
2014-10-02,33,False
2014-10-03,34,False
2014-10-04,32,False
2014-10-05,0,False
2014-10-06,36,False
2014-10-07,30,False
2014-10-08,32,False
2014-10-09,38,False
2014-10-10,44,False
2014-10-11,0,False
2014-10-12,0,False
2014-10-13,45,False
2014-10-14,34,False
2014-10-15,50,False
2014-10-16,35,False
2014-10-17,36,False
2014-10-18,34,False
2014-10-19,22,False
2014-10-20,36,False
2014-10-21,34,False
2014-10-22,36,False
2014-10-23,29,False
2014-10-24,25,False
2014-10-25,24,False
2014-10-26,26,False
2014-10-27,32,False
2014-10-28,42,False
2014-10-29,24,False
2014-10-30,48,False
2014-10-31,47,False
2014-11-01,0,False
2014-11-02,0,False
2014-11-03,25,False
2014-11-04,27,False
2014-11-05,24,False
2014-11-06,22,False
2014-11-07,42,False
2014-11-08,0,False
2014-11-09,0,False
2014-11-10,29,False
2014-11-11,36,False
2014-11-12,27,False
2014-11-13,23,False
2014-11-14,27,False
2014-11-15,0,False
2014-11-16,22,False
2014-11-17,23,False
2014-11-18,22,False
2014-11-19,26,False
2014-11-20,29,False
2014-11-21,33,False
2014-11-22,0,False
2014-11-23,27,False
2014-11-24,24,False
2014-11-25,40,False
2014-11-26,34,False
2014-11-27,0,False
2014-11-28,0,False
2014-11-29,0,False
2014-11-30,0,False
2014-12-01,24,False
2014-12-02,38,False
2014-12-03,40,False
2014-12-04,22,False
2014-12-05,23,False
2014-12-06,26,False
2014-12-07,25,False
2014-12-08,30,False
2014-12-09,30,False
2014-12-10,33,False
2014-12-11,55,False
2014-12-12,100,False
2014-12-13,40,False
2014-12-14,22,False
2014-12-15,42,False
